Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:05:24 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
4.7115, -0.0119173, , , , , , , , , 4.7115, -0.0109102, 4.7115, 0.0213169, 4.7115, -0.0283665, 4.7115, -0.2885328, 4.7115, -0.0102388, 4.7115, -0.0216526, , , , , , , 
4.7119655, -0.012253, , , , , , , , , 4.7119655, -0.0119173, 4.7119655, 0.0172885, 4.7119655, -0.0280308, 4.7119655, -0.3227741, 4.7119655, -0.005539, 4.7119655, -0.0172885, , , , , , , 
4.712431, -0.011078, , , , , , , , , 4.712431, -0.0109102, 4.712431, 0.0169528, 4.712431, -0.0283665, 4.712431, -0.3479515, 4.712431, 0.0005035, 4.712431, -0.0159457, , , , , , , 
4.7128966, -0.0082246, , , , , , , , , 4.7128966, -0.008896, 4.7128966, 0.0166171, 4.7128966, -0.0287022, 4.7128966, -0.3657435, 4.7128966, 0.0041962, 4.7128966, -0.0157778, , , , , , , 
4.7133621, -0.0068818, , , , , , , , , 4.7133621, -0.0078889, 4.7133621, 0.0166171, 4.7133621, -0.0287022, 4.7133621, -0.3828641, 4.7133621, 0.0011749, 4.7133621, -0.0164492, , , , , , , 
4.7138276, -0.0078889, , , , , , , , , 4.7138276, -0.008896, 4.7138276, 0.0149386, 4.7138276, -0.0290379, 4.7138276, -0.4006561, 4.7138276, -0.0045319, 4.7138276, -0.0169528, , , , , , , 
4.7142931, -0.0102388, , , , , , , , , 4.7142931, -0.0099031, 4.7142931, 0.012253, 4.7142931, -0.0297093, 4.7142931, -0.416434, 4.7142931, -0.0149386, 4.7142931, -0.018967, , , , , , , 
4.7147586, -0.0112459, , , , , , , , , 4.7147586, -0.0105745, 4.7147586, 0.0083925, 4.7147586, -0.0297093, 4.7147586, -0.4285191, 4.7147586, -0.0273594, 4.7147586, -0.0193027, , , , , , , 
4.7152241, -0.012253, , , , , , , , , 4.7152241, -0.0102388, 4.7152241, 0.0068818, 4.7152241, -0.0290379, 4.7152241, -0.4379187, 4.7152241, -0.0313878, 4.7152241, -0.0182956, , , , , , , 
4.7156897, -0.0132601, , , , , , , , , 4.7156897, -0.0092317, 4.7156897, 0.0099031, 4.7156897, -0.0285344, 4.7156897, -0.4473182, 4.7156897, -0.0256809, 4.7156897, -0.0166171, , , , , , , 
4.7161552, -0.0135958, , , , , , , , , 4.7161552, -0.0085603, 4.7161552, 0.0139315, 4.7161552, -0.0290379, 4.7161552, -0.4536965, 4.7161552, -0.018967, 4.7161552, -0.0176242, , , , , , , 
4.7166207, -0.0104067, , , , , , , , , 4.7166207, -0.0090639, 4.7166207, 0.0157778, 4.7166207, -0.0285344, 4.7166207, -0.4563821, 4.7166207, -0.0125887, 4.7166207, -0.0182956, , , , , , , 
4.7170862, -0.0075532, , , , , , , , , 4.7170862, -0.0097353, 4.7170862, 0.0159457, 4.7170862, -0.0288701, 4.7170862, -0.4607462, 4.7170862, -0.0052033, 4.7170862, -0.0162814, , , , , , , 
4.7175517, -0.0068818, , , , , , , , , 4.7175517, -0.0095674, 4.7175517, 0.0167849, 4.7175517, -0.0290379, 4.7175517, -0.4674601, 4.7175517, -0.0011749, 4.7175517, -0.0149386, , , , , , , 
4.7180172, -0.0077211, , , , , , , , , 4.7180172, -0.0095674, 4.7180172, 0.0186313, 4.7180172, -0.0298772, 4.7180172, -0.4688029, 4.7180172, -0.0018463, 4.7180172, -0.0125887, , , , , , , 
4.7184828, -0.0102388, , , , , , , , , 4.7184828, -0.0095674, 4.7184828, 0.0198062, 4.7184828, -0.0297093, 4.7184828, -0.4547036, 4.7184828, -0.0038605, 4.7184828, -0.0105745, , , , , , , 
4.7189483, -0.0149386, , , , , , , , , 4.7189483, -0.008896, 4.7189483, 0.0196384, 4.7189483, -0.0283665, 4.7189483, -0.4231479, 4.7189483, -0.0031891, 4.7189483, -0.011078, , , , , , , 
4.7194138, -0.0176242, , , , , , , , , 4.7194138, -0.0078889, 4.7194138, 0.0179599, 4.7194138, -0.026688, 4.7194138, -0.3872282, 4.7194138, -0.0011749, 4.7194138, -0.0149386, , , , , , , 
4.7198793, -0.0184634, , , , , , , , , 4.7198793, -0.0083925, 4.7198793, 0.0176242, 4.7198793, -0.0276951, 4.7198793, -0.3633936, 4.7198793, -0.0016785, 4.7198793, -0.0166171, , , , , , , 
4.7203448, -0.0182956, , , , , , , , , 4.7203448, -0.008896, 4.7203448, 0.0179599, 4.7203448, -0.0305486, 4.7203448, -0.353994, 4.7203448, -0.0038605, 4.7203448, -0.0159457, , , , , , , 
4.7208103, -0.017792, , , , , , , , , 4.7208103, -0.0085603, 4.7208103, 0.0179599, 4.7208103, -0.0317235, 4.7208103, -0.3546654, 4.7208103, -0.005539, 4.7208103, -0.0169528, , , , , , , 
4.7212759, -0.0171206, , , , , , , , , 4.7212759, -0.0060426, 4.7212759, 0.0159457, 4.7212759, -0.0305486, 4.7212759, -0.3533227, 4.7212759, -0.0050355, 4.7212759, -0.018967, , , , , , , 
4.7217414, -0.0159457, , , , , , , , , 4.7217414, -0.0031891, 4.7217414, 0.0132601, 4.7217414, -0.0297093, 4.7217414, -0.3492943, 4.7217414, -0.0041962, 4.7217414, -0.0186313, , , , , , , 
4.7222069, -0.0142672, , , , , , , , , 4.7222069, -0.0001678, 4.7222069, 0.0140993, 4.7222069, -0.0303807, 4.7222069, -0.3469444, 4.7222069, -0.0038605, 4.7222069, -0.0182956, , , , , , , 
4.7226724, -0.0124208, , , , , , , , , 4.7226724, 0.0005035, 4.7226724, 0.0167849, 4.7226724, -0.0303807, 4.7226724, -0.3442588, 4.7226724, -0.002182, 4.7226724, -0.018967, , , , , , , 
4.7231379, -0.0112459, , , , , , , , , 4.7231379, -0.0001678, 4.7231379, 0.0179599, 4.7231379, -0.0290379, 4.7231379, -0.3393912, 4.7231379, -0.0008392, 4.7231379, -0.018967, , , , , , , 
4.7236034, -0.0109102, , , , , , , , , 4.7236034, -0.0001678, 4.7236034, 0.0184634, 4.7236034, -0.0292058, 4.7236034, -0.33402, 4.7236034, 0.0003357, 4.7236034, -0.0169528, , , , , , , 
4.724069, -0.0109102, , , , , , , , , 4.724069, 0.0005035, 4.724069, 0.0193027, 4.724069, -0.030045, 4.724069, -0.3281453, 4.724069, 0.0011749, 4.724069, -0.0152743, , , , , , , 
4.7245345, -0.0109102, , , , , , , , , 4.7245345, 0.0008392, 4.7245345, 0.018967, 4.7245345, -0.0297093, 4.7245345, -0.3192493, 4.7245345, 0.0016785, 4.7245345, -0.0146029, , , , , , , 
4.725, -0.0112459, , , , , , , , , 4.725, -0.0005035, 4.725, 0.0166171, 4.725, -0.0283665, 4.725, -0.3091783, 4.725, 0.0010071, 4.725, -0.0130922, , , , , , , 
4.7254655, -0.0102388, , , , , , , , , 4.7254655, -0.0016785, 4.7254655, 0.0142672, 4.7254655, -0.0270237, 4.7254655, -0.2982681, 4.7254655, -0.0001678, 4.7254655, -0.0112459, , , , , , , 
4.725931, -0.008896, , , , , , , , , 4.725931, -0.0031891, 4.725931, 0.0129244, 4.725931, -0.0270237, 4.725931, -0.2875257, 4.725931, -0.0005035, 4.725931, -0.0105745, , , , , , , 
4.7263966, -0.0075532, , , , , , , , , 4.7263966, -0.0031891, 4.7263966, 0.0146029, 4.7263966, -0.0270237, 4.7263966, -0.279469, 4.7263966, -0.0001678, 4.7263966, -0.0112459, , , , , , , 
4.7268621, -0.005539, , , , , , , , , 4.7268621, -0.0025177, 4.7268621, 0.017792, 4.7268621, -0.0270237, 4.7268621, -0.2702373, 4.7268621, 0.0005035, 4.7268621, -0.0135958, , , , , , , 
4.7273276, -0.0046998, , , , , , , , , 4.7273276, -0.0038605, 4.7273276, 0.0193027, 4.7273276, -0.0273594, 4.7273276, -0.2546273, 4.7273276, 0.002182, 4.7273276, -0.0159457, , , , , , , 
4.7277931, -0.0060426, , , , , , , , , 4.7277931, -0.0062104, 4.7277931, 0.0186313, 4.7277931, -0.0270237, 4.7277931, -0.2250858, 4.7277931, 0.0025177, 4.7277931, -0.0196384, , , , , , , 
4.7282586, -0.0102388, , , , , , , , , 4.7282586, -0.0075532, 4.7282586, 0.0176242, 4.7282586, -0.0258488, 4.7282586, -0.1888304, 4.7282586, 0.0025177, 4.7282586, -0.0263523, , , , , , , 
4.7287241, -0.0142672, , , , , , , , , 4.7287241, -0.0078889, 4.7287241, 0.0179599, 4.7287241, -0.0256809, 4.7287241, -0.1639887, 4.7287241, 0.0025177, 4.7287241, -0.0364233, , , , , , , 
4.7291897, -0.0169528, , , , , , , , , 4.7291897, -0.0087282, 4.7291897, 0.0184634, 4.7291897, -0.0260166, 4.7291897, -0.152575, 4.7291897, 0.002182, 4.7291897, -0.0421302, , , , , , , 
4.7296552, -0.0179599, , , , , , , , , 4.7296552, -0.0095674, 4.7296552, 0.0186313, 4.7296552, -0.0263523, 4.7296552, -0.1468681, 4.7296552, 0.0011749, 4.7296552, -0.040116, , , , , , , 
4.7301207, -0.0166171, , , , , , , , , 4.7301207, -0.0095674, 4.7301207, 0.0172885, 4.7301207, -0.0260166, 4.7301207, -0.1371328, 4.7301207, -0.0001678, 4.7301207, -0.030045, , , , , , , 
4.7305862, -0.0142672, , , , , , , , , 4.7305862, -0.008896, 4.7305862, 0.0149386, 4.7305862, -0.0256809, 4.7305862, -0.1263905, 4.7305862, -0.0008392, 4.7305862, -0.0206455, , , , , , , 
4.7310517, -0.012253, , , , , , , , , 4.7310517, -0.0085603, 4.7310517, 0.0142672, 4.7310517, -0.0250095, 4.7310517, -0.1205158, 4.7310517, -0.0010071, 4.7310517, -0.0179599, , , , , , , 
4.7315172, -0.0115816, , , , , , , , , 4.7315172, -0.0075532, 4.7315172, 0.0142672, 4.7315172, -0.0256809, 4.7315172, -0.119173, 4.7315172, -0.0008392, 4.7315172, -0.0203098, , , , , , , 
4.7319828, -0.0085603, , , , , , , , , 4.7319828, -0.0068818, 4.7319828, 0.0135958, 4.7319828, -0.0263523, 4.7319828, -0.1186694, 4.7319828, -0.0010071, 4.7319828, -0.0206455, , , , , , , 
4.7324483, -0.0045319, , , , , , , , , 4.7324483, -0.0072175, 4.7324483, 0.0135958, 4.7324483, -0.0270237, 4.7324483, -0.1132982, 4.7324483, -0.0031891, 4.7324483, -0.0213169, , , , , , , 
4.7329138, -0.0057069, , , , , , , , , 4.7329138, -0.0082246, 4.7329138, 0.0137636, 4.7329138, -0.0270237, 4.7329138, -0.103563, 4.7329138, -0.0048676, 4.7329138, -0.0240024, , , , , , , 
4.7333793, -0.0112459, , , , , , , , , 4.7333793, -0.0102388, 4.7333793, 0.0132601, 4.7333793, -0.0263523, 4.7333793, -0.093492, 4.7333793, -0.0048676, 4.7333793, -0.0287022, , , , , , , 
4.7338448, -0.0149386, , , , , , , , , 4.7338448, -0.0109102, 4.7338448, 0.0135958, 4.7338448, -0.0265202, 4.7338448, -0.0797284, 4.7338448, -0.0050355, 4.7338448, -0.0327306, , , , , , , 
4.7343103, -0.017792, , , , , , , , , 4.7343103, -0.0102388, 4.7343103, 0.0152743, 4.7343103, -0.0253452, 4.7343103, -0.0595865, 4.7343103, -0.0062104, 4.7343103, -0.0313878, , , , , , , 
4.7347759, -0.0213169, , , , , , , , , 4.7347759, -0.0104067, 4.7347759, 0.0186313, 4.7347759, -0.0253452, 4.7347759, -0.0364233, 4.7347759, -0.0065461, 4.7347759, -0.0253452, , , , , , , 
4.7352414, -0.0243381, , , , , , , , , 4.7352414, -0.0109102, 4.7352414, 0.0219883, 4.7352414, -0.0256809, 4.7352414, -0.0109102, 4.7352414, -0.0068818, 4.7352414, -0.0203098, , , , , , , 
4.7357069, -0.0240024, , , , , , , , , 4.7357069, -0.0097353, 4.7357069, 0.0240024, 4.7357069, -0.0258488, 4.7357069, 0.008896, 4.7357069, -0.005539, 4.7357069, -0.0193027, , , , , , , 
4.7361724, -0.021149, , , , , , , , , 4.7361724, -0.0097353, 4.7361724, 0.0246738, 4.7361724, -0.0260166, 4.7361724, 0.0186313, 4.7361724, -0.0036927, 4.7361724, -0.0196384, , , , , , , 
4.7366379, -0.018967, , , , , , , , , 4.7366379, -0.0095674, 4.7366379, 0.0243381, 4.7366379, -0.026688, 4.7366379, 0.0221561, 4.7366379, -0.0018463, 4.7366379, -0.0193027, , , , , , , 
4.7371034, -0.0176242, , , , , , , , , 4.7371034, -0.0085603, 4.7371034, 0.0240024, 4.7371034, -0.0273594, 4.7371034, 0.0234989, 4.7371034, -0.0008392, 4.7371034, -0.018967, , , , , , , 
4.737569, -0.0162814, , , , , , , , , 4.737569, -0.0082246, 4.737569, 0.0240024, 4.737569, -0.0276951, 4.737569, 0.0246738, 4.737569, -0.0018463, 4.737569, -0.0186313, , , , , , , 
4.7380345, -0.0151064, , , , , , , , , 4.7380345, -0.0082246, 4.7380345, 0.0226596, 4.7380345, -0.0276951, 4.7380345, 0.023331, 4.7380345, -0.0036927, 4.7380345, -0.0186313, , , , , , , 
4.7385, -0.01561, , , , , , , , , 4.7385, -0.0095674, 4.7385, 0.0213169, 4.7385, -0.0270237, 4.7385, 0.0203098, 4.7385, -0.0035248, 4.7385, -0.0179599, , , , , , , 
4.7389655, -0.01561, , , , , , , , , 4.7389655, -0.0099031, 4.7389655, 0.0206455, 4.7389655, -0.0256809, 4.7389655, 0.0176242, 4.7389655, -0.0028534, 4.7389655, -0.0149386, , , , , , , 
4.739431, -0.0149386, , , , , , , , , 4.739431, -0.0097353, 4.739431, 0.0198062, 4.739431, -0.0253452, 4.739431, 0.0186313, 4.739431, -0.0043641, 4.739431, -0.0105745, , , , , , , 
4.7398966, -0.0135958, , , , , , , , , 4.7398966, -0.0105745, 4.7398966, 0.0186313, 4.7398966, -0.0253452, 4.7398966, 0.0238346, 4.7398966, -0.005539, 4.7398966, -0.0065461, , , , , , , 
4.7403621, -0.0129244, , , , , , , , , 4.7403621, -0.0112459, 4.7403621, 0.0162814, 4.7403621, -0.0263523, 4.7403621, 0.0285344, 4.7403621, -0.0052033, 4.7403621, -0.0041962, , , , , , , 
4.7408276, -0.0112459, , , , , , , , , 4.7408276, -0.0124208, 4.7408276, 0.0135958, 4.7408276, -0.0263523, 4.7408276, 0.0287022, 4.7408276, -0.0028534, 4.7408276, -0.0048676, , , , , , , 
4.7412931, -0.0102388, , , , , , , , , 4.7412931, -0.0135958, 4.7412931, 0.0117494, 4.7412931, -0.0256809, 4.7412931, 0.0243381, 4.7412931, -0.0015106, 4.7412931, -0.0078889, , , , , , , 
4.7417586, -0.0105745, , , , , , , , , 4.7417586, -0.0139315, 4.7417586, 0.0119173, 4.7417586, -0.0256809, 4.7417586, 0.0176242, 4.7417586, -0.0030213, 4.7417586, -0.0135958, , , , , , , 
4.7422241, -0.0129244, , , , , , , , , 4.7422241, -0.0139315, 4.7422241, 0.0132601, 4.7422241, -0.0251774, 4.7422241, 0.0125887, 4.7422241, -0.0052033, 4.7422241, -0.0182956, , , , , , , 
4.7426897, -0.0149386, , , , , , , , , 4.7426897, -0.0149386, 4.7426897, 0.0172885, 4.7426897, -0.0256809, 4.7426897, 0.0099031, 4.7426897, -0.0058747, 4.7426897, -0.0206455, , , , , , , 
4.7431552, -0.0139315, , , , , , , , , 4.7431552, -0.0162814, 4.7431552, 0.0213169, 4.7431552, -0.0270237, 4.7431552, 0.0078889, 4.7431552, -0.0075532, 4.7431552, -0.0218204, , , , , , , 
4.7436207, -0.0102388, , , , , , , , , 4.7436207, -0.0159457, 4.7436207, 0.0216526, 4.7436207, -0.0283665, 4.7436207, 0.0046998, 4.7436207, -0.0105745, 4.7436207, -0.0223239, , , , , , , 
4.7440862, -0.0075532, , , , , , , , , 4.7440862, -0.0159457, 4.7440862, 0.0193027, 4.7440862, -0.0290379, 4.7440862, 0.0015106, 4.7440862, -0.012253, 4.7440862, -0.0196384, , , , , , , 
4.7445517, -0.0062104, , , , , , , , , 4.7445517, -0.0159457, 4.7445517, 0.0172885, 4.7445517, -0.0280308, 4.7445517, -0.0015106, 4.7445517, -0.0105745, 4.7445517, -0.0129244, , , , , , , 
4.7450172, -0.0038605, , , , , , , , , 4.7450172, -0.0152743, 4.7450172, 0.0179599, 4.7450172, -0.0270237, 4.7450172, -0.0062104, 4.7450172, -0.008896, 4.7450172, -0.0075532, , , , , , , 
4.7454828, -0.0028534, , , , , , , , , 4.7454828, -0.0149386, 4.7454828, 0.0186313, 4.7454828, -0.0260166, 4.7454828, -0.011078, 4.7454828, -0.0075532, 4.7454828, -0.0058747, , , , , , , 
4.7459483, -0.0068818, , , , , , , , , 4.7459483, -0.0142672, 4.7459483, 0.0193027, 4.7459483, -0.0263523, 4.7459483, -0.0149386, 4.7459483, -0.0062104, 4.7459483, -0.0068818, , , , , , , 
4.7464138, -0.0125887, , , , , , , , , 4.7464138, -0.0135958, 4.7464138, 0.0194705, 4.7464138, -0.0283665, 4.7464138, -0.0179599, 4.7464138, -0.0041962, 4.7464138, -0.0109102, , , , , , , 
4.7468793, -0.0152743, , , , , , , , , 4.7468793, -0.0132601, 4.7468793, 0.0181277, 4.7468793, -0.0307164, 4.7468793, -0.0203098, 4.7468793, -0.0030213, 4.7468793, -0.017792, , , , , , , 
4.7473448, -0.0142672, , , , , , , , , 4.7473448, -0.0139315, 4.7473448, 0.0162814, 4.7473448, -0.0307164, 4.7473448, -0.0213169, 4.7473448, -0.0038605, 4.7473448, -0.0236667, , , , , , , 
4.7478103, -0.0129244, , , , , , , , , 4.7478103, -0.0151064, 4.7478103, 0.0171206, 4.7478103, -0.0293736, 4.7478103, -0.0216526, 4.7478103, -0.005539, 4.7478103, -0.0240024, , , , , , , 
4.7482759, -0.0125887, , , , , , , , , 4.7482759, -0.0149386, 4.7482759, 0.0193027, 4.7482759, -0.0290379, 4.7482759, -0.0236667, 4.7482759, -0.0065461, 4.7482759, -0.021149, , , , , , , 
4.7487414, -0.0112459, , , , , , , , , 4.7487414, -0.0157778, 4.7487414, 0.0203098, 4.7487414, -0.0283665, 4.7487414, -0.0261845, 4.7487414, -0.0057069, 4.7487414, -0.0182956, , , , , , , 
4.7492069, -0.0105745, , , , , , , , , 4.7492069, -0.0157778, 4.7492069, 0.0216526, 4.7492069, -0.027863, 4.7492069, -0.0283665, 4.7492069, -0.005539, 4.7492069, -0.01561, , , , , , , 
4.7496724, -0.0102388, , , , , , , , , 4.7496724, -0.0142672, 4.7496724, 0.0219883, 4.7496724, -0.0283665, 4.7496724, -0.0318914, 4.7496724, -0.0058747, 4.7496724, -0.0135958, , , , , , , 
4.7501379, -0.0095674, , , , , , , , , 4.7501379, -0.0129244, 4.7501379, 0.0213169, 4.7501379, -0.0297093, 4.7501379, -0.0364233, 4.7501379, -0.0068818, 4.7501379, -0.0099031, , , , , , , 
4.7506034, -0.0092317, , , , , , , , , 4.7506034, -0.0115816, 4.7506034, 0.018967, 4.7506034, -0.0303807, 4.7506034, -0.0391089, 4.7506034, -0.0065461, 4.7506034, -0.0082246, , , , , , , 
4.751069, -0.0109102, , , , , , , , , 4.751069, -0.0109102, 4.751069, 0.0176242, 4.751069, -0.030045, 4.751069, -0.0394446, 4.751069, -0.006714, 4.751069, -0.011078, , , , , , , 
4.7515345, -0.012253, , , , , , , , , 4.7515345, -0.0124208, 4.7515345, 0.0159457, 4.7515345, -0.0297093, 4.7515345, -0.0381018, 4.7515345, -0.0068818, 4.7515345, -0.0149386, , , , , , , 
4.752, -0.0130922, , , , , , , , , 4.752, -0.0146029, 4.752, 0.0152743, 4.752, -0.0295415, 4.752, -0.0372625, 4.752, -0.0075532, 4.752, -0.0149386, , , , , , , 
4.7524655, -0.0120851, , , , , , , , , 4.7524655, -0.0149386, 4.7524655, 0.01561, 4.7524655, -0.0293736, 4.7524655, -0.0379339, 4.7524655, -0.0072175, 4.7524655, -0.0135958, , , , , , , 
4.752931, -0.0095674, , , , , , , , , 4.752931, -0.0139315, 4.752931, 0.0157778, 4.752931, -0.0290379, 4.752931, -0.0404517, 4.752931, -0.0062104, 4.752931, -0.0124208, , , , , , , 
4.7533966, -0.0082246, , , , , , , , , 4.7533966, -0.0127565, 4.7533966, 0.0157778, 4.7533966, -0.0283665, 4.7533966, -0.04448, 4.7533966, -0.0068818, 4.7533966, -0.0115816, , , , , , , 
4.7538621, -0.0072175, , , , , , , , , 4.7538621, -0.0125887, 4.7538621, 0.0171206, 4.7538621, -0.0270237, 4.7538621, -0.0471656, 4.7538621, -0.0085603, 4.7538621, -0.0125887, , , , , , , 
4.7543276, -0.005539, , , , , , , , , 4.7543276, -0.012253, 4.7543276, 0.0199741, 4.7543276, -0.0256809, 4.7543276, -0.047837, 4.7543276, -0.0099031, 4.7543276, -0.0135958, , , , , , , 
4.7547931, -0.0057069, , , , , , , , , 4.7547931, -0.012253, 4.7547931, 0.0226596, 4.7547931, -0.0246738, 4.7547931, -0.0505226, 4.7547931, -0.0105745, 4.7547931, -0.0135958, , , , , , , 
4.7552586, -0.0085603, , , , , , , , , 4.7552586, -0.012253, 4.7552586, 0.0223239, 4.7552586, -0.0250095, 4.7552586, -0.0527047, 4.7552586, -0.0105745, 4.7552586, -0.0135958, , , , , , , 
4.7557241, -0.0125887, , , , , , , , , 4.7557241, -0.0124208, 4.7557241, 0.0169528, 4.7557241, -0.0260166, 4.7557241, -0.0513619, 4.7557241, -0.0092317, 4.7557241, -0.0142672, , , , , , , 
4.7561897, -0.0152743, , , , , , , , , 4.7561897, -0.011078, 4.7561897, 0.0115816, 4.7561897, -0.0261845, 4.7561897, -0.0486763, 4.7561897, -0.0072175, 4.7561897, -0.0162814, , , , , , , 
4.7566552, -0.0162814, , , , , , , , , 4.7566552, -0.0085603, 4.7566552, 0.0125887, 4.7566552, -0.0263523, 4.7566552, -0.0471656, 4.7566552, -0.0065461, 4.7566552, -0.0196384, , , , , , , 
4.7571207, -0.0162814, , , , , , , , , 4.7571207, -0.0065461, 4.7571207, 0.0172885, 4.7571207, -0.0265202, 4.7571207, -0.0458228, 4.7571207, -0.0065461, 4.7571207, -0.0199741, , , , , , , 
4.7575862, -0.0137636, , , , , , , , , 4.7575862, -0.0065461, 4.7575862, 0.0193027, 4.7575862, -0.0273594, 4.7575862, -0.0451514, 4.7575862, -0.0065461, 4.7575862, -0.018967, , , , , , , 
4.7580517, -0.0115816, , , , , , , , , 4.7580517, -0.0063783, 4.7580517, 0.0196384, 4.7580517, -0.027863, 4.7580517, -0.0451514, 4.7580517, -0.0050355, 4.7580517, -0.0176242, , , , , , , 
4.7585172, -0.0109102, , , , , , , , , 4.7585172, -0.0068818, 4.7585172, 0.0206455, 4.7585172, -0.0270237, 4.7585172, -0.0448157, 4.7585172, -0.0018463, 4.7585172, -0.0159457, , , , , , , 
4.7589828, -0.0109102, , , , , , , , , 4.7589828, -0.0068818, 4.7589828, 0.0219883, 4.7589828, -0.0256809, 4.7589828, -0.04448, 4.7589828, 0.0011749, 4.7589828, -0.0135958, , , , , , , 
4.7594483, -0.0105745, , , , , , , , , 4.7594483, -0.0052033, 4.7594483, 0.0248417, 4.7594483, -0.0260166, 4.7594483, -0.0454871, 4.7594483, 0.0028534, 4.7594483, -0.012253, , , , , , , 
4.7599138, -0.008896, , , , , , , , , 4.7599138, -0.0048676, 4.7599138, 0.0271916, 4.7599138, -0.0273594, 4.7599138, -0.0466621, 4.7599138, 0.002182, 4.7599138, -0.0119173, , , , , , , 
4.7603793, -0.0077211, , , , , , , , , 4.7603793, -0.005539, 4.7603793, 0.0303807, 4.7603793, -0.0283665, 4.7603793, -0.0458228, 4.7603793, 0.0005035, 4.7603793, -0.0132601, , , , , , , 
4.7608448, -0.0075532, , , , , , , , , 4.7608448, -0.0065461, 4.7608448, 0.0340734, 4.7608448, -0.0287022, 4.7608448, -0.0451514, 4.7608448, -0.0008392, 4.7608448, -0.01561, , , , , , , 
4.7613103, -0.0077211, , , , , , , , , 4.7613103, -0.0072175, 4.7613103, 0.033402, 4.7613103, -0.0290379, 4.7613103, -0.0438087, 4.7613103, 0.0001678, 4.7613103, -0.0176242, , , , , , , 
4.7617759, -0.008896, , , , , , , , , 4.7617759, -0.0078889, 4.7617759, 0.0285344, 4.7617759, -0.0283665, 4.7617759, -0.0433051, 4.7617759, 0.0008392, 4.7617759, -0.0176242, , , , , , , 
4.7622414, -0.0097353, , , , , , , , , 4.7622414, -0.0068818, 4.7622414, 0.024506, 4.7622414, -0.0276951, 4.7622414, -0.0438087, 4.7622414, -0.0001678, 4.7622414, -0.0186313, , , , , , , 
4.7627069, -0.008896, , , , , , , , , 4.7627069, -0.0058747, 4.7627069, 0.0240024, 4.7627069, -0.0276951, 4.7627069, -0.0441444, 4.7627069, -0.002182, 4.7627069, -0.0201419, , , , , , , 
4.7631724, -0.0045319, , , , , , , , , 4.7631724, -0.0070497, 4.7631724, 0.0236667, 4.7631724, -0.026688, 4.7631724, -0.043473, 4.7631724, -0.0028534, 4.7631724, -0.0199741, , , , , , , 
4.7636379, -0.0001678, , , , , , , , , 4.7636379, -0.0095674, 4.7636379, 0.0219883, 4.7636379, -0.0261845, 4.7636379, -0.043473, 4.7636379, -0.0010071, 4.7636379, -0.0203098, , , , , , , 
4.7641034, 0.0005035, , , , , , , , , 4.7641034, -0.0099031, 4.7641034, 0.0199741, 4.7641034, -0.0276951, 4.7641034, -0.043473, 4.7641034, 0.0011749, 4.7641034, -0.0208133, , , , , , , 
4.764569, 0.0005035, , , , , , , , , 4.764569, -0.0095674, 4.764569, 0.0199741, 4.764569, -0.0288701, 4.764569, -0.0417945, 4.764569, 0.0008392, 4.764569, -0.0193027, , , , , , , 
4.7650345, 0.0011749, , , , , , , , , 4.7650345, -0.0099031, 4.7650345, 0.0226596, 4.7650345, -0.0283665, 4.7650345, -0.0387732, 4.7650345, -0.0011749, 4.7650345, -0.0162814, , , , , , , 
4.7655, -0.0005035, , , , , , , , , 4.7655, -0.0099031, 4.7655, 0.0273594, 4.7655, -0.0273594, 4.7655, -0.0386053, 4.7655, -0.0028534, 4.7655, -0.0171206, , , , , , , 
4.7659655, -0.0045319, , , , , , , , , 4.7659655, -0.0095674, 4.7659655, 0.0303807, 4.7659655, -0.0263523, 4.7659655, -0.0409552, 4.7659655, -0.0035248, 4.7659655, -0.0198062, , , , , , , 
