Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 11:03:44
Collection Length (seconds):, 4.995
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius left (85904), ,  Gastrocnemius right (85873), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
2.024069, 0.0219883, 2.024069, -0.0683146, 2.024069, -0.0063783, 2.024069, 0.0162814, 2.024069, -0.0256809, 2.024069, -0.0323949, 2.024069, -0.0031891, 2.024069, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
2.0245345, 0.0219883, 2.0245345, -0.1223621, 2.0245345, -0.0068818, 2.0245345, 0.0149386, 2.0245345, -0.0256809, 2.0245345, -0.0310521, 2.0245345, -0.0016785, 2.0245345, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.0159457, 2.025, -0.1263905, 2.025, -0.0072175, 2.025, 0.0142672, 2.025, -0.026688, 2.025, -0.0315557, 2.025, 0.0001678, 2.025, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
2.0254655, 0.0082246, 2.0254655, -0.0542153, 2.0254655, -0.0068818, 2.0254655, 0.0151064, 2.0254655, -0.0273594, 2.0254655, -0.0344091, 2.0254655, 0.0011749, 2.0254655, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.025931, -0.0001678, 2.025931, 0.0280308, 2.025931, -0.0062104, 2.025931, 0.0159457, 2.025931, -0.0260166, 2.025931, -0.0384375, 2.025931, 0.0031891, 2.025931, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0263966, -0.0119173, 2.0263966, 0.0562295, 2.0263966, -0.0072175, 2.0263966, 0.0159457, 2.0263966, -0.0256809, 2.0263966, -0.0458228, 2.0263966, 0.0038605, 2.0263966, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
2.0268621, -0.0310521, 2.0268621, 0.0370947, 2.0268621, -0.0072175, 2.0268621, 0.0166171, 2.0268621, -0.0273594, 2.0268621, -0.051194, 2.0268621, 0.0025177, 2.0268621, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
2.0273276, -0.0622721, 2.0273276, 0.0265202, 2.0273276, -0.008896, 2.0273276, 0.0181277, 2.0273276, -0.0287022, 2.0273276, -0.0505226, 2.0273276, 0.0015106, 2.0273276, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
2.0277931, -0.0861067, 2.0277931, 0.0468299, 2.0277931, -0.0109102, 2.0277931, 0.0198062, 2.0277931, -0.0280308, 2.0277931, -0.0438087, 2.0277931, 0.0015106, 2.0277931, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
2.0282586, -0.0757, 2.0282586, 0.0350805, 2.0282586, -0.0105745, 2.0282586, 0.0203098, 2.0282586, -0.0270237, 2.0282586, -0.0360876, 2.0282586, 0.0025177, 2.0282586, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
2.0287241, -0.04448, 2.0287241, -0.0654612, 2.0287241, -0.008896, 2.0287241, 0.0206455, 2.0287241, -0.0283665, 2.0287241, -0.0293736, 2.0287241, 0.0031891, 2.0287241, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0291897, -0.0243381, 2.0291897, -0.2123293, 2.0291897, -0.0077211, 2.0291897, 0.0206455, 2.0291897, -0.0283665, 2.0291897, -0.0260166, 2.0291897, 0.002182, 2.0291897, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
2.0296552, -0.0209812, 2.0296552, -0.2378424, 2.0296552, -0.0085603, 2.0296552, 0.0199741, 2.0296552, -0.0270237, 2.0296552, -0.0238346, 2.0296552, 0.0008392, 2.0296552, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
2.0301207, -0.0216526, 2.0301207, -0.0726787, 2.0301207, -0.0085603, 2.0301207, 0.0206455, 2.0301207, -0.0263523, 2.0301207, -0.0223239, 2.0301207, 0.0010071, 2.0301207, -0.0206455, , , , , , , , , , , , , , , , , , , , , , 
2.0305862, -0.0191348, 2.0305862, 0.1287404, 2.0305862, -0.0085603, 2.0305862, 0.0216526, 2.0305862, -0.0270237, 2.0305862, -0.0223239, 2.0305862, 0.0011749, 2.0305862, -0.0226596, , , , , , , , , , , , , , , , , , , , , , 
2.0310517, -0.0166171, 2.0310517, 0.2103151, 2.0310517, -0.0083925, 2.0310517, 0.0223239, 2.0310517, -0.0271916, 2.0310517, -0.0297093, 2.0310517, 0.0020142, 2.0310517, -0.0226596, , , , , , , , , , , , , , , , , , , , , , 
2.0315172, -0.0135958, 2.0315172, 0.172549, 2.0315172, -0.0095674, 2.0315172, 0.0223239, 2.0315172, -0.0263523, 2.0315172, -0.0488441, 2.0315172, 0.0031891, 2.0315172, -0.0229953, , , , , , , , , , , , , , , , , , , , , , 
2.0319828, -0.0092317, 2.0319828, 0.0971847, 2.0319828, -0.0112459, 2.0319828, 0.0219883, 2.0319828, -0.0265202, 2.0319828, -0.0639506, 2.0319828, 0.0030213, 2.0319828, -0.0219883, , , , , , , , , , , , , , , , , , , , , , 
2.0324483, -0.0075532, 2.0324483, 0.0485084, 2.0324483, -0.0115816, 2.0324483, 0.0226596, 2.0324483, -0.0273594, 2.0324483, -0.0605936, 2.0324483, 0.002182, 2.0324483, -0.0198062, , , , , , , , , , , , , , , , , , , , , , 
2.0329138, -0.0092317, 2.0329138, 0.0320592, 2.0329138, -0.0102388, 2.0329138, 0.0243381, 2.0329138, -0.0270237, 2.0329138, -0.0458228, 2.0329138, -0.0001678, 2.0329138, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0333793, -0.0112459, 2.0333793, 0.030045, 2.0333793, -0.0092317, 2.0333793, 0.0246738, 2.0333793, -0.0271916, 2.0333793, -0.0337377, 2.0333793, -0.0018463, 2.0333793, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.0338448, -0.012253, 2.0338448, 0.0280308, 2.0338448, -0.0095674, 2.0338448, 0.0223239, 2.0338448, -0.0283665, 2.0338448, -0.026688, 2.0338448, -0.0011749, 2.0338448, -0.0152743, , , , , , , , , , , , , , , , , , , , , , 
2.0343103, -0.0112459, 2.0343103, 0.0226596, 2.0343103, -0.0095674, 2.0343103, 0.018967, 2.0343103, -0.0276951, 2.0343103, -0.0226596, 2.0343103, 0.0011749, 2.0343103, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0347759, -0.0095674, 2.0347759, 0.0172885, 2.0347759, -0.0092317, 2.0347759, 0.0172885, 2.0347759, -0.0258488, 2.0347759, -0.0216526, 2.0347759, 0.0025177, 2.0347759, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0352414, -0.0077211, 2.0352414, 0.0125887, 2.0352414, -0.0102388, 2.0352414, 0.0171206, 2.0352414, -0.0250095, 2.0352414, -0.0223239, 2.0352414, 0.0011749, 2.0352414, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
2.0357069, -0.0072175, 2.0357069, 0.0072175, 2.0357069, -0.0102388, 2.0357069, 0.0182956, 2.0357069, -0.0240024, 2.0357069, -0.0243381, 2.0357069, -0.0001678, 2.0357069, -0.0157778, , , , , , , , , , , , , , , , , , , , , , 
2.0361724, -0.0095674, 2.0361724, 0.002182, 2.0361724, -0.0092317, 2.0361724, 0.0198062, 2.0361724, -0.0226596, 2.0361724, -0.0283665, 2.0361724, 0.0003357, 2.0361724, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
2.0366379, -0.0124208, 2.0366379, -0.0013428, 2.0366379, -0.0082246, 2.0366379, 0.0196384, 2.0366379, -0.0229953, 2.0366379, -0.0377661, 2.0366379, 0.0008392, 2.0366379, -0.0203098, , , , , , , , , , , , , , , , , , , , , , 
2.0371034, -0.0129244, 2.0371034, -0.0041962, 2.0371034, -0.0072175, 2.0371034, 0.018967, 2.0371034, -0.0253452, 2.0371034, -0.0498512, 2.0371034, -0.0008392, 2.0371034, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
2.037569, -0.0130922, 2.037569, -0.0075532, 2.037569, -0.0062104, 2.037569, 0.0184634, 2.037569, -0.0271916, 2.037569, -0.0574044, 2.037569, -0.0028534, 2.037569, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
2.0380345, -0.0112459, 2.0380345, -0.0095674, 2.0380345, -0.005539, 2.0380345, 0.0186313, 2.0380345, -0.0273594, 2.0380345, -0.061265, 2.0380345, -0.0025177, 2.0380345, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
2.0385, -0.0085603, 2.0385, -0.0115816, 2.0385, -0.0073854, 2.0385, 0.0186313, 2.0385, -0.0276951, 2.0385, -0.0589151, 2.0385, -0.0018463, 2.0385, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
2.0389655, -0.0075532, 2.0389655, -0.0135958, 2.0389655, -0.008896, 2.0389655, 0.0179599, 2.0389655, -0.0283665, 2.0389655, -0.04448, 2.0389655, -0.0015106, 2.0389655, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
2.039431, -0.008896, 2.039431, -0.0152743, 2.039431, -0.0083925, 2.039431, 0.0172885, 2.039431, -0.0270237, 2.039431, -0.0169528, 2.039431, -0.0001678, 2.039431, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.0398966, -0.0099031, 2.0398966, -0.017792, 2.0398966, -0.0075532, 2.0398966, 0.0176242, 2.0398966, -0.0256809, 2.0398966, 0.0011749, 2.0398966, -0.0008392, 2.0398966, -0.012253, , , , , , , , , , , , , , , , , , , , , , 
2.0403621, -0.008896, 2.0403621, -0.0203098, 2.0403621, -0.0075532, 2.0403621, 0.0186313, 2.0403621, -0.0236667, 2.0403621, -0.005539, 2.0403621, -0.0018463, 2.0403621, -0.0132601, , , , , , , , , , , , , , , , , , , , , , 
2.0408276, -0.0095674, 2.0408276, -0.0229953, 2.0408276, -0.0077211, 2.0408276, 0.0193027, 2.0408276, -0.0236667, 2.0408276, -0.0226596, 2.0408276, -0.0028534, 2.0408276, -0.0157778, , , , , , , , , , , , , , , , , , , , , , 
2.0412931, -0.0109102, 2.0412931, -0.0246738, 2.0412931, -0.0078889, 2.0412931, 0.018967, 2.0412931, -0.0256809, 2.0412931, -0.0305486, 2.0412931, -0.0028534, 2.0412931, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0417586, -0.0105745, 2.0417586, -0.0270237, 2.0417586, -0.0082246, 2.0417586, 0.0182956, 2.0417586, -0.0263523, 2.0417586, -0.026688, 2.0417586, -0.0018463, 2.0417586, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
2.0422241, -0.008896, 2.0422241, -0.0303807, 2.0422241, -0.0075532, 2.0422241, 0.0172885, 2.0422241, -0.0276951, 2.0422241, -0.0176242, 2.0422241, -0.0015106, 2.0422241, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.0426897, -0.0078889, 2.0426897, -0.0320592, 2.0426897, -0.0052033, 2.0426897, 0.0186313, 2.0426897, -0.0283665, 2.0426897, -0.0085603, 2.0426897, -0.0015106, 2.0426897, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.0431552, -0.0075532, 2.0431552, -0.0293736, 2.0431552, -0.0035248, 2.0431552, 0.0206455, 2.0431552, -0.0276951, 2.0431552, -0.0038605, 2.0431552, -0.0015106, 2.0431552, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.0436207, -0.0085603, 2.0436207, -0.0251774, 2.0436207, -0.0048676, 2.0436207, 0.0223239, 2.0436207, -0.0276951, 2.0436207, -0.005539, 2.0436207, -0.0015106, 2.0436207, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.0440862, -0.0092317, 2.0440862, -0.023331, 2.0440862, -0.0078889, 2.0440862, 0.0226596, 2.0440862, -0.0273594, 2.0440862, -0.012253, 2.0440862, -0.0016785, 2.0440862, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0445517, -0.0085603, 2.0445517, -0.0213169, 2.0445517, -0.0082246, 2.0445517, 0.0226596, 2.0445517, -0.0260166, 2.0445517, -0.0203098, 2.0445517, -0.002182, 2.0445517, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0450172, -0.0085603, 2.0450172, -0.0203098, 2.0450172, -0.0072175, 2.0450172, 0.0256809, 2.0450172, -0.0243381, 2.0450172, -0.0290379, 2.0450172, -0.0015106, 2.0450172, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
2.0454828, -0.0082246, 2.0454828, -0.0206455, 2.0454828, -0.0075532, 2.0454828, 0.0265202, 2.0454828, -0.0236667, 2.0454828, -0.0350805, 2.0454828, -0.0015106, 2.0454828, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
2.0459483, -0.0075532, 2.0459483, -0.021149, 2.0459483, -0.0083925, 2.0459483, 0.024506, 2.0459483, -0.0243381, 2.0459483, -0.0360876, 2.0459483, -0.0008392, 2.0459483, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.0464138, -0.008896, 2.0464138, -0.0216526, 2.0464138, -0.0097353, 2.0464138, 0.0236667, 2.0464138, -0.0251774, 2.0464138, -0.0377661, 2.0464138, -0.0008392, 2.0464138, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
2.0468793, -0.0099031, 2.0468793, -0.0203098, 2.0468793, -0.0099031, 2.0468793, 0.0240024, 2.0468793, -0.026688, 2.0468793, -0.040116, 2.0468793, -0.0018463, 2.0468793, -0.0198062, , , , , , , , , , , , , , , , , , , , , , 
2.0473448, -0.0097353, 2.0473448, -0.0186313, 2.0473448, -0.0082246, 2.0473448, 0.0240024, 2.0473448, -0.0273594, 2.0473448, -0.0397803, 2.0473448, -0.0028534, 2.0473448, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
2.0478103, -0.0102388, 2.0478103, -0.018967, 2.0478103, -0.0075532, 2.0478103, 0.0236667, 2.0478103, -0.0273594, 2.0478103, -0.0350805, 2.0478103, -0.0015106, 2.0478103, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
2.0482759, -0.012253, 2.0482759, -0.018967, 2.0482759, -0.008896, 2.0482759, 0.0240024, 2.0482759, -0.0263523, 2.0482759, -0.0253452, 2.0482759, -0.0011749, 2.0482759, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
2.0487414, -0.0135958, 2.0487414, -0.0196384, 2.0487414, -0.0119173, 2.0487414, 0.0251774, 2.0487414, -0.0246738, 2.0487414, -0.0182956, 2.0487414, -0.0008392, 2.0487414, -0.0152743, , , , , , , , , , , , , , , , , , , , , , 
2.0492069, -0.0162814, 2.0492069, -0.0203098, 2.0492069, -0.0129244, 2.0492069, 0.0253452, 2.0492069, -0.0250095, 2.0492069, -0.0182956, 2.0492069, -0.0006714, 2.0492069, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
2.0496724, -0.0206455, 2.0496724, -0.0209812, 2.0496724, -0.0115816, 2.0496724, 0.0260166, 2.0496724, -0.0263523, 2.0496724, -0.0231632, 2.0496724, -0.0018463, 2.0496724, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0501379, -0.0243381, 2.0501379, -0.021149, 2.0501379, -0.0115816, 2.0501379, 0.0263523, 2.0501379, -0.0276951, 2.0501379, -0.0273594, 2.0501379, -0.0023499, 2.0501379, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0506034, -0.0216526, 2.0506034, -0.0203098, 2.0506034, -0.0115816, 2.0506034, 0.026688, 2.0506034, -0.0263523, 2.0506034, -0.0303807, 2.0506034, -0.0015106, 2.0506034, -0.0157778, , , , , , , , , , , , , , , , , , , , , , 
2.051069, -0.0162814, 2.051069, -0.0184634, 2.051069, -0.0112459, 2.051069, 0.0253452, 2.051069, -0.024506, 2.051069, -0.030045, 2.051069, -0.0008392, 2.051069, -0.014435, , , , , , , , , , , , , , , , , , , , , , 
2.0515345, -0.0119173, 2.0515345, -0.0166171, 2.0515345, -0.0095674, 2.0515345, 0.0240024, 2.0515345, -0.0246738, 2.0515345, -0.0250095, 2.0515345, -0.0005035, 2.0515345, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
2.052, -0.0095674, 2.052, -0.0135958, 2.052, -0.008896, 2.052, 0.0226596, 2.052, -0.0250095, 2.052, -0.0203098, 2.052, -0.0001678, 2.052, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
2.0524655, -0.0109102, 2.0524655, -0.0105745, 2.0524655, -0.0102388, 2.0524655, 0.0206455, 2.0524655, -0.0256809, 2.0524655, -0.0191348, 2.0524655, -0.0015106, 2.0524655, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
2.052931, -0.0137636, 2.052931, -0.0085603, 2.052931, -0.0105745, 2.052931, 0.0179599, 2.052931, -0.0265202, 2.052931, -0.0216526, 2.052931, -0.0035248, 2.052931, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0533966, -0.0184634, 2.0533966, -0.0099031, 2.0533966, -0.0104067, 2.0533966, 0.0166171, 2.0533966, -0.0270237, 2.0533966, -0.0263523, 2.0533966, -0.0041962, 2.0533966, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
2.0538621, -0.0250095, 2.0538621, -0.0132601, 2.0538621, -0.012253, 2.0538621, 0.0159457, 2.0538621, -0.0270237, 2.0538621, -0.0297093, 2.0538621, -0.0028534, 2.0538621, -0.0206455, , , , , , , , , , , , , , , , , , , , , , 
2.0543276, -0.0260166, 2.0543276, -0.0162814, 2.0543276, -0.0135958, 2.0543276, 0.01561, 2.0543276, -0.0253452, 2.0543276, -0.0283665, 2.0543276, -0.0018463, 2.0543276, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
2.0547931, -0.0223239, 2.0547931, -0.0243381, 2.0547931, -0.0132601, 2.0547931, 0.0166171, 2.0547931, -0.0243381, 2.0547931, -0.0246738, 2.0547931, -0.0001678, 2.0547931, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
2.0552586, -0.0206455, 2.0552586, -0.0431373, 2.0552586, -0.0135958, 2.0552586, 0.018967, 2.0552586, -0.0231632, 2.0552586, -0.0216526, 2.0552586, 0.0015106, 2.0552586, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0557241, -0.023331, 2.0557241, -0.0686503, 2.0557241, -0.0135958, 2.0557241, 0.0206455, 2.0557241, -0.0229953, 2.0557241, -0.0191348, 2.0557241, -0.0005035, 2.0557241, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
2.0561897, -0.0263523, 2.0561897, -0.0807355, 2.0561897, -0.0125887, 2.0561897, 0.0213169, 2.0561897, -0.0236667, 2.0561897, -0.0164492, 2.0561897, -0.0011749, 2.0561897, -0.0194705, , , , , , , , , , , , , , , , , , , , , , 
2.0566552, -0.0253452, 2.0566552, -0.0622721, 2.0566552, -0.012253, 2.0566552, 0.0209812, 2.0566552, -0.0250095, 2.0566552, -0.0152743, 2.0566552, -0.0006714, 2.0566552, -0.0206455, , , , , , , , , , , , , , , , , , , , , , 
2.0571207, -0.0219883, 2.0571207, -0.0263523, 2.0571207, -0.0130922, 2.0571207, 0.0203098, 2.0571207, -0.024506, 2.0571207, -0.0162814, 2.0571207, -0.0008392, 2.0571207, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.0575862, -0.0186313, 2.0575862, 0.0031891, 2.0575862, -0.0149386, 2.0575862, 0.0193027, 2.0575862, -0.0243381, 2.0575862, -0.018967, 2.0575862, -0.0018463, 2.0575862, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
2.0580517, -0.0186313, 2.0580517, 0.0092317, 2.0580517, -0.0149386, 2.0580517, 0.0196384, 2.0580517, -0.0250095, 2.0580517, -0.023331, 2.0580517, -0.0031891, 2.0580517, -0.0206455, , , , , , , , , , , , , , , , , , , , , , 
2.0585172, -0.0206455, 2.0585172, 0.0003357, 2.0585172, -0.0139315, 2.0585172, 0.0203098, 2.0585172, -0.0253452, 2.0585172, -0.026688, 2.0585172, -0.0030213, 2.0585172, -0.0219883, , , , , , , , , , , , , , , , , , , , , , 
2.0589828, -0.0176242, 2.0589828, -0.0062104, 2.0589828, -0.0146029, 2.0589828, 0.021149, 2.0589828, -0.0256809, 2.0589828, -0.0276951, 2.0589828, -0.0025177, 2.0589828, -0.0203098, , , , , , , , , , , , , , , , , , , , , , 
2.0594483, -0.0068818, 2.0594483, -0.0058747, 2.0594483, -0.01561, 2.0594483, 0.0218204, 2.0594483, -0.0258488, 2.0594483, -0.0318914, 2.0594483, -0.0015106, 2.0594483, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
2.0599138, 0.0052033, 2.0599138, -0.0043641, 2.0599138, -0.0151064, 2.0599138, 0.0221561, 2.0599138, -0.0260166, 2.0599138, -0.0370947, 2.0599138, -0.0005035, 2.0599138, -0.0159457, , , , , , , , , , , , , , , , , , , , , , 
2.0603793, 0.0112459, 2.0603793, -0.0041962, 2.0603793, -0.0135958, 2.0603793, 0.0219883, 2.0603793, -0.0260166, 2.0603793, -0.0342412, 2.0603793, -0.0005035, 2.0603793, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
2.0608448, 0.0095674, 2.0608448, -0.0052033, 2.0608448, -0.0125887, 2.0608448, 0.0213169, 2.0608448, -0.0263523, 2.0608448, -0.0250095, 2.0608448, -0.0008392, 2.0608448, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.0613103, 0.0016785, 2.0613103, -0.0075532, 2.0613103, -0.0149386, 2.0613103, 0.0219883, 2.0613103, -0.0256809, 2.0613103, -0.0186313, 2.0613103, -0.0018463, 2.0613103, -0.014435, , , , , , , , , , , , , , , , , , , , , , 
2.0617759, -0.0082246, 2.0617759, -0.0105745, 2.0617759, -0.0172885, 2.0617759, 0.0206455, 2.0617759, -0.0243381, 2.0617759, -0.0176242, 2.0617759, -0.0028534, 2.0617759, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
2.0622414, -0.0129244, 2.0622414, -0.0119173, 2.0622414, -0.0162814, 2.0622414, 0.0182956, 2.0622414, -0.0229953, 2.0622414, -0.0135958, 2.0622414, -0.0031891, 2.0622414, -0.0152743, , , , , , , , , , , , , , , , , , , , , , 
2.0627069, -0.0119173, 2.0627069, -0.0129244, 2.0627069, -0.0129244, 2.0627069, 0.0176242, 2.0627069, -0.023331, 2.0627069, -0.0105745, 2.0627069, -0.0030213, 2.0627069, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.0631724, -0.0099031, 2.0631724, -0.0124208, 2.0631724, -0.0115816, 2.0631724, 0.0186313, 2.0631724, -0.0246738, 2.0631724, -0.0169528, 2.0631724, -0.0038605, 2.0631724, -0.021149, , , , , , , , , , , , , , , , , , , , , , 
2.0636379, -0.005539, 2.0636379, -0.0109102, 2.0636379, -0.0115816, 2.0636379, 0.0186313, 2.0636379, -0.0260166, 2.0636379, -0.0339055, 2.0636379, -0.0041962, 2.0636379, -0.0240024, , , , , , , , , , , , , , , , , , , , , , 
2.0641034, -0.0001678, 2.0641034, -0.0097353, 2.0641034, -0.0109102, 2.0641034, 0.0172885, 2.0641034, -0.0283665, 2.0641034, -0.0505226, 2.0641034, -0.0028534, 2.0641034, -0.0236667, , , , , , , , , , , , , , , , , , , , , , 
2.064569, 0.0035248, 2.064569, -0.0095674, 2.064569, -0.0082246, 2.064569, 0.01561, 2.064569, -0.0290379, 2.064569, -0.0569009, 2.064569, -0.0006714, 2.064569, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
2.0650345, 0.0050355, 2.0650345, -0.008896, 2.0650345, -0.0075532, 2.0650345, 0.0146029, 2.0650345, -0.0275273, 2.0650345, -0.0522011, 2.0650345, 0.0003357, 2.0650345, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.0038605, 2.0655, -0.0085603, 2.0655, -0.0085603, 2.0655, 0.0149386, 2.0655, -0.0253452, 2.0655, -0.0458228, 2.0655, 0.0010071, 2.0655, -0.0115816, , , , , , , , , , , , , , , , , , , , , , 
2.0659655, -0.0018463, 2.0659655, -0.0078889, 2.0659655, -0.008896, 2.0659655, 0.0169528, 2.0659655, -0.0250095, 2.0659655, -0.0451514, 2.0659655, 0.0008392, 2.0659655, -0.0102388, , , , , , , , , , , , , , , , , , , , , , 
2.066431, -0.0109102, 2.066431, -0.0075532, 2.066431, -0.0075532, 2.066431, 0.0172885, 2.066431, -0.0271916, 2.066431, -0.0448157, 2.066431, 0.0005035, 2.066431, -0.0115816, , , , , , , , , , , , , , , , , , , , , , 
2.0668966, -0.018967, 2.0668966, -0.0082246, 2.0668966, -0.0068818, 2.0668966, 0.0172885, 2.0668966, -0.0273594, 2.0668966, -0.0313878, 2.0668966, 0.0008392, 2.0668966, -0.0129244, , , , , , , , , , , , , , , , , , , , , , 
2.0673621, -0.0182956, 2.0673621, -0.0078889, 2.0673621, -0.0072175, 2.0673621, 0.017792, 2.0673621, -0.0261845, 2.0673621, -0.0095674, 2.0673621, -0.0001678, 2.0673621, -0.0139315, , , , , , , , , , , , , , , , , , , , , , 
2.0678276, -0.0117494, 2.0678276, -0.0077211, 2.0678276, -0.0082246, 2.0678276, 0.0166171, 2.0678276, -0.0260166, 2.0678276, 0.0018463, 2.0678276, -0.0008392, 2.0678276, -0.0139315, , , , , , , , , , , , , , , , , , , , , , 
2.0682931, -0.0102388, 2.0682931, -0.0092317, 2.0682931, -0.0095674, 2.0682931, 0.0159457, 2.0682931, -0.026688, 2.0682931, -0.0028534, 2.0682931, -0.0015106, 2.0682931, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
2.0687586, -0.0162814, 2.0687586, -0.0092317, 2.0687586, -0.0112459, 2.0687586, 0.0159457, 2.0687586, -0.0263523, 2.0687586, -0.0117494, 2.0687586, -0.0015106, 2.0687586, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
2.0692241, -0.0224918, 2.0692241, -0.008896, 2.0692241, -0.0129244, 2.0692241, 0.0146029, 2.0692241, -0.0253452, 2.0692241, -0.018967, 2.0692241, -0.0015106, 2.0692241, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.0696897, -0.0229953, 2.0696897, -0.0082246, 2.0696897, -0.0130922, 2.0696897, 0.0139315, 2.0696897, -0.0256809, 2.0696897, -0.0224918, 2.0696897, -0.0015106, 2.0696897, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.0701552, -0.0209812, 2.0701552, -0.0062104, 2.0701552, -0.0117494, 2.0701552, 0.0142672, 2.0701552, -0.0251774, 2.0701552, -0.0223239, 2.0701552, -0.0018463, 2.0701552, -0.0135958, , , , , , , , , , , , , , , , , , , , , , 
