Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:15:39
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.3260769, -0.0260166, , , , , , , 0.3260769, 0.0099031, , , , , , , 0.3260769, -0.0317235, , , , , , , 0.3260769, -0.0297093, , , , , , , 0.3260769, 0, , , , , , , 0.3260769, -0.0182956, , , , , , , 0.3260769, -0.0068818, , , , , , , 0.3260769, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3265962, -0.0263523, , , , , , , 0.3265962, 0.0114137, , , , , , , 0.3265962, -0.0354162, , , , , , , 0.3265962, -0.0310521, , , , , , , 0.3265962, 0, , , , , , , 0.3265962, -0.0263523, , , , , , , 0.3265962, -0.0038605, , , , , , , 0.3265962, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3271154, -0.0270237, , , , , , , 0.3271154, 0.0105745, , , , , , , 0.3271154, -0.0404517, , , , , , , 0.3271154, -0.0303807, , , , , , , 0.3271154, 0, , , , , , , 0.3271154, -0.0243381, , , , , , , 0.3271154, -0.0031891, , , , , , , 0.3271154, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3276346, -0.0256809, , , , , , , 0.3276346, 0.0090639, , , , , , , 0.3276346, -0.0424659, , , , , , , 0.3276346, -0.0263523, , , , , , , 0.3276346, 0, , , , , , , 0.3276346, -0.0216526, , , , , , , 0.3276346, -0.0052033, , , , , , , 0.3276346, -0.0046998, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3281538, -0.0236667, , , , , , , 0.3281538, 0.008896, , , , , , , 0.3281538, -0.0394446, , , , , , , 0.3281538, -0.0196384, , , , , , , 0.3281538, 0, , , , , , , 0.3281538, -0.0253452, , , , , , , 0.3281538, -0.0048676, , , , , , , 0.3281538, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3286731, -0.023331, , , , , , , 0.3286731, 0.008896, , , , , , , 0.3286731, -0.0340734, , , , , , , 0.3286731, -0.0166171, , , , , , , 0.3286731, 0, , , , , , , 0.3286731, -0.0330663, , , , , , , 0.3286731, -0.0048676, , , , , , , 0.3286731, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3291923, -0.0260166, , , , , , , 0.3291923, 0.011078, , , , , , , 0.3291923, -0.0263523, , , , , , , 0.3291923, -0.0204776, , , , , , , 0.3291923, 0, , , , , , , 0.3291923, -0.0448157, , , , , , , 0.3291923, -0.0075532, , , , , , , 0.3291923, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3297115, -0.0280308, , , , , , , 0.3297115, 0.0119173, , , , , , , 0.3297115, -0.0162814, , , , , , , 0.3297115, -0.0229953, , , , , , , 0.3297115, 0, , , , , , , 0.3297115, -0.0589151, , , , , , , 0.3297115, -0.0115816, , , , , , , 0.3297115, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3302308, -0.0270237, , , , , , , 0.3302308, 0.0099031, , , , , , , 0.3302308, -0.0073854, , , , , , , 0.3302308, -0.0203098, , , , , , , 0.3302308, 0, , , , , , , 0.3302308, -0.0713359, , , , , , , 0.3302308, -0.0149386, , , , , , , 0.3302308, 0.003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.33075, -0.0265202, , , , , , , 0.33075, 0.008896, , , , , , , 0.33075, -0.0075532, , , , , , , 0.33075, -0.0169528, , , , , , , 0.33075, 0, , , , , , , 0.33075, -0.0683146, , , , , , , 0.33075, -0.0182956, , , , , , , 0.33075, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3312692, -0.0271916, , , , , , , 0.3312692, 0.0092317, , , , , , , 0.3312692, -0.01561, , , , , , , 0.3312692, -0.0075532, , , , , , , 0.3312692, 0, , , , , , , 0.3312692, -0.0491798, , , , , , , 0.3312692, -0.0224918, , , , , , , 0.3312692, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3317885, -0.0253452, , , , , , , 0.3317885, 0.0099031, , , , , , , 0.3317885, -0.0256809, , , , , , , 0.3317885, 0.0085603, , , , , , , 0.3317885, 0, , , , , , , 0.3317885, -0.0407874, , , , , , , 0.3317885, -0.0258488, , , , , , , 0.3317885, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3323077, -0.024506, , , , , , , 0.3323077, 0.0092317, , , , , , , 0.3323077, -0.0337377, , , , , , , 0.3323077, 0.0186313, , , , , , , 0.3323077, 0, , , , , , , 0.3323077, -0.0636149, , , , , , , 0.3323077, -0.026688, , , , , , , 0.3323077, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3328269, -0.024506, , , , , , , 0.3328269, 0.0105745, , , , , , , 0.3328269, -0.0369268, , , , , , , 0.3328269, 0.0152743, , , , , , , 0.3328269, 0, , , , , , , 0.3328269, -0.0985275, , , , , , , 0.3328269, -0.0287022, , , , , , , 0.3328269, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3333462, -0.0256809, , , , , , , 0.3333462, 0.0125887, , , , , , , 0.3333462, -0.0354162, , , , , , , 0.3333462, 0.0045319, , , , , , , 0.3333462, 0, , , , , , , 0.3333462, -0.1196765, , , , , , , 0.3333462, -0.033402, , , , , , , 0.3333462, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3338654, -0.0250095, , , , , , , 0.3338654, 0.0132601, , , , , , , 0.3338654, -0.0307164, , , , , , , 0.3338654, -0.0072175, , , , , , , 0.3338654, 0, , , , , , , 0.3338654, -0.1250477, , , , , , , 0.3338654, -0.0377661, , , , , , , 0.3338654, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3343846, -0.0236667, , , , , , , 0.3343846, 0.012253, , , , , , , 0.3343846, -0.0223239, , , , , , , 0.3343846, -0.0204776, , , , , , , 0.3343846, 0, , , , , , , 0.3343846, -0.1106126, , , , , , , 0.3343846, -0.0384375, , , , , , , 0.3343846, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3349038, -0.0236667, , , , , , , 0.3349038, 0.012253, , , , , , , 0.3349038, -0.01561, , , , , , , 0.3349038, -0.0310521, , , , , , , 0.3349038, 0, , , , , , , 0.3349038, -0.0560616, , , , , , , 0.3349038, -0.0344091, , , , , , , 0.3349038, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3354231, -0.0236667, , , , , , , 0.3354231, 0.0152743, , , , , , , 0.3354231, -0.0129244, , , , , , , 0.3354231, -0.0354162, , , , , , , 0.3354231, 0, , , , , , , 0.3354231, 0.0325628, , , , , , , 0.3354231, -0.0256809, , , , , , , 0.3354231, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3359423, -0.0236667, , , , , , , 0.3359423, 0.0171206, , , , , , , 0.3359423, -0.0130922, , , , , , , 0.3359423, -0.0350805, , , , , , , 0.3359423, 0, , , , , , , 0.3359423, 0.1448539, , , , , , , 0.3359423, -0.0149386, , , , , , , 0.3359423, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3364615, -0.0246738, , , , , , , 0.3364615, 0.0162814, , , , , , , 0.3364615, -0.0162814, , , , , , , 0.3364615, -0.0350805, , , , , , , 0.3364615, 0, , , , , , , 0.3364615, 0.2177005, , , , , , , 0.3364615, -0.005539, , , , , , , 0.3364615, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3369808, -0.024506, , , , , , , 0.3369808, 0.0169528, , , , , , , 0.3369808, -0.0206455, , , , , , , 0.3369808, -0.0379339, , , , , , , 0.3369808, 0, , , , , , , 0.3369808, 0.1955444, , , , , , , 0.3369808, 0.0031891, , , , , , , 0.3369808, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3375, -0.0246738, , , , , , , 0.3375, 0.0176242, , , , , , , 0.3375, -0.0209812, , , , , , , 0.3375, -0.0407874, , , , , , , 0.3375, -0.002182, , , , , , , 0.3375, 0.1257191, , , , , , , 0.3375, 0.0125887, , , , , , , 0.3375, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3380192, -0.0260166, , , , , , , 0.3380192, 0.0179599, , , , , , , 0.3380192, -0.0162814, , , , , , , 0.3380192, -0.0448157, , , , , , , 0.3380192, -0.0011749, , , , , , , 0.3380192, 0.0710002, , , , , , , 0.3380192, 0.0179599, , , , , , , 0.3380192, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3385385, -0.0261845, , , , , , , 0.3385385, 0.017792, , , , , , , 0.3385385, -0.0149386, , , , , , , 0.3385385, -0.0508583, , , , , , , 0.3385385, -0.0030213, , , , , , , 0.3385385, 0.0394446, , , , , , , 0.3385385, 0.0186313, , , , , , , 0.3385385, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3390577, -0.0248417, , , , , , , 0.3390577, 0.0199741, , , , , , , 0.3390577, -0.0256809, , , , , , , 0.3390577, -0.0548867, , , , , , , 0.3390577, -0.005539, , , , , , , 0.3390577, 0.0095674, , , , , , , 0.3390577, 0.0176242, , , , , , , 0.3390577, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3395769, -0.0243381, , , , , , , 0.3395769, 0.0216526, , , , , , , 0.3395769, -0.0404517, , , , , , , 0.3395769, -0.0580758, , , , , , , 0.3395769, -0.005539, , , , , , , 0.3395769, -0.018967, , , , , , , 0.3395769, 0.0146029, , , , , , , 0.3395769, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3400962, -0.0236667, , , , , , , 0.3400962, 0.023331, , , , , , , 0.3400962, -0.0485084, , , , , , , 0.3400962, -0.0602579, , , , , , , 0.3400962, -0.0075532, , , , , , , 0.3400962, -0.027863, , , , , , , 0.3400962, 0.012253, , , , , , , 0.3400962, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3406154, -0.0236667, , , , , , , 0.3406154, 0.0238346, , , , , , , 0.3406154, -0.0532082, , , , , , , 0.3406154, -0.0585794, , , , , , , 0.3406154, -0.0085603, , , , , , , 0.3406154, -0.0005035, , , , , , , 0.3406154, 0.011078, , , , , , , 0.3406154, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3411346, -0.0248417, , , , , , , 0.3411346, 0.0221561, , , , , , , 0.3411346, -0.0619364, , , , , , , 0.3411346, -0.0345769, , , , , , , 0.3411346, -0.0073854, , , , , , , 0.3411346, 0.0407874, , , , , , , 0.3411346, 0.0099031, , , , , , , 0.3411346, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3416538, -0.0270237, , , , , , , 0.3416538, 0.0216526, , , , , , , 0.3416538, -0.0814069, , , , , , , 0.3416538, 0.0018463, , , , , , , 0.3416538, -0.0057069, , , , , , , 0.3416538, 0.0498512, , , , , , , 0.3416538, 0.0075532, , , , , , , 0.3416538, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3421731, -0.026688, , , , , , , 0.3421731, 0.0204776, , , , , , , 0.3421731, -0.0971847, , , , , , , 0.3421731, 0.0263523, , , , , , , 0.3421731, -0.0062104, , , , , , , 0.3421731, 0.021149, , , , , , , 0.3421731, 0.0041962, , , , , , , 0.3421731, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3426923, -0.0253452, , , , , , , 0.3426923, 0.0204776, , , , , , , 0.3426923, -0.0981918, , , , , , , 0.3426923, 0.0310521, , , , , , , 0.3426923, -0.0072175, , , , , , , 0.3426923, -0.0149386, , , , , , , 0.3426923, 0.0023499, , , , , , , 0.3426923, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3432115, -0.0243381, , , , , , , 0.3432115, 0.0208133, , , , , , , 0.3432115, -0.0861067, , , , , , , 0.3432115, 0.023331, , , , , , , 0.3432115, -0.008896, , , , , , , 0.3432115, -0.0350805, , , , , , , 0.3432115, 0.0016785, , , , , , , 0.3432115, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3437308, -0.0229953, , , , , , , 0.3437308, 0.0209812, , , , , , , 0.3437308, -0.0733501, , , , , , , 0.3437308, 0.0229953, , , , , , , 0.3437308, -0.011078, , , , , , , 0.3437308, -0.0287022, , , , , , , 0.3437308, 0.0005035, , , , , , , 0.3437308, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.34425, -0.0236667, , , , , , , 0.34425, 0.0193027, , , , , , , 0.34425, -0.0626078, , , , , , , 0.34425, 0.0426337, , , , , , , 0.34425, -0.0109102, , , , , , , 0.34425, -0.0015106, , , , , , , 0.34425, -0.0011749, , , , , , , 0.34425, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3447692, -0.0250095, , , , , , , 0.3447692, 0.0191348, , , , , , , 0.3447692, -0.0558938, , , , , , , 0.3447692, 0.0624399, , , , , , , 0.3447692, -0.0095674, , , , , , , 0.3447692, 0.0137636, , , , , , , 0.3447692, -0.0028534, , , , , , , 0.3447692, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3452885, -0.0260166, , , , , , , 0.3452885, 0.0216526, , , , , , , 0.3452885, -0.0515297, , , , , , , 0.3452885, 0.0535439, , , , , , , 0.3452885, -0.0083925, , , , , , , 0.3452885, 0.0015106, , , , , , , 0.3452885, -0.002182, , , , , , , 0.3452885, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3458077, -0.0273594, , , , , , , 0.3458077, 0.023331, , , , , , , 0.3458077, -0.0360876, , , , , , , 0.3458077, 0.0287022, , , , , , , 0.3458077, -0.0095674, , , , , , , 0.3458077, -0.0169528, , , , , , , 0.3458077, -0.0005035, , , , , , , 0.3458077, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3463269, -0.0283665, , , , , , , 0.3463269, 0.0213169, , , , , , , 0.3463269, -0.0041962, , , , , , , 0.3463269, 0.0172885, , , , , , , 0.3463269, -0.0115816, , , , , , , 0.3463269, -0.0240024, , , , , , , 0.3463269, -0.002182, , , , , , , 0.3463269, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3468462, -0.0283665, , , , , , , 0.3468462, 0.0186313, , , , , , , 0.3468462, 0.0287022, , , , , , , 0.3468462, 0.0166171, , , , , , , 0.3468462, -0.0135958, , , , , , , 0.3468462, -0.0236667, , , , , , , 0.3468462, -0.0031891, , , , , , , 0.3468462, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3473654, -0.0288701, , , , , , , 0.3473654, 0.0196384, , , , , , , 0.3473654, 0.0441444, , , , , , , 0.3473654, 0.0137636, , , , , , , 0.3473654, -0.0129244, , , , , , , 0.3473654, -0.0246738, , , , , , , 0.3473654, -0.0028534, , , , , , , 0.3473654, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3478846, -0.0290379, , , , , , , 0.3478846, 0.0199741, , , , , , , 0.3478846, 0.0505226, , , , , , , 0.3478846, 0.012253, , , , , , , 0.3478846, -0.0112459, , , , , , , 0.3478846, -0.026688, , , , , , , 0.3478846, -0.002182, , , , , , , 0.3478846, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3484038, -0.0290379, , , , , , , 0.3484038, 0.0162814, , , , , , , 0.3484038, 0.0569009, , , , , , , 0.3484038, 0.023331, , , , , , , 0.3484038, -0.0109102, , , , , , , 0.3484038, -0.0317235, , , , , , , 0.3484038, -0.0028534, , , , , , , 0.3484038, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3489231, -0.0290379, , , , , , , 0.3489231, 0.0132601, , , , , , , 0.3489231, 0.0575723, , , , , , , 0.3489231, 0.0394446, , , , , , , 0.3489231, -0.0112459, , , , , , , 0.3489231, -0.0344091, , , , , , , 0.3489231, -0.0025177, , , , , , , 0.3489231, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3494423, -0.0292058, , , , , , , 0.3494423, 0.0130922, , , , , , , 0.3494423, 0.0522011, , , , , , , 0.3494423, 0.0448157, , , , , , , 0.3494423, -0.0115816, , , , , , , 0.3494423, -0.0365911, , , , , , , 0.3494423, -0.0031891, , , , , , , 0.3494423, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3499615, -0.0283665, , , , , , , 0.3499615, 0.0132601, , , , , , , 0.3499615, 0.0441444, , , , , , , 0.3499615, 0.0374304, , , , , , , 0.3499615, -0.0124208, , , , , , , 0.3499615, -0.0379339, , , , , , , 0.3499615, -0.0028534, , , , , , , 0.3499615, -0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3504808, -0.0283665, , , , , , , 0.3504808, 0.0147707, , , , , , , 0.3504808, 0.0340734, , , , , , , 0.3504808, 0.0164492, , , , , , , 0.3504808, -0.0132601, , , , , , , 0.3504808, -0.0391089, , , , , , , 0.3504808, -0.0038605, , , , , , , 0.3504808, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.351, -0.030045, , , , , , , 0.351, 0.0152743, , , , , , , 0.351, 0.0213169, , , , , , , 0.351, -0.0095674, , , , , , , 0.351, 0, , , , , , , 0.351, -0.0411231, , , , , , , 0.351, -0.0063783, , , , , , , 0.351, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3515192, -0.0320592, , , , , , , 0.3515192, 0.0135958, , , , , , , 0.3515192, 0.0075532, , , , , , , 0.3515192, -0.0283665, , , , , , , 0.3515192, 0, , , , , , , 0.3515192, -0.0438087, , , , , , , 0.3515192, -0.0068818, , , , , , , 0.3515192, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3520385, -0.0317235, , , , , , , 0.3520385, 0.0129244, , , , , , , 0.3520385, -0.0082246, , , , , , , 0.3520385, -0.0411231, , , , , , , 0.3520385, 0, , , , , , , 0.3520385, -0.0458228, , , , , , , 0.3520385, -0.0065461, , , , , , , 0.3520385, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3525577, -0.0310521, , , , , , , 0.3525577, 0.0142672, , , , , , , 0.3525577, -0.0229953, , , , , , , 0.3525577, -0.0498512, , , , , , , 0.3525577, 0, , , , , , , 0.3525577, -0.0458228, , , , , , , 0.3525577, -0.0078889, , , , , , , 0.3525577, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3530769, -0.0293736, , , , , , , 0.3530769, 0.0159457, , , , , , , 0.3530769, -0.0344091, , , , , , , 0.3530769, -0.0515297, , , , , , , 0.3530769, 0, , , , , , , 0.3530769, -0.0424659, , , , , , , 0.3530769, -0.0114137, , , , , , , 0.3530769, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3535962, -0.0276951, , , , , , , 0.3535962, 0.0166171, , , , , , , 0.3535962, -0.0407874, , , , , , , 0.3535962, -0.0485084, , , , , , , 0.3535962, 0, , , , , , , 0.3535962, -0.0407874, , , , , , , 0.3535962, -0.0119173, , , , , , , 0.3535962, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3541154, -0.0287022, , , , , , , 0.3541154, 0.0159457, , , , , , , 0.3541154, -0.0391089, , , , , , , 0.3541154, -0.0421302, , , , , , , 0.3541154, 0, , , , , , , 0.3541154, -0.0417945, , , , , , , 0.3541154, -0.0104067, , , , , , , 0.3541154, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3546346, -0.0292058, , , , , , , 0.3546346, 0.0164492, , , , , , , 0.3546346, -0.0357519, , , , , , , 0.3546346, -0.0354162, , , , , , , 0.3546346, 0, , , , , , , 0.3546346, -0.0407874, , , , , , , 0.3546346, -0.008896, , , , , , , 0.3546346, -0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3551538, -0.0290379, , , , , , , 0.3551538, 0.0176242, , , , , , , 0.3551538, -0.0344091, , , , , , , 0.3551538, -0.0243381, , , , , , , 0.3551538, 0, , , , , , , 0.3551538, -0.0384375, , , , , , , 0.3551538, -0.0083925, , , , , , , 0.3551538, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3556731, -0.030045, , , , , , , 0.3556731, 0.0193027, , , , , , , 0.3556731, -0.0303807, , , , , , , 0.3556731, -0.0115816, , , , , , , 0.3556731, 0, , , , , , , 0.3556731, -0.0350805, , , , , , , 0.3556731, -0.0095674, , , , , , , 0.3556731, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3561923, -0.0307164, , , , , , , 0.3561923, 0.018967, , , , , , , 0.3561923, -0.0234989, , , , , , , 0.3561923, 0.0023499, , , , , , , 0.3561923, 0, , , , , , , 0.3561923, -0.0320592, , , , , , , 0.3561923, -0.0105745, , , , , , , 0.3561923, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3567115, -0.0313878, , , , , , , 0.3567115, 0.0179599, , , , , , , 0.3567115, -0.0223239, , , , , , , 0.3567115, 0.0221561, , , , , , , 0.3567115, 0, , , , , , , 0.3567115, -0.033402, , , , , , , 0.3567115, -0.0115816, , , , , , , 0.3567115, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3572308, -0.0310521, , , , , , , 0.3572308, 0.0193027, , , , , , , 0.3572308, -0.0290379, , , , , , , 0.3572308, 0.0273594, , , , , , , 0.3572308, 0, , , , , , , 0.3572308, -0.0381018, , , , , , , 0.3572308, -0.0115816, , , , , , , 0.3572308, -0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.35775, -0.0320592, , , , , , , 0.35775, 0.0199741, , , , , , , 0.35775, -0.0320592, , , , , , , 0.35775, 0.0246738, , , , , , , 0.35775, 0, , , , , , , 0.35775, -0.0419623, , , , , , , 0.35775, -0.0112459, , , , , , , 0.35775, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3582692, -0.0327306, , , , , , , 0.3582692, 0.0206455, , , , , , , 0.3582692, -0.0297093, , , , , , , 0.3582692, 0.0448157, , , , , , , 0.3582692, 0, , , , , , , 0.3582692, -0.0438087, , , , , , , 0.3582692, -0.0097353, , , , , , , 0.3582692, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3587885, -0.0323949, , , , , , , 0.3587885, 0.0203098, , , , , , , 0.3587885, -0.0276951, , , , , , , 0.3587885, 0.0748608, , , , , , , 0.3587885, 0, , , , , , , 0.3587885, -0.0473335, , , , , , , 0.3587885, -0.0095674, , , , , , , 0.3587885, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3593077, -0.0310521, , , , , , , 0.3593077, 0.0203098, , , , , , , 0.3593077, -0.0283665, , , , , , , 0.3593077, 0.0757, , , , , , , 0.3593077, 0, , , , , , , 0.3593077, -0.0485084, , , , , , , 0.3593077, -0.0090639, , , , , , , 0.3593077, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3598269, -0.0303807, , , , , , , 0.3598269, 0.0198062, , , , , , , 0.3598269, -0.0297093, , , , , , , 0.3598269, 0.0320592, , , , , , , 0.3598269, 0, , , , , , , 0.3598269, -0.047837, , , , , , , 0.3598269, -0.0078889, , , , , , , 0.3598269, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3603462, -0.0310521, , , , , , , 0.3603462, 0.0206455, , , , , , , 0.3603462, -0.0303807, , , , , , , 0.3603462, -0.0154421, , , , , , , 0.3603462, 0, , , , , , , 0.3603462, -0.0481727, , , , , , , 0.3603462, -0.0082246, , , , , , , 0.3603462, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3608654, -0.0303807, , , , , , , 0.3608654, 0.0226596, , , , , , , 0.3608654, -0.03122, , , , , , , 0.3608654, -0.0223239, , , , , , , 0.3608654, 0, , , , , , , 0.3608654, -0.0498512, , , , , , , 0.3608654, -0.0095674, , , , , , , 0.3608654, -0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
