,Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
1646,0.7662414,0.0172885,0.0092317,-0.0236667,-0.0062104,0.0050355,0.0025177,-0.0011749,-0.0364233
1647,0.7667069,0.0171206,0.0085603,-0.0250095,-0.0057069,0.0115816,-0.0013428,0.0008392,-0.0399481
1648,0.7671724,0.0172885,0.0075532,-0.0250095,-0.0068818,0.0236667,-0.0075532,0.0008392,-0.0370947
1649,0.7676379,0.0176242,0.0075532,-0.024506,-0.008896,0.0360876,-0.012253,-0.0011749,-0.0258488
1650,0.7681034,0.0172885,0.0105745,-0.0243381,-0.0095674,0.047837,-0.0176242,-0.0018463,-0.0142672
1651,0.768569,0.0171206,0.0152743,-0.0250095,-0.0102388,0.0548867,-0.0350805,-0.0028534,-0.0102388
1652,0.7690345,0.0179599,0.0193027,-0.024506,-0.0095674,0.0548867,-0.0688182,-0.0035248,-0.012253
1653,0.7695,0.0186313,0.0206455,-0.0240024,-0.0105745,0.0454871,-0.096849,-0.0041962,-0.0151064
1654,0.7699655,0.0172885,0.0213169,-0.0240024,-0.0139315,0.033402,-0.1116197,-0.0062104,-0.017792
1655,0.770431,0.0166171,0.0219883,-0.0256809,-0.01561,0.0216526,-0.1223621,-0.0077211,-0.0203098
1656,0.7708966,0.0179599,0.0199741,-0.0270237,-0.0149386,0.012253,-0.0978561,-0.008896,-0.0218204
1657,0.7713621,0.0193027,0.0157778,-0.0275273,-0.0149386,0.0082246,-0.0135958,-0.0087282,-0.0206455
1658,0.7718276,0.017792,0.0119173,-0.0263523,-0.0149386,0.0092317,0.0528725,-0.0072175,-0.0198062
1659,0.7722931,0.0176242,0.0119173,-0.0258488,-0.0152743,0.0152743,0.0454871,-0.005539,-0.0223239
1660,0.7727586,0.0179599,0.01561,-0.0273594,-0.0149386,0.0191348,0.0234989,-0.0036927,-0.0287022
1661,0.7732241,0.0193027,0.0186313,-0.0287022,-0.0166171,0.0172885,0.0119173,-0.0028534,-0.0387732
1662,0.7736897,0.0199741,0.0191348,-0.0290379,-0.0176242,0.0092317,-0.0058747,-0.0005035,-0.0464942
1663,0.7741552,0.0193027,0.0182956,-0.0285344,-0.0196384,-0.0036927,-0.0256809,0.0025177,-0.0404517
1664,0.7746207,0.0182956,0.0176242,-0.0283665,-0.0209812,-0.0159457,-0.0310521,0.0036927,-0.0243381
1665,0.7750862,0.0171206,0.0159457,-0.0293736,-0.0219883,-0.0196384,-0.0115816,0.0041962,-0.0125887
1666,0.7755517,0.0166171,0.0151064,-0.0290379,-0.0229953,-0.0139315,0.0176242,0.0030213,-0.0130922
1667,0.7760172,0.0172885,0.014435,-0.0276951,-0.023331,-0.0025177,0.0327306,-0.0008392,-0.023331
1668,0.7764828,0.0169528,0.0129244,-0.0263523,-0.0236667,0.0083925,0.0246738,-0.0048676,-0.030045
1669,0.7769483,0.0159457,0.0092317,-0.0263523,-0.0216526,0.0176242,0.0072175,-0.0062104,-0.0229953
1670,0.7774138,0.0162814,0.0038605,-0.0273594,-0.0176242,0.023331,-0.008896,-0.0062104,-0.0095674
1671,0.7778793,0.0157778,-0.0028534,-0.0263523,-0.0142672,0.0219883,-0.021149,-0.0045319,-0.0001678
1672,0.7783448,0.0152743,-0.0068818,-0.0253452,-0.0109102,0.0092317,-0.0320592,-0.0028534,-0.0005035
1673,0.7788103,0.0159457,-0.0068818,-0.0270237,-0.008896,-0.0077211,-0.0417945,-0.002182,-0.0109102
1674,0.7792759,0.0166171,-0.0045319,-0.0276951,-0.0068818,-0.0171206,-0.0473335,-0.002182,-0.0270237
1675,0.7797414,0.0169528,-0.002182,-0.0273594,-0.0041962,-0.0191348,-0.0428016,-0.0016785,-0.0404517
1676,0.7802069,0.0176242,-0.0003357,-0.0273594,-0.0035248,-0.0182956,-0.0270237,-0.0008392,-0.0501869
1677,0.7806724,0.0179599,0.002182,-0.0271916,-0.0048676,-0.0127565,-0.0125887,-0.0025177,-0.0548867
1678,0.7811379,0.0176242,0.0052033,-0.0280308,-0.0095674,0.0005035,-0.0182956,-0.0038605,-0.0522011
1679,0.7816034,0.0162814,0.0065461,-0.0283665,-0.0139315,0.0151064,-0.0344091,-0.0038605,-0.0453193
1680,0.782069,0.0159457,0.0058747,-0.0287022,-0.0191348,0.0191348,-0.0461585,-0.0041962,-0.0369268
1681,0.7825345,0.0169528,0.005539,-0.0297093,-0.0236667,0.008896,-0.0448157,-0.0041962,-0.0297093
1682,0.783,0.01561,0.0,-0.0287022,-0.0253452,-0.012253,-0.0391089,-0.0035248,-0.0250095
1683,0.7834655,0.0146029,0.0,-0.0276951,-0.0240024,-0.0317235,-0.0485084,-0.0035248,-0.0216526
1684,0.783931,0.0149386,0.0,-0.0270237,-0.0213169,-0.0350805,-0.0641184,-0.0035248,-0.0216526
1685,0.7843966,0.0159457,0.0,-0.0276951,-0.0179599,-0.0219883,-0.0834211,-0.002182,-0.0283665
1686,0.7848621,0.0159457,0.0,-0.0283665,-0.01561,-0.0041962,-0.1072557,-0.0025177,-0.036759
1687,0.7853276,0.0162814,0.0,-0.0276951,-0.014435,0.0072175,-0.1109483,-0.0025177,-0.0411231
1688,0.7857931,0.0179599,0.0,-0.0290379,-0.0139315,0.0062104,-0.0803998,-0.0031891,-0.0384375
1689,0.7862586,0.0186313,0.0,-0.0297093,-0.0130922,0.002182,-0.0236667,-0.005539,-0.0310521
1690,0.7867241,0.018967,0.0,-0.0297093,-0.0115816,0.0068818,0.0263523,-0.0082246,-0.0246738
1691,0.7871897,0.0179599,0.0,-0.0285344,-0.0095674,0.0164492,0.0419623,-0.0095674,-0.0231632
1692,0.7876552,0.0169528,0.0,-0.026688,-0.008896,0.0157778,0.0097353,-0.0078889,-0.0236667
1693,0.7881207,0.0184634,0.0,-0.0270237,-0.0105745,0.0038605,-0.0431373,-0.0048676,-0.0226596
1694,0.7885862,0.0182956,0.0,-0.0283665,-0.0112459,-0.0119173,-0.0585794,-0.0023499,-0.023331
1695,0.7890517,0.0171206,0.0,-0.0293736,-0.011078,-0.0317235,-0.0199741,-0.0016785,-0.0330663
1696,0.7895172,0.0159457,0.0,-0.0303807,-0.0112459,-0.051194,0.0162814,-0.0020142,-0.0505226
1697,0.7899828,0.0159457,0.0,-0.0297093,-0.0124208,-0.0585794,0.0043641,-0.0023499,-0.0663005
1698,0.7904483,0.0171206,0.0,-0.0290379,-0.0142672,-0.0518654,-0.0290379,-0.0038605,-0.0693217
1699,0.7909138,0.0186313,0.0,-0.0297093,-0.0137636,-0.0411231,-0.0412909,-0.0045319,-0.0565652
1700,0.7913793,0.0193027,0.0,-0.0297093,-0.0125887,-0.0323949,-0.0260166,-0.0035248,-0.0391089
1701,0.7918448,0.0186313,0.0,-0.0290379,-0.012253,-0.026688,-0.0035248,-0.0016785,-0.0310521
1702,0.7923103,0.0172885,0.0,-0.0290379,-0.0129244,-0.0243381,0.0075532,-0.0018463,-0.0323949
1703,0.7927759,0.0172885,0.0,-0.0288701,-0.0149386,-0.0243381,0.0078889,-0.0035248,-0.0323949
1704,0.7932414,0.0172885,0.0,-0.0288701,-0.01561,-0.0213169,0.0028534,-0.005539,-0.0276951
1705,0.7937069,0.0166171,0.0,-0.0290379,-0.0142672,-0.0162814,-0.005539,-0.0065461,-0.0250095
1706,0.7941724,0.0152743,0.0,-0.0293736,-0.0142672,-0.0119173,-0.0152743,-0.0068818,-0.0258488
1707,0.7946379,0.0152743,0.0,-0.0303807,-0.0179599,-0.0082246,-0.0243381,-0.0077211,-0.0270237
1708,0.7951034,0.0162814,0.0,-0.030045,-0.0226596,-0.0068818,-0.0357519,-0.0092317,-0.0250095
1709,0.795569,0.0172885,0.0,-0.0283665,-0.0229953,-0.0072175,-0.047837,-0.0085603,-0.0169528
1710,0.7960345,0.0172885,0.0,-0.0276951,-0.0198062,-0.0085603,-0.0555581,-0.0082246,-0.0097353
1711,0.7965,0.0182956,-0.0048676,-0.0280308,-0.0142672,-0.0109102,-0.0607614,-0.0082246,-0.0119173
1712,0.7969655,0.0199741,-0.008896,-0.0283665,-0.008896,-0.0124208,-0.0666361,-0.0078889,-0.0276951
1713,0.797431,0.0206455,-0.010071,-0.0293736,-0.0062104,-0.0115816,-0.0673075,-0.0068818,-0.0498512
1714,0.7978966,0.0198062,-0.0095674,-0.030045,-0.0057069,-0.0115816,-0.0627756,-0.0045319,-0.0652934
1715,0.7983621,0.0206455,-0.0115816,-0.0303807,-0.0058747,-0.0172885,-0.0574044,-0.0018463,-0.0652934
1716,0.7988276,0.0213169,-0.0149386,-0.0288701,-0.008896,-0.0283665,-0.0451514,0.0011749,-0.0491798
1717,0.7992931,0.0216526,-0.0164492,-0.0276951,-0.0135958,-0.0354162,-0.0223239,0.0031891,-0.0280308
1718,0.7997586,0.0223239,-0.0176242,-0.0276951,-0.018967,-0.0391089,-0.0142672,0.0052033,-0.012253
1719,0.8002241,0.0223239,-0.018967,-0.0276951,-0.0243381,-0.0414588,-0.0364233,0.0036927,-0.0038605
1720,0.8006897,0.0213169,-0.0203098,-0.0260166,-0.0276951,-0.0350805,-0.0572366,0.0003357,-0.0011749
1721,0.8011552,0.0206455,-0.0196384,-0.0250095,-0.0270237,-0.0184634,-0.0569009,-0.002182,-0.0038605
1722,0.8016207,0.0213169,-0.0186313,-0.0246738,-0.0236667,0.0062104,-0.0569009,-0.002182,-0.0109102
1723,0.8020862,0.0213169,-0.0186313,-0.0253452,-0.018967,0.026688,-0.0686503,-0.0028534,-0.0209812
1724,0.8025517,0.0213169,-0.0184634,-0.0256809,-0.0146029,0.0196384,-0.0659648,-0.0041962,-0.0276951
1725,0.8030172,0.0199741,-0.0166171,-0.0250095,-0.0125887,-0.008896,-0.0377661,-0.0058747,-0.023331
1726,0.8034828,0.0196384,-0.0149386,-0.0236667,-0.0139315,-0.0347448,-0.0038605,-0.0072175,-0.0152743
1727,0.8039483,0.0198062,-0.0152743,-0.0229953,-0.0149386,-0.0464942,0.011078,-0.0090639,-0.0112459
1728,0.8044138,0.0196384,-0.0162814,-0.0229953,-0.0135958,-0.0458228,0.0048676,-0.0092317,-0.0090639
1729,0.8048793,0.0203098,-0.0152743,-0.0229953,-0.0102388,-0.0402838,-0.0075532,-0.008896,-0.0041962
1730,0.8053448,0.0204776,-0.0149386,-0.0229953,-0.008896,-0.0337377,-0.0075532,-0.0085603,-0.0035248
1731,0.8058103,0.0199741,-0.0142672,-0.0236667,-0.0135958,-0.0265202,0.0105745,-0.0075532,-0.0172885
1732,0.8062759,0.0206455,-0.0115816,-0.0243381,-0.023331,-0.018967,0.0347448,-0.0068818,-0.0374304
1733,0.8067414,0.0206455,-0.0082246,-0.0256809,-0.0313878,-0.0149386,0.0354162,-0.0065461,-0.0486763
1734,0.8072069,0.0186313,-0.0041962,-0.0256809,-0.033402,-0.0132601,0.0036927,-0.0068818,-0.0463264
1735,0.8076724,0.0172885,-0.0015106,-0.0253452,-0.0290379,-0.012253,-0.0223239,-0.0072175,-0.0441444
1736,0.8081379,0.0184634,0.0011749,-0.024506,-0.0236667,-0.012253,-0.0129244,-0.0062104,-0.0500191
1737,0.8086034,0.0193027,0.0031891,-0.0243381,-0.018967,-0.0109102,0.0052033,-0.005539,-0.0522011
1738,0.809069,0.0172885,0.005539,-0.0263523,-0.0152743,-0.0068818,0.0048676,-0.0052033,-0.0421302
1739,0.8095345,0.0152743,0.0082246,-0.027863,-0.0117494,-0.0018463,0.0025177,-0.0048676,-0.0379339
1740,0.81,0.0152743,0.008896,-0.0271916,-0.0092317,-0.0001678,0.0097353,-0.0038605,-0.0498512
1741,0.8104655,0.0176242,0.0062104,-0.0270237,-0.0083925,-0.0015106,0.0119173,-0.0031891,-0.0594186
1742,0.810931,0.018967,0.0035248,-0.0273594,-0.0099031,-0.0065461,0.0130922,-0.0036927,-0.056733
1743,0.8113966,0.018967,0.0008392,-0.0270237,-0.0115816,-0.0137636,0.0293736,-0.0041962,-0.0532082
1744,0.8118621,0.0196384,-0.0001678,-0.0270237,-0.0115816,-0.0176242,0.0471656,-0.0030213,-0.0533761
1745,0.8123276,0.0199741,-0.0005035,-0.0263523,-0.0115816,-0.018967,0.0428016,-0.0018463,-0.0548867
1746,0.8127931,0.0196384,-0.002182,-0.0283665,-0.0115816,-0.0226596,0.018967,-0.0030213,-0.0547189
1747,0.8132586,0.0182956,-0.0068818,-0.0290379,-0.0092317,-0.0302129,-0.0068818,-0.0045319,-0.0475013
1748,0.8137241,0.0159457,-0.0176242,-0.0263523,-0.0085603,-0.0350805,-0.0109102,-0.0062104,-0.0344091
1749,0.8141897,0.0142672,-0.0297093,-0.0250095,-0.0099031,-0.0302129,0.0146029,-0.0075532,-0.0229953
1750,0.8146552,0.0142672,-0.0359197,-0.0263523,-0.0099031,-0.0246738,0.030045,-0.0085603,-0.017792
1751,0.8151207,0.0135958,-0.0360876,-0.0276951,-0.0082246,-0.026688,0.0172885,-0.0102388,-0.0179599
1752,0.8155862,0.0132601,-0.0320592,-0.027863,-0.0083925,-0.0290379,0.0072175,-0.0112459,-0.018967
1753,0.8160517,0.0142672,-0.0270237,-0.0276951,-0.0095674,-0.0256809,0.012253,-0.0104067,-0.0162814
1754,0.8165172,0.0146029,-0.0260166,-0.0275273,-0.0095674,-0.0196384,0.0186313,-0.008896,-0.0162814
1755,0.8169828,0.0146029,-0.0265202,-0.027863,-0.0095674,-0.017792,0.0186313,-0.0068818,-0.0236667
1756,0.8174483,0.014435,-0.0246738,-0.0287022,-0.0085603,-0.0157778,0.0146029,-0.0062104,-0.0275273
1757,0.8179138,0.0152743,-0.021149,-0.0283665,-0.0075532,-0.0090639,0.0132601,-0.0070497,-0.0172885
1758,0.8183793,0.0149386,-0.023331,-0.0290379,-0.0068818,-0.0065461,0.0125887,-0.0065461,-0.0020142
1759,0.8188448,0.0142672,-0.0320592,-0.0293736,-0.0041962,-0.018967,0.011078,-0.0045319,0.0092317
1760,0.8193103,0.0135958,-0.0404517,-0.0283665,-0.0025177,-0.0370947,0.0109102,-0.0035248,0.0199741
1761,0.8197759,0.0135958,-0.0453193,-0.0276951,-0.002182,-0.0463264,0.0031891,-0.0035248,0.0310521
1762,0.8202414,0.0146029,-0.0471656,-0.0283665,-0.0025177,-0.0464942,-0.021149,-0.0028534,0.030045
1763,0.8207069,0.0159457,-0.0464942,-0.0283665,-0.0041962,-0.04448,-0.0542153,-0.0001678,0.008896
1764,0.8211724,0.0164492,-0.0475013,-0.0263523,-0.0068818,-0.0421302,-0.0733501,0.0025177,-0.0191348
1765,0.8216379,0.0162814,-0.0495155,-0.0260166,-0.0095674,-0.0350805,-0.057908,0.002182,-0.0417945
1766,0.8221034,0.0166171,-0.0471656,-0.0276951,-0.0109102,-0.0206455,-0.0109102,-0.0010071,-0.057908
1767,0.822569,0.0162814,-0.0391089,-0.0293736,-0.0135958,-0.0025177,0.0325628,-0.0031891,-0.0750286
1768,0.8230345,0.0166171,-0.0307164,-0.0297093,-0.01561,0.0099031,0.0350805,-0.0041962,-0.090135
1769,0.8235,0.0159457,-0.026688,-0.0283665,-0.0159457,0.0157778,0.0204776,-0.005539,-0.090135
1770,0.8239655,0.01561,-0.0236667,-0.0270237,-0.0149386,0.0132601,0.0283665,-0.0082246,-0.0726787
1771,0.824431,0.0167849,-0.0196384,-0.0270237,-0.0142672,0.0031891,0.054551,-0.0099031,-0.0491798
1772,0.8248966,0.0176242,-0.018967,-0.026688,-0.012253,-0.0062104,0.0800641,-0.0092317,-0.0342412
1773,0.8253621,0.0169528,-0.0194705,-0.0263523,-0.0102388,-0.0082246,0.0884565,-0.0085603,-0.0290379
1774,0.8258276,0.0159457,-0.0199741,-0.0263523,-0.0109102,-0.0099031,0.0721752,-0.0075532,-0.026688
1775,0.8262931,0.0159457,-0.0209812,-0.0273594,-0.0112459,-0.0142672,0.0323949,-0.0068818,-0.0219883
1776,0.8267586,0.0159457,-0.0219883,-0.0270237,-0.0109102,-0.0176242,-0.0095674,-0.0058747,-0.0146029
1777,0.8272241,0.0162814,-0.0243381,-0.0273594,-0.0104067,-0.0176242,-0.0302129,-0.005539,-0.0078889
1778,0.8276897,0.0159457,-0.0260166,-0.0273594,-0.0105745,-0.0162814,-0.0307164,-0.0060426,-0.0048676
1779,0.8281552,0.01561,-0.0253452,-0.0263523,-0.0095674,-0.0171206,-0.0303807,-0.006714,-0.005539
1780,0.8286207,0.0159457,-0.023331,-0.0256809,-0.0070497,-0.018967,-0.0411231,-0.0062104,-0.008896
1781,0.8290862,0.0152743,-0.0243381,-0.0260166,-0.0065461,-0.0203098,-0.0522011,-0.0048676,-0.0142672
1782,0.8295517,0.0152743,-0.0253452,-0.0263523,-0.008896,-0.0209812,-0.0458228,-0.0048676,-0.01561
1783,0.8300172,0.0159457,-0.0246738,-0.0258488,-0.0112459,-0.0199741,-0.0307164,-0.0045319,-0.0095674
1784,0.8304828,0.0162814,-0.0224918,-0.0256809,-0.0099031,-0.0182956,-0.0332341,-0.0028534,-0.0028534
1785,0.8309483,0.01561,-0.0209812,-0.0258488,-0.0050355,-0.018967,-0.0610971,-0.0025177,-0.005539
1786,0.8314138,0.0152743,-0.0209812,-0.0270237,-0.0005035,-0.0216526,-0.0852674,-0.0041962,-0.0176242
1787,0.8318793,0.01561,-0.0209812,-0.0280308,0.0005035,-0.0218204,-0.0669718,-0.005539,-0.0303807
1788,0.8323448,0.0164492,-0.0206455,-0.0290379,-0.0015106,-0.0209812,-0.0152743,-0.0035248,-0.0381018
1789,0.8328103,0.0172885,-0.0203098,-0.0283665,-0.0041962,-0.0196384,0.0186313,-0.0018463,-0.0411231
1790,0.8332759,0.0172885,-0.0204776,-0.0270237,-0.0068818,-0.0171206,0.0166171,-0.0018463,-0.0381018
1791,0.8337414,0.0159457,-0.0209812,-0.026688,-0.008896,-0.0166171,-0.0125887,-0.002182,-0.0307164
1792,0.8342069,0.0146029,-0.0223239,-0.0258488,-0.012253,-0.0176242,-0.047837,-0.0015106,-0.0276951
1793,0.8346724,0.0149386,-0.0224918,-0.0236667,-0.01561,-0.0166171,-0.0652934,-0.0001678,-0.0283665
1794,0.8351379,0.0159457,-0.0216526,-0.0229953,-0.0176242,-0.0152743,-0.0641184,0.0011749,-0.0307164
1795,0.8356034,0.017792,-0.0209812,-0.0256809,-0.0176242,-0.0152743,-0.061265,0.0003357,-0.0317235
1796,0.836069,0.0172885,-0.018967,-0.0276951,-0.0135958,-0.0152743,-0.0439765,0.0001678,-0.0313878
1797,0.8365345,0.0172885,-0.0186313,-0.027863,-0.0095674,-0.0130922,-0.0015106,0.0008392,-0.0323949
1798,0.837,0.0169528,-0.0203098,-0.0270237,-0.0068818,-0.012253,0.026688,0.0018463,-0.0369268
1799,0.8374655,0.0179599,-0.0221561,-0.0263523,-0.0068818,-0.0109102,0.0031891,0.0018463,-0.0407874
1800,0.837931,0.0186313,-0.0243381,-0.026688,-0.0082246,-0.0082246,-0.0421302,0.0018463,-0.0381018
1801,0.8383966,0.0193027,-0.0256809,-0.0265202,-0.0075532,-0.005539,-0.0516976,0.002182,-0.0292058
1802,0.8388621,0.0199741,-0.0250095,-0.0287022,-0.0065461,-0.0052033,-0.0250095,0.0018463,-0.023331
1803,0.8393276,0.0199741,-0.0223239,-0.0290379,-0.005539,-0.0072175,0.0293736,0.0018463,-0.0229953
1804,0.8397931,0.0186313,-0.0186313,-0.0270237,-0.005539,-0.0082246,0.0674754,0.0020142,-0.0229953
1805,0.8402586,0.0179599,-0.0179599,-0.0256809,-0.005539,-0.0102388,0.04448,0.0018463,-0.0240024
1806,0.8407241,0.0182956,-0.0179599,-0.0243381,-0.0068818,-0.0135958,0.0159457,0.0010071,-0.026688
1807,0.8411897,0.018967,-0.0182956,-0.0243381,-0.0068818,-0.0149386,0.033402,0.0011749,-0.0280308
1808,0.8416552,0.0179599,-0.0179599,-0.0243381,-0.0062104,-0.0115816,0.0491798,0.0008392,-0.0246738
1809,0.8421207,0.017792,-0.0176242,-0.0234989,-0.0075532,-0.0035248,0.0273594,0.0011749,-0.0193027
1810,0.8425862,0.017792,-0.0182956,-0.0236667,-0.0095674,-0.0008392,-0.0058747,0.0003357,-0.0149386
1811,0.8430517,0.0182956,-0.0203098,-0.024506,-0.0082246,-0.0075532,-0.0287022,-0.002182,-0.0142672
1812,0.8435172,0.0172885,-0.0216526,-0.0246738,-0.0048676,-0.0198062,-0.04448,-0.0043641,-0.0166171
1813,0.8439828,0.0152743,-0.0209812,-0.0253452,-0.0028534,-0.0265202,-0.054551,-0.0057069,-0.0193027
1814,0.8444483,0.0142672,-0.0203098,-0.0256809,-0.0035248,-0.0246738,-0.0585794,-0.0035248,-0.0218204
1815,0.8449138,0.0154421,-0.0204776,-0.0256809,-0.0062104,-0.0236667,-0.0552224,0.0005035,-0.0223239
1816,0.8453793,0.0159457,-0.0223239,-0.0236667,-0.0102388,-0.0263523,-0.0323949,0.005539,-0.0206455
1817,0.8458448,0.0159457,-0.0238346,-0.0216526,-0.012253,-0.0236667,0.0025177,0.0109102,-0.0182956
1818,0.8463103,0.0152743,-0.0243381,-0.0214847,-0.0132601,-0.0109102,0.0078889,0.0132601,-0.0182956
1819,0.8467759,0.0146029,-0.0223239,-0.0223239,-0.0125887,0.0038605,-0.0209812,0.0109102,-0.0229953
1820,0.8472414,0.0140993,-0.0199741,-0.0236667,-0.0102388,0.012253,-0.0428016,0.0045319,-0.0320592
1821,0.8477069,0.0152743,-0.0162814,-0.0250095,-0.008896,0.0095674,-0.0370947,-0.0028534,-0.0364233
1822,0.8481724,0.0159457,-0.0135958,-0.0256809,-0.0102388,0.0011749,-0.0182956,-0.0085603,-0.0317235
1823,0.8486379,0.0142672,-0.0109102,-0.0253452,-0.0129244,-0.0115816,-0.0149386,-0.0109102,-0.0243381
1824,0.8491034,0.0125887,-0.0052033,-0.0250095,-0.0129244,-0.0236667,-0.0240024,-0.0115816,-0.0196384
1825,0.849569,0.0135958,0.0005035,-0.0260166,-0.0135958,-0.0209812,-0.0280308,-0.0109102,-0.0199741
1826,0.8500345,0.0159457,0.0025177,-0.0260166,-0.0146029,-0.0045319,-0.0258488,-0.0095674,-0.023331
1827,0.8505,0.0172885,-0.0008392,-0.024506,-0.0129244,0.01561,-0.0253452,-0.0075532,-0.0240024
1828,0.8509655,0.0169528,-0.005539,-0.0234989,-0.0078889,0.0280308,-0.0290379,-0.0057069,-0.0243381
1829,0.851431,0.0161135,-0.0075532,-0.0229953,-0.0028534,0.0293736,-0.0317235,-0.0035248,-0.0270237
1830,0.8518966,0.0169528,-0.0075532,-0.0216526,-0.0008392,0.0223239,-0.0350805,-0.0005035,-0.03122
1831,0.8523621,0.0186313,-0.0068818,-0.0226596,0.0001678,0.0095674,-0.0485084,0.002182,-0.0350805
1832,0.8528276,0.0193027,-0.0062104,-0.0243381,-0.0001678,-0.0085603,-0.0659648,0.0028534,-0.0350805
1833,0.8532931,0.0199741,-0.0062104,-0.0260166,-0.0025177,-0.0292058,-0.0726787,0.0011749,-0.0310521
1834,0.8537586,0.0199741,-0.0062104,-0.0251774,-0.0062104,-0.0453193,-0.0619364,-0.0018463,-0.0256809
1835,0.8542241,0.0199741,-0.005539,-0.0229953,-0.0117494,-0.0498512,-0.0364233,-0.0035248,-0.0223239
1836,0.8546897,0.0208133,-0.0058747,-0.0219883,-0.0204776,-0.0486763,-0.0115816,-0.0028534,-0.0223239
1837,0.8551552,0.0216526,-0.0075532,-0.0231632,-0.0292058,-0.0505226,-0.0015106,-0.0028534,-0.0236667
1838,0.8556207,0.0226596,-0.0082246,-0.0236667,-0.0350805,-0.0500191,-0.0035248,-0.0028534,-0.0229953
1839,0.8560862,0.0231632,-0.0062104,-0.023331,-0.0350805,-0.0391089,-0.0125887,-0.0038605,-0.0199741
1840,0.8565517,0.0236667,-0.0048676,-0.0246738,-0.0317235,-0.0182956,-0.0305486,-0.0031891,-0.0157778
1841,0.8570172,0.0240024,-0.0038605,-0.0261845,-0.0297093,-0.0015106,-0.0518654,-0.0023499,-0.0149386
1842,0.8574828,0.0243381,-0.002182,-0.0253452,-0.0297093,0.0038605,-0.0679789,-0.0018463,-0.0154421
1843,0.8579483,0.0240024,-0.0005035,-0.0243381,-0.0285344,0.005539,-0.0797284,0.0001678,-0.0142672
1844,0.8584138,0.0240024,-0.0005035,-0.0243381,-0.0263523,0.0063783,-0.0849317,0.0008392,-0.0115816
1845,0.8588793,0.0246738,-0.0023499,-0.0229953,-0.0243381,0.0065461,-0.0793927,-0.002182,-0.0142672
1846,0.8593448,0.0236667,-0.0043641,-0.0213169,-0.0223239,0.0045319,-0.0605936,-0.0048676,-0.0260166
1847,0.8598103,0.0229953,-0.0058747,-0.0224918,-0.021149,0.0011749,-0.0407874,-0.005539,-0.0421302
1848,0.8602759,0.0226596,-0.0063783,-0.0236667,-0.0179599,-0.0001678,-0.0246738,-0.0045319,-0.0555581
1849,0.8607414,0.0228275,-0.0068818,-0.0223239,-0.0135958,0.002182,-0.0082246,-0.005539,-0.0572366
1850,0.8612069,0.0226596,-0.0050355,-0.0223239,-0.0095674,0.0052033,-0.0005035,-0.0078889,-0.0485084
1851,0.8616724,0.0226596,-0.0045319,-0.0229953,-0.0048676,0.0092317,0.0036927,-0.0070497,-0.0327306
1852,0.8621379,0.0226596,-0.005539,-0.0243381,0.0011749,0.01561,0.0147707,-0.0041962,-0.0193027
1853,0.8626034,0.0223239,-0.0057069,-0.0258488,0.0062104,0.021149,0.0253452,-0.0018463,-0.0109102
1854,0.863069,0.0224918,-0.0062104,-0.0270237,0.0060426,0.0246738,0.0273594,-0.0018463,-0.0072175
1855,0.8635345,0.0231632,-0.005539,-0.0273594,0.0018463,0.0260166,0.023331,-0.002182,-0.0062104
1856,0.864,0.0226596,-0.005539,-0.0270237,-0.002182,0.0243381,0.0204776,-0.0005035,-0.0085603
1857,0.8644655,0.0226596,-0.0062104,-0.0258488,-0.0045319,0.0191348,0.0119173,0.0001678,-0.017792
1858,0.864931,0.0216526,-0.0045319,-0.0250095,-0.0092317,0.0132601,-0.0092317,0.0005035,-0.0263523
1859,0.8653966,0.0203098,-0.0018463,-0.0250095,-0.0162814,0.0072175,-0.0260166,0.0011749,-0.023331
1860,0.8658621,0.0196384,-0.0005035,-0.0256809,-0.0223239,0.0001678,-0.0243381,0.0018463,-0.0162814
1861,0.8663276,0.0186313,-0.0023499,-0.0256809,-0.0223239,-0.0095674,-0.008896,0.0018463,-0.0193027
1862,0.8667931,0.0193027,-0.0035248,-0.0256809,-0.0176242,-0.0203098,0.0045319,0.0011749,-0.030045
1863,0.8672586,0.0199741,-0.0041962,-0.0270237,-0.0125887,-0.0290379,0.0085603,0.0016785,-0.0364233
1864,0.8677241,0.0203098,-0.0045319,-0.0270237,-0.0095674,-0.0340734,0.0092317,0.0025177,-0.0357519
1865,0.8681897,0.0199741,-0.0035248,-0.0270237,-0.0068818,-0.0377661,0.0124208,0.0038605,-0.0350805
1866,0.8686552,0.0199741,-0.002182,-0.0280308,-0.0062104,-0.0397803,0.0125887,0.0052033,-0.0350805
1867,0.8691207,0.0191348,-0.002182,-0.0290379,-0.0068818,-0.0370947,0.0132601,0.005539,-0.0344091
1868,0.8695862,0.0193027,-0.0030213,-0.0303807,-0.0068818,-0.0283665,0.011078,0.0052033,-0.0310521
1869,0.8700517,0.0198062,-0.0036927,-0.0317235,-0.0068818,-0.0169528,-0.0075532,0.0043641,-0.0290379
1870,0.8705172,0.0199741,-0.0035248,-0.0317235,-0.0085603,-0.005539,-0.0357519,0.0035248,-0.0293736
1871,0.8709828,0.0204776,-0.0041962,-0.0303807,-0.0109102,0.0065461,-0.0505226,0.0045319,-0.0273594
