,Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
2927,1.362569,0.0152743,-0.0095674,-0.0273594,-0.0075532,-0.0048676,-0.0092317,0.0050355,-0.0196384
2928,1.3630345,0.0171206,-0.0105745,-0.0273594,-0.005539,-0.0062104,-0.0109102,0.0048676,-0.0176242
2929,1.3635,0.0172885,-0.0099031,-0.026688,-0.0041962,-0.0099031,-0.0124208,0.0052033,-0.0157778
2930,1.3639655,0.0159457,-0.0092317,-0.0263523,-0.0041962,-0.0129244,-0.0135958,0.0065461,-0.0162814
2931,1.364431,0.0152743,-0.0085603,-0.0270237,-0.0048676,-0.0137636,-0.0117494,0.0083925,-0.017792
2932,1.3648966,0.0146029,-0.0085603,-0.026688,-0.005539,-0.0139315,-0.0077211,0.0105745,-0.018967
2933,1.3653621,0.0149386,-0.008896,-0.0283665,-0.0065461,-0.0139315,-0.0048676,0.0105745,-0.0196384
2934,1.3658276,0.0152743,-0.0082246,-0.0276951,-0.0072175,-0.0137636,-0.0015106,0.0112459,-0.0216526
2935,1.3662931,0.0151064,-0.0065461,-0.0256809,-0.0072175,-0.014435,0.0011749,0.0105745,-0.0236667
2936,1.3667586,0.0142672,-0.0048676,-0.0243381,-0.0083925,-0.014435,0.0031891,0.008896,-0.0231632
2937,1.3672241,0.0146029,-0.0036927,-0.024506,-0.0102388,-0.0146029,0.002182,0.0078889,-0.0229953
2938,1.3676897,0.0146029,-0.0041962,-0.0263523,-0.0112459,-0.0135958,-0.0001678,0.0077211,-0.0250095
2939,1.3681552,0.0139315,-0.0048676,-0.0258488,-0.0109102,-0.0132601,-0.002182,0.0078889,-0.0250095
2940,1.3686207,0.0129244,-0.0048676,-0.0243381,-0.0109102,-0.0135958,-0.0035248,0.0085603,-0.0236667
2941,1.3690862,0.0125887,-0.0052033,-0.0229953,-0.0115816,-0.0135958,-0.0045319,0.0082246,-0.0243381
2942,1.3695517,0.0132601,-0.0048676,-0.023331,-0.0124208,-0.0142672,-0.0038605,0.0058747,-0.0243381
2943,1.3700172,0.0125887,-0.0041962,-0.0246738,-0.012253,-0.0149386,-0.0010071,0.0062104,-0.0243381
2944,1.3704828,0.012253,-0.0048676,-0.0250095,-0.0109102,-0.014435,0.0005035,0.0092317,-0.0229953
2945,1.3709483,0.012253,-0.0062104,-0.0243381,-0.008896,-0.0129244,-0.0023499,0.0119173,-0.0226596
2946,1.3714138,0.0124208,-0.005539,-0.0236667,-0.0070497,-0.0129244,-0.0095674,0.0139315,-0.0236667
2947,1.3718793,0.0132601,-0.0050355,-0.0243381,-0.0077211,-0.0129244,-0.0166171,0.0151064,-0.023331
2948,1.3723448,0.0149386,-0.0052033,-0.0256809,-0.0082246,-0.0127565,-0.0193027,0.01561,-0.0219883
2949,1.3728103,0.01561,-0.0041962,-0.0251774,-0.008896,-0.0124208,-0.0182956,0.0149386,-0.0216526
2950,1.3732759,0.0149386,-0.0045319,-0.0243381,-0.0099031,-0.0115816,-0.0196384,0.0132601,-0.0236667
2951,1.3737414,0.0139315,-0.0045319,-0.0246738,-0.0119173,-0.0102388,-0.0240024,0.0130922,-0.0260166
2952,1.3742069,0.0135958,-0.0038605,-0.0250095,-0.0139315,-0.0109102,-0.0260166,0.0119173,-0.0273594
2953,1.3746724,0.0132601,-0.0031891,-0.024506,-0.0149386,-0.0135958,-0.0229953,0.008896,-0.0280308
2954,1.3751379,0.0125887,-0.0035248,-0.023331,-0.0149386,-0.01561,-0.0151064,0.0065461,-0.0276951
2955,1.3756034,0.0132601,-0.0041962,-0.0243381,-0.0129244,-0.0152743,-0.0070497,0.0063783,-0.0270237
2956,1.376069,0.0139315,-0.005539,-0.0243381,-0.0124208,-0.0159457,-0.0015106,0.0082246,-0.0263523
2957,1.3765345,0.0132601,-0.005539,-0.0240024,-0.0124208,-0.0172885,-0.0001678,0.0092317,-0.0263523
2958,1.377,0.0132601,-0.0038605,-0.0250095,-0.0135958,-0.0172885,-0.0041962,0.0082246,-0.0250095
2959,1.3774655,0.0132601,-0.0025177,-0.0260166,-0.0129244,-0.0149386,-0.0097353,0.005539,-0.0243381
2960,1.377931,0.0140993,-0.0028534,-0.0256809,-0.012253,-0.0135958,-0.0129244,0.0035248,-0.024506
2961,1.3783966,0.0146029,-0.0035248,-0.0260166,-0.0099031,-0.0129244,-0.0176242,0.0030213,-0.0250095
2962,1.3788621,0.014435,-0.0041962,-0.0270237,-0.0090639,-0.0142672,-0.0246738,0.0005035,-0.0253452
2963,1.3793276,0.0130922,-0.0036927,-0.0270237,-0.0104067,-0.01561,-0.0303807,-0.0005035,-0.0243381
2964,1.3797931,0.012253,-0.0038605,-0.0263523,-0.0097353,-0.0162814,-0.0325628,0.0001678,-0.024506
2965,1.3802586,0.0132601,-0.0045319,-0.026688,-0.008896,-0.0171206,-0.0318914,0.0011749,-0.0253452
2966,1.3807241,0.0139315,-0.0038605,-0.0271916,-0.0077211,-0.0176242,-0.0298772,0.0018463,-0.0253452
2967,1.3811897,0.0132601,-0.0028534,-0.0270237,-0.0082246,-0.0169528,-0.0290379,0.0023499,-0.0256809
2968,1.3816552,0.0146029,-0.0015106,-0.0265202,-0.0068818,-0.0159457,-0.0276951,0.002182,-0.0256809
2969,1.3821207,0.0162814,-0.0003357,-0.0270237,-0.0048676,-0.0162814,-0.0236667,0.0006714,-0.0256809
2970,1.3825862,0.0179599,-0.0015106,-0.0273594,-0.0025177,-0.0176242,-0.0203098,-0.0008392,-0.0273594
2971,1.3830517,0.0186313,-0.002182,-0.0280308,-0.002182,-0.0172885,-0.0223239,-0.0008392,-0.0283665
2972,1.3835172,0.0182956,-0.0028534,-0.0276951,-0.0035248,-0.0166171,-0.0276951,-0.0015106,-0.0276951
2973,1.3839828,0.017792,-0.0035248,-0.0273594,-0.0041962,-0.0166171,-0.0317235,-0.0020142,-0.0283665
2974,1.3844483,0.0169528,-0.0031891,-0.0276951,-0.0045319,-0.0172885,-0.0350805,-0.0018463,-0.0302129
2975,1.3849138,0.0169528,-0.0030213,-0.0280308,-0.0045319,-0.0179599,-0.0369268,-0.0025177,-0.0320592
2976,1.3853793,0.0172885,-0.0036927,-0.0280308,-0.0048676,-0.0182956,-0.0357519,-0.0030213,-0.0313878
2977,1.3858448,0.0159457,-0.0043641,-0.0298772,-0.0048676,-0.0186313,-0.030045,-0.0028534,-0.0288701
2978,1.3863103,0.0149386,-0.0063783,-0.0313878,-0.0045319,-0.0199741,-0.024506,-0.0035248,-0.0263523
2979,1.3867759,0.0142672,-0.0075532,-0.0303807,-0.0058747,-0.0219883,-0.0213169,-0.0041962,-0.0260166
2980,1.3872414,0.0139315,-0.0068818,-0.0290379,-0.0075532,-0.0236667,-0.0184634,-0.0045319,-0.0271916
2981,1.3877069,0.0142672,-0.0062104,-0.0283665,-0.0068818,-0.0218204,-0.0139315,-0.0035248,-0.026688
2982,1.3881724,0.0139315,-0.0062104,-0.0283665,-0.0036927,-0.0176242,-0.0068818,-0.0025177,-0.0236667
2983,1.3886379,0.0129244,-0.0068818,-0.0273594,-0.0018463,-0.0162814,-0.0028534,-0.0015106,-0.0223239
2984,1.3891034,0.012253,-0.0065461,-0.0273594,-0.0015106,-0.0164492,-0.0036927,-0.0015106,-0.0219883
2985,1.389569,0.0125887,-0.0065461,-0.0285344,-0.002182,-0.0172885,-0.0068818,-0.0015106,-0.0203098
2986,1.3900345,0.0129244,-0.0068818,-0.0287022,-0.0010071,-0.0186313,-0.0095674,-0.002182,-0.0176242
2987,1.3905,0.0132601,-0.005539,-0.027863,-0.0005035,-0.0193027,-0.012253,-0.0028534,-0.0149386
2988,1.3909655,0.0142672,-0.0052033,-0.0292058,-0.0005035,-0.0182956,-0.0127565,-0.0035248,-0.0149386
2989,1.391431,0.0157778,-0.005539,-0.030045,0.0005035,-0.0164492,-0.0135958,-0.0035248,-0.0166171
2990,1.3918966,0.0159457,-0.0048676,-0.0297093,0.002182,-0.01561,-0.0149386,-0.0015106,-0.0169528
2991,1.3923621,0.0159457,-0.0052033,-0.0290379,0.0011749,-0.0162814,-0.0149386,0.0005035,-0.0146029
2992,1.3928276,0.0159457,-0.0072175,-0.0283665,-0.0011749,-0.01561,-0.0135958,0.0006714,-0.0132601
2993,1.3932931,0.0172885,-0.0083925,-0.0276951,-0.002182,-0.0142672,-0.0105745,0.0010071,-0.0139315
2994,1.3937586,0.0186313,-0.0099031,-0.0283665,-0.0015106,-0.0132601,-0.0072175,0.0003357,-0.0162814
2995,1.3942241,0.017792,-0.0109102,-0.027863,-0.0028534,-0.0139315,-0.0038605,-0.0008392,-0.018967
2996,1.3946897,0.0164492,-0.0109102,-0.0273594,-0.0068818,-0.0149386,0.0003357,-0.002182,-0.0216526
2997,1.3951552,0.0164492,-0.0095674,-0.0276951,-0.0099031,-0.0152743,0.0031891,-0.0057069,-0.0236667
2998,1.3956207,0.0179599,-0.0082246,-0.0270237,-0.0102388,-0.014435,0.0031891,-0.0097353,-0.0243381
2999,1.3960862,0.0179599,-0.0092317,-0.0253452,-0.0095674,-0.0129244,0.0008392,-0.0099031,-0.0251774
3000,1.3965517,0.0193027,-0.0095674,-0.0240024,-0.0092317,-0.012253,-0.0036927,-0.0075532,-0.0251774
3001,1.3970172,0.0206455,-0.0097353,-0.0238346,-0.0119173,-0.0146029,-0.0075532,-0.0045319,-0.0243381
3002,1.3974828,0.0209812,-0.0105745,-0.0250095,-0.0169528,-0.01561,-0.0099031,-0.002182,-0.0253452
3003,1.3979483,0.0199741,-0.0095674,-0.0263523,-0.0206455,-0.0137636,-0.0115816,-0.0013428,-0.0260166
3004,1.3984138,0.0199741,-0.0085603,-0.0263523,-0.0229953,-0.0129244,-0.0129244,-0.0028534,-0.0240024
3005,1.3988793,0.0209812,-0.0095674,-0.027863,-0.0229953,-0.0152743,-0.0124208,-0.0015106,-0.0238346
3006,1.3993448,0.021149,-0.0095674,-0.0283665,-0.0182956,-0.0172885,-0.0119173,-0.0010071,-0.0253452
3007,1.3998103,0.0206455,-0.0085603,-0.0265202,-0.0132601,-0.018967,-0.0115816,-0.0016785,-0.0263523
3008,1.4002759,0.0199741,-0.0097353,-0.0250095,-0.008896,-0.0196384,-0.0109102,-0.0041962,-0.026688
3009,1.4007414,0.0206455,-0.0109102,-0.0250095,-0.0036927,-0.0193027,-0.0087282,-0.0070497,-0.027863
3010,1.4012069,0.021149,-0.0115816,-0.0270237,0.0003357,-0.0203098,-0.0068818,-0.0092317,-0.03122
3011,1.4016724,0.0199741,-0.0125887,-0.0287022,0.0011749,-0.0216526,-0.0041962,-0.008896,-0.0318914
3012,1.4021379,0.0172885,-0.0142672,-0.0290379,-0.0001678,-0.0203098,0.0018463,-0.0068818,-0.0310521
3013,1.4026034,0.0162814,-0.0135958,-0.0285344,-0.0025177,-0.0176242,0.0092317,-0.0052033,-0.0310521
3014,1.403069,0.0169528,-0.012253,-0.0283665,-0.0068818,-0.0169528,0.0132601,-0.005539,-0.0303807
3015,1.4035345,0.018967,-0.0117494,-0.0283665,-0.0119173,-0.0172885,0.0129244,-0.0035248,-0.0297093
3016,1.404,0.0203098,-0.0109102,-0.0265202,-0.01561,-0.0166171,0.0082246,0.0003357,-0.0317235
3017,1.4044655,0.0206455,-0.008896,-0.0246738,-0.0169528,-0.0159457,0.002182,0.003357,-0.0354162
3018,1.404931,0.0199741,-0.0072175,-0.0250095,-0.0154421,-0.01561,-0.0015106,0.0043641,-0.0370947
3019,1.4053966,0.0196384,-0.0068818,-0.0246738,-0.014435,-0.0162814,-0.0035248,0.0048676,-0.0372625
3020,1.4058621,0.0198062,-0.0070497,-0.0243381,-0.0135958,-0.01561,-0.005539,0.0048676,-0.0370947
3021,1.4063276,0.0199741,-0.0095674,-0.0243381,-0.0130922,-0.01561,-0.0075532,0.0068818,-0.0377661
3022,1.4067931,0.0193027,-0.0109102,-0.0256809,-0.0135958,-0.0179599,-0.0083925,0.008896,-0.0381018
3023,1.4072586,0.0184634,-0.0099031,-0.0256809,-0.0142672,-0.0206455,-0.0072175,0.0112459,-0.036759
3024,1.4077241,0.0179599,-0.0105745,-0.0250095,-0.0129244,-0.0216526,-0.0062104,0.008896,-0.0347448
3025,1.4081897,0.0186313,-0.0112459,-0.0231632,-0.0109102,-0.0223239,-0.0077211,0.0048676,-0.0337377
3026,1.4086552,0.0196384,-0.012253,-0.0236667,-0.0099031,-0.0203098,-0.0115816,0.0035248,-0.0340734
3027,1.4091207,0.0199741,-0.0135958,-0.0250095,-0.0082246,-0.0176242,-0.0152743,0.0070497,-0.0337377
3028,1.4095862,0.018967,-0.0142672,-0.0256809,-0.0082246,-0.0194705,-0.0172885,0.0105745,-0.0327306
3029,1.4100517,0.0179599,-0.014435,-0.0243381,-0.0092317,-0.0209812,-0.0182956,0.0119173,-0.0323949
3030,1.4105172,0.0179599,-0.0146029,-0.0229953,-0.0085603,-0.0204776,-0.0172885,0.0102388,-0.0317235
3031,1.4109828,0.0186313,-0.0142672,-0.0229953,-0.0082246,-0.0193027,-0.014435,0.0078889,-0.0313878
3032,1.4114483,0.0193027,-0.0149386,-0.0236667,-0.0095674,-0.0176242,-0.014435,0.0065461,-0.0313878
3033,1.4119138,0.0196384,-0.01561,-0.0236667,-0.0124208,-0.0166171,-0.0169528,0.0057069,-0.03122
3034,1.4123793,0.0206455,-0.0157778,-0.024506,-0.0146029,-0.0176242,-0.0176242,0.0052033,-0.0297093
3035,1.4128448,0.0206455,-0.0157778,-0.0251774,-0.01561,-0.0176242,-0.0162814,0.0052033,-0.0276951
3036,1.4133103,0.0193027,-0.0149386,-0.024506,-0.0184634,-0.01561,-0.01561,0.0031891,-0.0283665
3037,1.4137759,0.0179599,-0.0124208,-0.0234989,-0.0209812,-0.0132601,-0.0166171,-0.0001678,-0.0310521
3038,1.4142414,0.0169528,-0.011078,-0.0236667,-0.0219883,-0.0135958,-0.0191348,0.0011749,-0.0323949
3039,1.4147069,0.01561,-0.011078,-0.0243381,-0.0229953,-0.0166171,-0.0216526,0.0025177,-0.0327306
3040,1.4151724,0.0140993,-0.012253,-0.0253452,-0.0231632,-0.0196384,-0.0243381,0.0010071,-0.0320592
3041,1.4156379,0.0146029,-0.012253,-0.0260166,-0.0203098,-0.0213169,-0.0234989,-0.0010071,-0.0307164
3042,1.4161034,0.0171206,-0.0129244,-0.0256809,-0.01561,-0.0223239,-0.0196384,-0.0003357,-0.0313878
3043,1.416569,0.0191348,-0.0135958,-0.0246738,-0.0142672,-0.0216526,-0.01561,0.002182,-0.0337377
3044,1.4170345,0.0204776,-0.0135958,-0.0246738,-0.0142672,-0.0196384,-0.0132601,0.005539,-0.0337377
3045,1.4175,0.0213169,-0.012253,-0.0263523,-0.0149386,-0.018967,-0.0132601,0.0078889,-0.0323949
3046,1.4179655,0.0213169,-0.0115816,-0.0273594,-0.0152743,-0.0203098,-0.0166171,0.0072175,-0.0313878
3047,1.418431,0.0199741,-0.0112459,-0.0265202,-0.0146029,-0.0223239,-0.0193027,0.0031891,-0.0317235
3048,1.4188966,0.018967,-0.0099031,-0.0253452,-0.0149386,-0.023331,-0.0199741,-0.0016785,-0.03122
3049,1.4193621,0.0193027,-0.0092317,-0.0258488,-0.0159457,-0.0229953,-0.0206455,-0.0062104,-0.0297093
3050,1.4198276,0.0203098,-0.0102388,-0.0270237,-0.0169528,-0.0223239,-0.0204776,-0.008896,-0.0280308
3051,1.4202931,0.0218204,-0.012253,-0.0263523,-0.0162814,-0.0216526,-0.018967,-0.0102388,-0.026688
3052,1.4207586,0.0226596,-0.0102388,-0.0263523,-0.0162814,-0.0206455,-0.018967,-0.0109102,-0.0256809
3053,1.4212241,0.0236667,-0.0075532,-0.0273594,-0.0162814,-0.0209812,-0.0219883,-0.0095674,-0.0256809
3054,1.4216897,0.0223239,-0.0063783,-0.027863,-0.0142672,-0.0206455,-0.0229953,-0.0075532,-0.0251774
3055,1.4221552,0.0206455,-0.0062104,-0.0276951,-0.0115816,-0.0196384,-0.0216526,-0.0085603,-0.0253452
3056,1.4226207,0.0199741,-0.0068818,-0.0276951,-0.0105745,-0.0182956,-0.0203098,-0.0115816,-0.024506
3057,1.4230862,0.0172885,-0.0082246,-0.0283665,-0.0097353,-0.01561,-0.0203098,-0.0127565,-0.0256809
3058,1.4235517,0.0137636,-0.0092317,-0.0297093,-0.0078889,-0.0125887,-0.0193027,-0.0117494,-0.0260166
3059,1.4240172,0.0125887,-0.0099031,-0.0303807,-0.005539,-0.0129244,-0.0172885,-0.0109102,-0.0260166
3060,1.4244828,0.0129244,-0.0115816,-0.030045,-0.0035248,-0.0146029,-0.0159457,-0.0095674,-0.0256809
3061,1.4249483,0.0152743,-0.0117494,-0.0297093,-0.0015106,-0.0142672,-0.0151064,-0.0072175,-0.0268559
3062,1.4254138,0.0167849,-0.011078,-0.030045,-0.0031891,-0.0142672,-0.0154421,-0.0072175,-0.0276951
3063,1.4258793,0.0176242,-0.012253,-0.030045,-0.0099031,-0.0117494,-0.0159457,-0.0102388,-0.0283665
3064,1.4263448,0.0182956,-0.0149386,-0.0283665,-0.01561,-0.0095674,-0.01561,-0.0102388,-0.0285344
3065,1.4268103,0.0203098,-0.017792,-0.0263523,-0.017792,-0.008896,-0.0146029,-0.0062104,-0.0290379
3066,1.4272759,0.0226596,-0.0193027,-0.0250095,-0.0203098,-0.0095674,-0.0162814,-0.0025177,-0.0310521
3067,1.4277414,0.0240024,-0.0184634,-0.0260166,-0.0240024,-0.0083925,-0.0196384,0.0011749,-0.0323949
3068,1.4282069,0.0253452,-0.0169528,-0.0276951,-0.0287022,-0.0082246,-0.023331,0.0003357,-0.0323949
3069,1.4286724,0.0263523,-0.0157778,-0.0270237,-0.0323949,-0.0095674,-0.0250095,-0.0026856,-0.0325628
3070,1.4291379,0.0253452,-0.01561,-0.0270237,-0.0325628,-0.0129244,-0.0251774,-0.0038605,-0.0323949
3071,1.4296034,0.0246738,-0.014435,-0.0270237,-0.0313878,-0.014435,-0.0243381,-0.0028534,-0.0313878
3072,1.430069,0.024506,-0.0142672,-0.0265202,-0.0283665,-0.0162814,-0.023331,-0.0018463,-0.0313878
3073,1.4305345,0.023331,-0.01561,-0.0265202,-0.0243381,-0.0166171,-0.0236667,-0.0028534,-0.0332341
3074,1.431,0.023331,-0.0162814,-0.0290379,-0.0198062,-0.01561,-0.0260166,-0.0048676,-0.0354162
3075,1.4314655,0.0251774,-0.0159457,-0.0303807,-0.0157778,-0.0135958,-0.0270237,-0.0058747,-0.0344091
3076,1.431931,0.026688,-0.01561,-0.0293736,-0.0135958,-0.012253,-0.026688,-0.005539,-0.0330663
3077,1.4323966,0.027863,-0.0149386,-0.0263523,-0.01561,-0.012253,-0.0273594,-0.0048676,-0.0327306
3078,1.4328621,0.0285344,-0.0157778,-0.0246738,-0.021149,-0.0117494,-0.0283665,-0.0062104,-0.0337377
3079,1.4333276,0.0276951,-0.017792,-0.0246738,-0.0270237,-0.008896,-0.027863,-0.0085603,-0.0354162
3080,1.4337931,0.0263523,-0.0179599,-0.0256809,-0.0310521,-0.0058747,-0.026688,-0.011078,-0.0365911
3081,1.4342586,0.0253452,-0.0162814,-0.0260166,-0.0323949,-0.0052033,-0.0270237,-0.0127565,-0.0347448
3082,1.4347241,0.0256809,-0.0162814,-0.026688,-0.0310521,-0.0058747,-0.0283665,-0.014435,-0.0317235
3083,1.4351897,0.0253452,-0.0162814,-0.0261845,-0.0263523,-0.0058747,-0.0283665,-0.0152743,-0.0303807
3084,1.4356552,0.0238346,-0.0149386,-0.0253452,-0.0206455,-0.0077211,-0.0280308,-0.0149386,-0.0313878
3085,1.4361207,0.0224918,-0.0125887,-0.0250095,-0.0162814,-0.0105745,-0.0280308,-0.0132601,-0.0332341
3086,1.4365862,0.0216526,-0.0115816,-0.0263523,-0.0129244,-0.0109102,-0.0290379,-0.0119173,-0.0337377
3087,1.4370517,0.0213169,-0.0125887,-0.0270237,-0.0082246,-0.0087282,-0.0292058,-0.0105745,-0.0323949
3088,1.4375172,0.0216526,-0.0129244,-0.0270237,-0.0048676,-0.0072175,-0.0280308,-0.008896,-0.0320592
3089,1.4379828,0.0226596,-0.0119173,-0.0273594,-0.0035248,-0.0077211,-0.0276951,-0.0085603,-0.0330663
3090,1.4384483,0.0226596,-0.0109102,-0.0283665,-0.0041962,-0.0083925,-0.0283665,-0.0093996,-0.0327306
3091,1.4389138,0.0204776,-0.0102388,-0.0297093,-0.0082246,-0.0085603,-0.0280308,-0.0115816,-0.03122
3092,1.4393793,0.0193027,-0.0095674,-0.0302129,-0.0169528,-0.0095674,-0.0256809,-0.0132601,-0.030045
3093,1.4398448,0.0186313,-0.0082246,-0.0303807,-0.0276951,-0.0117494,-0.0236667,-0.0129244,-0.0293736
3094,1.4403103,0.0186313,-0.0065461,-0.0298772,-0.033402,-0.0102388,-0.0229953,-0.0119173,-0.0297093
3095,1.4407759,0.0172885,-0.0068818,-0.0287022,-0.0330663,-0.0095674,-0.0229953,-0.0112459,-0.0305486
3096,1.4412414,0.0172885,-0.0070497,-0.0283665,-0.0317235,-0.0109102,-0.023331,-0.0105745,-0.0297093
3097,1.4417069,0.0172885,-0.0065461,-0.0290379,-0.030045,-0.0125887,-0.0229953,-0.0112459,-0.0287022
3098,1.4421724,0.0181277,-0.0057069,-0.0290379,-0.0273594,-0.0109102,-0.0209812,-0.0109102,-0.0270237
3099,1.4426379,0.0186313,-0.0052033,-0.0276951,-0.0250095,-0.0082246,-0.0184634,-0.0095674,-0.0276951
3100,1.4431034,0.0206455,-0.005539,-0.0276951,-0.0216526,-0.0082246,-0.0171206,-0.0078889,-0.0303807
3101,1.443569,0.0219883,-0.0058747,-0.0271916,-0.0176242,-0.008896,-0.0172885,-0.0082246,-0.0330663
3102,1.4440345,0.0226596,-0.005539,-0.0271916,-0.0125887,-0.0082246,-0.018967,-0.0099031,-0.0337377
3103,1.4445,0.0231632,-0.0052033,-0.0273594,-0.0102388,-0.0058747,-0.0193027,-0.0109102,-0.0337377
3104,1.4449655,0.023331,-0.0058747,-0.0280308,-0.0099031,-0.0041962,-0.0182956,-0.0102388,-0.0323949
3105,1.445431,0.0236667,-0.0075532,-0.0271916,-0.0105745,-0.0035248,-0.0169528,-0.0102388,-0.0325628
3106,1.4458966,0.0226596,-0.0095674,-0.0260166,-0.0115816,-0.0035248,-0.0159457,-0.011078,-0.0330663
3107,1.4463621,0.0216526,-0.0102388,-0.026688,-0.0097353,-0.0025177,-0.0171206,-0.0125887,-0.0317235
3108,1.4468276,0.0213169,-0.0104067,-0.0271916,-0.0085603,-0.0011749,-0.0186313,-0.012253,-0.0305486
3109,1.4472931,0.0213169,-0.0095674,-0.0270237,-0.0095674,-0.0011749,-0.0186313,-0.0115816,-0.0293736
3110,1.4477586,0.0204776,-0.0092317,-0.0263523,-0.0119173,-0.002182,-0.0169528,-0.0109102,-0.0283665
3111,1.4482241,0.0199741,-0.0095674,-0.0256809,-0.01561,-0.0028534,-0.0169528,-0.0102388,-0.0283665
3112,1.4486897,0.0193027,-0.0095674,-0.0256809,-0.0172885,-0.0015106,-0.0162814,-0.0087282,-0.0287022
3113,1.4491552,0.0186313,-0.0082246,-0.0263523,-0.01561,-0.0003357,-0.0149386,-0.0082246,-0.0280308
3114,1.4496207,0.0193027,-0.0082246,-0.0273594,-0.0104067,0.0001678,-0.0129244,-0.008896,-0.026688
3115,1.4500862,0.0193027,-0.0092317,-0.0290379,-0.005539,0.0001678,-0.0117494,-0.0092317,-0.0271916
3116,1.4505517,0.0196384,-0.0082246,-0.0290379,-0.005539,-0.0005035,-0.0125887,-0.0097353,-0.0270237
3117,1.4510172,0.0196384,-0.0070497,-0.0287022,-0.0058747,-0.0018463,-0.012253,-0.0099031,-0.0263523
3118,1.4514828,0.0194705,-0.0065461,-0.0283665,-0.0052033,-0.0035248,-0.0115816,-0.0095674,-0.0270237
3119,1.4519483,0.0199741,-0.0075532,-0.0276951,-0.0048676,-0.005539,-0.010071,-0.0085603,-0.0270237
3120,1.4524138,0.021149,-0.008896,-0.0283665,-0.0035248,-0.0062104,-0.0087282,-0.0082246,-0.0273594
3121,1.4528793,0.021149,-0.008896,-0.0276951,-0.0005035,-0.0062104,-0.0082246,-0.0082246,-0.0273594
3122,1.4533448,0.0203098,-0.0112459,-0.0263523,0.0016785,-0.0062104,-0.0087282,-0.0085603,-0.0265202
3123,1.4538103,0.0199741,-0.0166171,-0.026688,-0.0008392,-0.0048676,-0.0077211,-0.0082246,-0.0253452
3124,1.4542759,0.0196384,-0.0203098,-0.0276951,-0.0038605,-0.0036927,-0.0075532,-0.0065461,-0.0243381
3125,1.4547414,0.0186313,-0.0216526,-0.0287022,-0.0057069,-0.0041962,-0.0075532,-0.0052033,-0.0236667
3126,1.4552069,0.0169528,-0.023331,-0.0287022,-0.0082246,-0.0062104,-0.0072175,-0.0043641,-0.024506
3127,1.4556724,0.0159457,-0.023331,-0.0273594,-0.0109102,-0.0068818,-0.0068818,-0.0030213,-0.0243381
3128,1.4561379,0.0152743,-0.0216526,-0.0270237,-0.0115816,-0.0065461,-0.0075532,-0.002182,-0.0243381
3129,1.4566034,0.0171206,-0.0184634,-0.0263523,-0.0115816,-0.0065461,-0.0095674,-0.0018463,-0.0251774
3130,1.457069,0.0182956,-0.0142672,-0.0258488,-0.0117494,-0.008896,-0.0109102,-0.0015106,-0.0270237
3131,1.4575345,0.0186313,-0.011078,-0.0256809,-0.0125887,-0.0115816,-0.010071,-0.0011749,-0.0283665
3132,1.458,0.0186313,-0.0097353,-0.0250095,-0.0132601,-0.0115816,-0.0082246,-0.0015106,-0.0290379
3133,1.4584655,0.018967,-0.0082246,-0.0253452,-0.0124208,-0.0109102,-0.0068818,-0.0008392,-0.0283665
3134,1.458931,0.018967,-0.0035248,-0.0263523,-0.0149386,-0.011078,-0.0065461,0.0001678,-0.0287022
3135,1.4593966,0.0199741,0.0005035,-0.0270237,-0.0203098,-0.0115816,-0.0078889,0.0018463,-0.030045
3136,1.4598621,0.021149,0.0011749,-0.0263523,-0.0218204,-0.0115816,-0.0095674,0.0025177,-0.0285344
3137,1.4603276,0.0204776,-0.0015106,-0.0251774,-0.01561,-0.0105745,-0.0092317,0.0011749,-0.0253452
3138,1.4607931,0.0194705,-0.0048676,-0.0253452,-0.0072175,-0.0115816,-0.0083925,0.0015106,-0.0226596
3139,1.4612586,0.0196384,-0.0057069,-0.0265202,-0.0018463,-0.0125887,-0.0083925,0.0016785,-0.0216526
3140,1.4617241,0.0199741,-0.0043641,-0.0285344,0.0001678,-0.012253,-0.0099031,0.0008392,-0.0206455
3141,1.4621897,0.0206455,-0.0023499,-0.0303807,0.0005035,-0.0092317,-0.0087282,-0.0001678,-0.0203098
3142,1.4626552,0.0213169,0.0015106,-0.0310521,0.0020142,-0.0075532,-0.0068818,-0.0008392,-0.018967
3143,1.4631207,0.021149,0.0058747,-0.0298772,0.0025177,-0.0082246,-0.0072175,-0.0018463,-0.0186313
3144,1.4635862,0.0193027,0.0078889,-0.0280308,0.0041962,-0.0095674,-0.0075532,-0.0023499,-0.0193027
3145,1.4640517,0.017792,0.0078889,-0.0258488,0.0065461,-0.0109102,-0.0072175,-0.0028534,-0.0203098
3146,1.4645172,0.0171206,0.0077211,-0.0246738,0.0082246,-0.0099031,-0.0070497,-0.0036927,-0.0206455
3147,1.4649828,0.0166171,0.0068818,-0.0246738,0.0097353,-0.0082246,-0.0082246,-0.0043641,-0.0206455
3148,1.4654483,0.0171206,0.0070497,-0.0256809,0.0102388,-0.0075532,-0.0102388,-0.0035248,-0.0193027
3149,1.4659138,0.0166171,0.0058747,-0.0260166,0.0078889,-0.0063783,-0.0105745,-0.0043641,-0.0182956
