,Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
3672,1.7093793,0.0199741,0.008896,-0.0263523,-0.0102388,-0.0219883,-0.0182956,-0.0041962,-0.0317235
3673,1.7098448,0.0196384,0.0065461,-0.0270237,-0.011078,-0.0238346,-0.021149,-0.0025177,-0.0310521
3674,1.7103103,0.0196384,0.0028534,-0.0270237,-0.0142672,-0.0253452,-0.0223239,-0.002182,-0.0345769
3675,1.7107759,0.0186313,0.0015106,-0.0263523,-0.0159457,-0.0256809,-0.0218204,-0.0028534,-0.0391089
3676,1.7112414,0.0184634,0.0025177,-0.026688,-0.0149386,-0.023331,-0.0206455,-0.0028534,-0.0394446
3677,1.7117069,0.0198062,0.0045319,-0.0253452,-0.012253,-0.0191348,-0.0209812,-0.0031891,-0.0370947
3678,1.7121724,0.0213169,0.0045319,-0.0243381,-0.0104067,-0.0142672,-0.0226596,-0.0031891,-0.0345769
3679,1.7126379,0.0219883,0.0015106,-0.0240024,-0.0105745,-0.0095674,-0.0240024,-0.0018463,-0.0320592
3680,1.7131034,0.0226596,-0.0001678,-0.0253452,-0.0095674,-0.005539,-0.0240024,-0.0028534,-0.0273594
3681,1.713569,0.023331,-0.0010071,-0.026688,-0.0073854,-0.0028534,-0.0213169,-0.0045319,-0.0218204
3682,1.7140345,0.0240024,-0.002182,-0.0283665,-0.0063783,0.0005035,-0.0196384,-0.0048676,-0.0169528
3683,1.7145,0.023331,-0.0035248,-0.0297093,-0.0062104,0.0018463,-0.0193027,-0.0058747,-0.0142672
3684,1.7149655,0.0213169,-0.0041962,-0.0310521,-0.0068818,0.0003357,-0.0176242,-0.0068818,-0.0142672
3685,1.715431,0.0194705,-0.0043641,-0.0317235,-0.008896,-0.0016785,-0.0124208,-0.005539,-0.0209812
3686,1.7158966,0.0172885,-0.005539,-0.0305486,-0.0115816,-0.0025177,-0.0095674,-0.0036927,-0.0344091
3687,1.7163621,0.0166171,-0.0062104,-0.030045,-0.0125887,-0.0035248,-0.0109102,-0.0031891,-0.0488441
3688,1.7168276,0.01561,-0.0062104,-0.0303807,-0.0130922,-0.0062104,-0.0132601,-0.0031891,-0.057908
3689,1.7172931,0.0151064,-0.005539,-0.0313878,-0.0135958,-0.0095674,-0.0135958,-0.0030213,-0.0562295
3690,1.7177586,0.0139315,-0.005539,-0.0297093,-0.0135958,-0.0129244,-0.0124208,-0.0035248,-0.0464942
3691,1.7182241,0.0129244,-0.0082246,-0.0290379,-0.0135958,-0.0129244,-0.0129244,-0.0041962,-0.0374304
3692,1.7186897,0.0124208,-0.0149386,-0.0305486,-0.0129244,-0.0092317,-0.014435,-0.0028534,-0.0337377
3693,1.7191552,0.0142672,-0.0216526,-0.0317235,-0.0102388,-0.0050355,-0.0179599,-0.0011749,-0.0323949
3694,1.7196207,0.0152743,-0.0270237,-0.0297093,-0.008896,-0.0028534,-0.023331,-0.0006714,-0.0317235
3695,1.7200862,0.0146029,-0.0273594,-0.0290379,-0.008896,-0.003357,-0.0297093,-0.0001678,-0.0290379
3696,1.7205517,0.0132601,-0.024506,-0.0297093,-0.0092317,-0.0057069,-0.0340734,-0.0001678,-0.0271916
3697,1.7210172,0.011078,-0.0223239,-0.0290379,-0.0099031,-0.0070497,-0.0347448,-0.0005035,-0.0256809
3698,1.7214828,0.0095674,-0.0209812,-0.0280308,-0.0090639,-0.0077211,-0.0307164,-0.0015106,-0.0270237
3699,1.7219483,0.0085603,-0.0182956,-0.0271916,-0.005539,-0.0072175,-0.0203098,-0.0011749,-0.0323949
3700,1.7224138,0.008896,-0.0139315,-0.0263523,-0.0035248,-0.0058747,-0.008896,-0.0015106,-0.0377661
3701,1.7228793,0.0099031,-0.0115816,-0.0256809,-0.0035248,-0.0038605,-0.0030213,-0.0008392,-0.0397803
3702,1.7233448,0.0105745,-0.0115816,-0.0258488,-0.0035248,-0.0031891,-0.0041962,-0.0008392,-0.0404517
3703,1.7238103,0.0112459,-0.012253,-0.0253452,-0.002182,-0.0041962,-0.0077211,-0.0001678,-0.0397803
3704,1.7242759,0.0095674,-0.0109102,-0.0240024,0.0003357,-0.0062104,-0.0099031,0.0001678,-0.036759
3705,1.7247414,0.008896,-0.0092317,-0.0251774,0.0045319,-0.0112459,-0.0085603,0.0010071,-0.0347448
3706,1.7252069,0.0105745,-0.0072175,-0.026688,0.0078889,-0.0171206,-0.0090639,0.0011749,-0.0357519
3707,1.7256724,0.0146029,-0.0062104,-0.0273594,0.008896,-0.0203098,-0.0125887,0.0011749,-0.035584
3708,1.7261379,0.0169528,-0.0095674,-0.0270237,0.0078889,-0.0209812,-0.0176242,0.0011749,-0.0354162
3709,1.7266034,0.0179599,-0.0159457,-0.0256809,0.0065461,-0.0206455,-0.0226596,0.0011749,-0.0359197
3710,1.727069,0.0172885,-0.0224918,-0.0258488,0.0046998,-0.0216526,-0.0263523,0.0005035,-0.0357519
3711,1.7275345,0.0166171,-0.0276951,-0.0258488,0.0038605,-0.0246738,-0.027863,-0.0008392,-0.0360876
3712,1.728,0.0166171,0.0,-0.0263523,0.0031891,-0.0273594,-0.0270237,-0.0018463,-0.0357519
3713,1.7284655,0.0169528,0.0,-0.0270237,0.0025177,-0.0320592,-0.0243381,-0.0028534,-0.033402
3714,1.728931,0.0169528,0.0,-0.0275273,0.0018463,-0.0372625,-0.0169528,-0.0030213,-0.0313878
3715,1.7293966,0.0172885,0.0,-0.0263523,-0.0011749,-0.0384375,-0.005539,-0.0025177,-0.0317235
3716,1.7298621,0.0182956,0.0,-0.0258488,-0.0082246,-0.0344091,0.0016785,-0.002182,-0.0310521
3717,1.7303276,0.0186313,0.0,-0.0270237,-0.0129244,-0.0263523,-0.0020142,-0.0028534,-0.0283665
3718,1.7307931,0.0186313,0.0,-0.0283665,-0.0129244,-0.0193027,-0.012253,-0.0035248,-0.0253452
3719,1.7312586,0.0186313,0.0,-0.0297093,-0.0112459,-0.0166171,-0.018967,-0.0041962,-0.0236667
3720,1.7317241,0.0199741,0.0,-0.0303807,-0.0082246,-0.0162814,-0.0182956,-0.0025177,-0.0223239
3721,1.7321897,0.0213169,0.0,-0.0307164,-0.0048676,-0.0169528,-0.0139315,-0.0011749,-0.0226596
3722,1.7326552,0.0219883,0.0,-0.0323949,-0.0031891,-0.0176242,-0.0115816,-0.0015106,-0.0240024
3723,1.7331207,0.0206455,0.0,-0.033402,-0.0052033,-0.0169528,-0.0117494,-0.0031891,-0.0236667
3724,1.7335862,0.0193027,0.0,-0.0325628,-0.0068818,-0.0162814,-0.0139315,-0.0045319,-0.0240024
3725,1.7340517,0.0206455,0.0,-0.0307164,-0.0062104,-0.0186313,-0.0176242,-0.0045319,-0.0229953
3726,1.7345172,0.0216526,0.0,-0.0283665,-0.005539,-0.0270237,-0.0219883,-0.0035248,-0.0216526
3727,1.7349828,0.0218204,0.0,-0.0273594,-0.0062104,-0.0344091,-0.0246738,-0.0028534,-0.0219883
3728,1.7354483,0.0213169,0.0,-0.0263523,-0.0075532,-0.0365911,-0.0283665,-0.0025177,-0.0260166
3729,1.7359138,0.0203098,0.0,-0.0260166,-0.0102388,-0.0357519,-0.0310521,-0.0035248,-0.0323949
3730,1.7363793,0.0196384,0.0,-0.0246738,-0.0142672,-0.0370947,-0.0302129,-0.0038605,-0.0350805
3731,1.7368448,0.0196384,0.0,-0.0253452,-0.01561,-0.0391089,-0.0271916,-0.0028534,-0.0337377
3732,1.7373103,0.0196384,0.0,-0.0270237,-0.0169528,-0.0377661,-0.0246738,-0.002182,-0.0273594
3733,1.7377759,0.0198062,0.0,-0.0276951,-0.0203098,-0.0339055,-0.0276951,-0.0028534,-0.0209812
3734,1.7382414,0.0186313,0.0,-0.0276951,-0.0216526,-0.0290379,-0.0374304,-0.0028534,-0.0179599
3735,1.7387069,0.0179599,0.0,-0.0270237,-0.0203098,-0.0246738,-0.0475013,-0.0028534,-0.0191348
3736,1.7391724,0.0191348,0.0,-0.0243381,-0.018967,-0.0216526,-0.051194,-0.0028534,-0.0226596
3737,1.7396379,0.0204776,0.0,-0.0229953,-0.0182956,-0.0196384,-0.047837,-0.0030213,-0.0270237
3738,1.7401034,0.0199741,0.0,-0.023331,-0.0182956,-0.0162814,-0.0424659,-0.0036927,-0.0317235
3739,1.740569,0.0198062,0.0,-0.0240024,-0.018967,-0.0095674,-0.0350805,-0.0043641,-0.0364233
3740,1.7410345,0.0203098,0.0,-0.0243381,-0.0182956,-0.0016785,-0.026688,-0.0018463,-0.0407874
3741,1.7415,0.0203098,-0.0473335,-0.0243381,-0.0149386,0.0031891,-0.0179599,-0.0005035,-0.0433051
3742,1.7419655,0.0199741,-0.0488441,-0.0243381,-0.0112459,0.0045319,-0.008896,-0.0008392,-0.0394446
3743,1.742431,0.0191348,-0.0515297,-0.0253452,-0.0092317,0.0025177,-0.0045319,-0.0015106,-0.0320592
3744,1.7428966,0.0186313,-0.0528725,-0.0256809,-0.0095674,-0.0031891,-0.0085603,-0.0016785,-0.0258488
3745,1.7433621,0.0186313,-0.0525368,-0.0253452,-0.0095674,-0.0092317,-0.0151064,-0.0028534,-0.0229953
3746,1.7438276,0.0193027,-0.0506905,-0.0250095,-0.0085603,-0.0125887,-0.0176242,-0.0046998,-0.0209812
3747,1.7442931,0.0203098,-0.047837,-0.0243381,-0.0068818,-0.0117494,-0.0176242,-0.005539,-0.0182956
3748,1.7447586,0.0206455,-0.0458228,-0.0250095,-0.0072175,-0.0109102,-0.0172885,-0.005539,-0.0166171
3749,1.7452241,0.0199741,-0.04448,-0.0263523,-0.0072175,-0.008896,-0.01561,-0.0048676,-0.0176242
3750,1.7456897,0.0186313,-0.0451514,-0.0250095,-0.0065461,-0.0068818,-0.0162814,-0.0041962,-0.0250095
3751,1.7461552,0.0186313,-0.0461585,-0.023331,-0.0058747,-0.0048676,-0.0193027,-0.0041962,-0.0350805
3752,1.7466207,0.0193027,-0.0464942,-0.0229953,-0.0058747,-0.0058747,-0.0219883,-0.005539,-0.0370947
3753,1.7470862,0.0196384,-0.0459907,-0.0223239,-0.0068818,-0.0085603,-0.0229953,-0.0068818,-0.0310521
3754,1.7475517,0.0199741,-0.0458228,-0.0216526,-0.0082246,-0.0099031,-0.0243381,-0.0082246,-0.0246738
3755,1.7480172,0.0198062,-0.0458228,-0.0226596,-0.0085603,-0.0082246,-0.0265202,-0.0082246,-0.0223239
3756,1.7484828,0.0199741,-0.0448157,-0.0248417,-0.0090639,-0.0058747,-0.0276951,-0.0075532,-0.0240024
3757,1.7489483,0.018967,-0.0446479,-0.0251774,-0.008896,-0.0045319,-0.026688,-0.0077211,-0.0234989
3758,1.7494138,0.0172885,-0.0441444,-0.0240024,-0.0095674,-0.0035248,-0.0263523,-0.0102388,-0.0218204
3759,1.7498793,0.0171206,-0.043473,-0.0236667,-0.0109102,-0.0036927,-0.0283665,-0.0095674,-0.0203098
3760,1.7503448,0.0162814,-0.043473,-0.0243381,-0.0112459,-0.0028534,-0.0290379,-0.0082246,-0.0203098
3761,1.7508103,0.0159457,-0.0441444,-0.0253452,-0.012253,-0.0001678,-0.0276951,-0.0072175,-0.0213169
3762,1.7512759,0.01561,-0.0431373,-0.0265202,-0.01561,0.0025177,-0.027863,-0.0075532,-0.021149
3763,1.7517414,0.0142672,-0.0407874,-0.027863,-0.0176242,0.0031891,-0.0303807,-0.0082246,-0.018967
3764,1.7522069,0.0139315,-0.0386053,-0.0285344,-0.0169528,0.0010071,-0.033402,-0.0072175,-0.017792
3765,1.7526724,0.0149386,-0.0379339,-0.0271916,-0.0154421,-0.0005035,-0.0330663,-0.0070497,-0.0172885
3766,1.7531379,0.0162814,-0.0384375,-0.0270237,-0.01561,-0.0008392,-0.0303807,-0.0063783,-0.0169528
3767,1.7536034,0.0162814,-0.0391089,-0.0273594,-0.01561,-0.0005035,-0.0270237,-0.005539,-0.0193027
3768,1.754069,0.0164492,-0.0384375,-0.0265202,-0.0149386,-0.0023499,-0.0229953,-0.0058747,-0.0261845
3769,1.7545345,0.0162814,-0.0365911,-0.026688,-0.0135958,-0.0031891,-0.0204776,-0.0068818,-0.0307164
3770,1.755,0.0169528,-0.0354162,-0.0270237,-0.0119173,-0.0025177,-0.0231632,-0.0065461,-0.0297093
3771,1.7554655,0.0169528,-0.0364233,-0.0270237,-0.0102388,-0.0023499,-0.0256809,-0.0041962,-0.0285344
3772,1.755931,0.0166171,-0.0364233,-0.0273594,-0.0085603,-0.0005035,-0.0243381,-0.003357,-0.0330663
3773,1.7563966,0.0169528,-0.0350805,-0.0290379,-0.0082246,-0.0011749,-0.0209812,-0.0038605,-0.0386053
3774,1.7568621,0.017792,-0.0325628,-0.0307164,-0.0092317,-0.005539,-0.0213169,-0.0050355,-0.0384375
3775,1.7573276,0.0182956,-0.0307164,-0.0290379,-0.0109102,-0.0099031,-0.0250095,-0.005539,-0.0354162
3776,1.7577931,0.0186313,-0.0285344,-0.0273594,-0.0115816,-0.0119173,-0.0287022,-0.005539,-0.0323949
3777,1.7582586,0.0186313,-0.0270237,-0.0290379,-0.0115816,-0.0139315,-0.0297093,-0.0065461,-0.0297093
3778,1.7587241,0.018967,-0.0250095,-0.0307164,-0.012253,-0.0149386,-0.0276951,-0.0075532,-0.0258488
3779,1.7591897,0.0199741,-0.0243381,-0.0310521,-0.014435,-0.0135958,-0.0236667,-0.0068818,-0.0231632
3780,1.7596552,0.0199741,-0.0216526,-0.0290379,-0.0176242,-0.0112459,-0.0209812,-0.0068818,-0.0243381
3781,1.7601207,0.0196384,-0.0194705,-0.0270237,-0.018967,-0.0095674,-0.0196384,-0.005539,-0.026688
3782,1.7605862,0.0186313,-0.0182956,-0.0270237,-0.0199741,-0.0082246,-0.0184634,-0.0045319,-0.0263523
3783,1.7610517,0.0186313,-0.0182956,-0.0270237,-0.0209812,-0.0072175,-0.0203098,-0.0048676,-0.0196384
3784,1.7615172,0.0186313,-0.0179599,-0.0270237,-0.0229953,-0.0063783,-0.0250095,-0.005539,-0.0099031
3785,1.7619828,0.018967,-0.0166171,-0.0273594,-0.0251774,-0.0062104,-0.027863,-0.0048676,-0.0043641
3786,1.7624483,0.0198062,-0.0162814,-0.0276951,-0.0243381,-0.0072175,-0.0307164,-0.0031891,-0.005539
3787,1.7629138,0.0209812,-0.0162814,-0.0283665,-0.023331,-0.0082246,-0.0364233,-0.0015106,-0.0097353
3788,1.7633793,0.0226596,-0.0179599,-0.0305486,-0.0251774,-0.0075532,-0.0433051,-0.0011749,-0.0149386
3789,1.7638448,0.0219883,-0.0198062,-0.0310521,-0.0273594,-0.0058747,-0.0451514,-0.0008392,-0.023331
3790,1.7643103,0.0203098,-0.0186313,-0.0290379,-0.0290379,-0.0038605,-0.0404517,0.0006714,-0.0337377
3791,1.7647759,0.0198062,-0.0169528,-0.0283665,-0.0297093,-0.0045319,-0.0310521,0.0018463,-0.0417945
3792,1.7652414,0.0199741,-0.0162814,-0.0290379,-0.0297093,-0.0068818,-0.0236667,0.0023499,-0.0431373
3793,1.7657069,0.0213169,-0.0152743,-0.027863,-0.0297093,-0.0105745,-0.0224918,0.0028534,-0.036759
3794,1.7661724,0.0226596,-0.0149386,-0.026688,-0.0297093,-0.0139315,-0.0243381,0.002182,-0.0287022
3795,1.7666379,0.0218204,-0.01561,-0.0258488,-0.0293736,-0.01561,-0.0240024,0.0010071,-0.0229953
3796,1.7671034,0.0203098,-0.01561,-0.0256809,-0.0290379,-0.0149386,-0.0229953,0.0006714,-0.0236667
3797,1.767569,0.0199741,-0.012253,-0.0260166,-0.0287022,-0.01561,-0.0240024,0.0005035,-0.0265202
3798,1.7680345,0.0209812,-0.0090639,-0.0256809,-0.0276951,-0.0162814,-0.0271916,0.0011749,-0.0303807
3799,1.7685,0.0206455,-0.0070497,-0.0263523,-0.0263523,-0.0149386,-0.0297093,0.0011749,-0.0377661
3800,1.7689655,0.0199741,-0.0035248,-0.0276951,-0.0246738,-0.0137636,-0.0297093,0.0020142,-0.0459907
3801,1.769431,0.0206455,-0.0001678,-0.027863,-0.0243381,-0.0119173,-0.0243381,0.0018463,-0.0485084
3802,1.7698966,0.0206455,0.0018463,-0.0276951,-0.0240024,-0.0117494,-0.012253,0.0010071,-0.043473
3803,1.7703621,0.0206455,0.0031891,-0.027863,-0.0231632,-0.0142672,-0.0003357,-0.0008392,-0.0397803
3804,1.7708276,0.0204776,0.0038605,-0.0270237,-0.0223239,-0.0169528,0.0036927,-0.0011749,-0.0391089
3805,1.7712931,0.0203098,0.0011749,-0.026688,-0.0223239,-0.0179599,0.002182,-0.0008392,-0.0347448
3806,1.7717586,0.0204776,-0.0028534,-0.0250095,-0.0223239,-0.0166171,0.0043641,-0.0008392,-0.0270237
3807,1.7722241,0.0203098,-0.0050355,-0.0229953,-0.0206455,-0.0152743,0.0050355,-0.0008392,-0.021149
3808,1.7726897,0.018967,-0.0035248,-0.0229953,-0.0182956,-0.0162814,-0.0035248,-0.0001678,-0.0186313
3809,1.7731552,0.0186313,0.0001678,-0.0223239,-0.0162814,-0.0179599,-0.0176242,0.0005035,-0.0169528
3810,1.7736207,0.0196384,0.0025177,-0.0209812,-0.0152743,-0.0171206,-0.0283665,0.0008392,-0.0146029
3811,1.7740862,0.0199741,0.0028534,-0.0213169,-0.0152743,-0.0139315,-0.0310521,0.0018463,-0.0149386
3812,1.7745517,0.0196384,0.0031891,-0.0216526,-0.0166171,-0.0117494,-0.0283665,0.0018463,-0.0169528
3813,1.7750172,0.0199741,0.0045319,-0.0223239,-0.0179599,-0.0149386,-0.0238346,-0.0008392,-0.0176242
3814,1.7754828,0.0193027,0.0058747,-0.0243381,-0.0182956,-0.0204776,-0.0196384,-0.002182,-0.0182956
3815,1.7759483,0.018967,0.0062104,-0.0263523,-0.0169528,-0.0229953,-0.0162814,-0.0005035,-0.0193027
3816,1.7764138,0.0182956,0.0072175,-0.0263523,-0.0149386,-0.0236667,-0.0125887,0.0011749,-0.0179599
3817,1.7768793,0.017792,0.0092317,-0.0240024,-0.0139315,-0.023331,-0.008896,0.0016785,-0.012253
3818,1.7773448,0.017792,0.0119173,-0.0236667,-0.0149386,-0.0209812,-0.0075532,0.0005035,-0.0052033
3819,1.7778103,0.0182956,0.0132601,-0.0251774,-0.0162814,-0.0182956,-0.0078889,0.0001678,-0.0015106
3820,1.7782759,0.0179599,0.0135958,-0.0276951,-0.0169528,-0.0176242,-0.0072175,-0.0005035,-0.0001678
3821,1.7787414,0.0176242,0.012253,-0.0290379,-0.0164492,-0.0162814,-0.005539,-0.0015106,-0.0025177
3822,1.7792069,0.0176242,0.0119173,-0.0283665,-0.0149386,-0.0146029,-0.008896,-0.0018463,-0.0097353
3823,1.7796724,0.0179599,0.0135958,-0.0280308,-0.0139315,-0.0142672,-0.017792,-0.0015106,-0.0191348
3824,1.7801379,0.0182956,0.0159457,-0.0283665,-0.01561,-0.0135958,-0.0236667,-0.0025177,-0.0276951
3825,1.7806034,0.0186313,0.0169528,-0.0276951,-0.0157778,-0.012253,-0.023331,-0.0041962,-0.0357519
3826,1.781069,0.0191348,0.0172885,-0.0276951,-0.01561,-0.0105745,-0.0176242,-0.0050355,-0.0417945
3827,1.7815345,0.0187991,0.0166171,-0.0290379,-0.0135958,-0.0082246,-0.0099031,-0.0035248,-0.0468299
3828,1.782,0.017792,0.0159457,-0.0292058,-0.0125887,-0.0062104,-0.0048676,-0.0025177,-0.0471656
3829,1.7824655,0.0186313,0.0159457,-0.0276951,-0.012253,-0.005539,-0.0041962,-0.0041962,-0.0428016
3830,1.782931,0.0186313,0.0146029,-0.0270237,-0.0129244,-0.0082246,-0.0102388,-0.005539,-0.0384375
3831,1.7833966,0.0172885,0.0112459,-0.0276951,-0.0135958,-0.0105745,-0.0182956,-0.0048676,-0.0354162
3832,1.7838621,0.0166171,0.0075532,-0.0287022,-0.0125887,-0.0124208,-0.018967,-0.0041962,-0.0323949
3833,1.7843276,0.0164492,0.0070497,-0.030045,-0.0102388,-0.0125887,-0.0125887,-0.0035248,-0.0280308
3834,1.7847931,0.0172885,0.0082246,-0.030045,-0.0075532,-0.0112459,-0.005539,-0.0028534,-0.0253452
3835,1.7852586,0.018967,0.0092317,-0.027863,-0.005539,-0.012253,-0.0001678,-0.0020142,-0.0246738
3836,1.7857241,0.0199741,0.0105745,-0.0276951,-0.0052033,-0.0152743,0.0048676,-0.0018463,-0.0236667
3837,1.7861897,0.0193027,0.0125887,-0.0281987,-0.0072175,-0.0176242,0.0052033,-0.0018463,-0.023331
3838,1.7866552,0.0176242,0.0132601,-0.0273594,-0.0097353,-0.018967,-0.0041962,-0.002182,-0.0243381
3839,1.7871207,0.0179599,0.0132601,-0.0261845,-0.0102388,-0.0166171,-0.0176242,-0.0008392,-0.0250095
3840,1.7875862,0.018967,0.0132601,-0.0270237,-0.0099031,-0.0125887,-0.0250095,-0.002182,-0.0243381
3841,1.7880517,0.0193027,0.0125887,-0.0293736,-0.0092317,-0.0115816,-0.024506,-0.0057069,-0.0199741
3842,1.7885172,0.0169528,0.0125887,-0.0298772,-0.008896,-0.011078,-0.0196384,-0.0068818,-0.0162814
3843,1.7889828,0.0146029,0.012253,-0.0283665,-0.0095674,-0.008896,-0.0149386,-0.0048676,-0.0151064
3844,1.7894483,0.0159457,0.0090639,-0.0270237,-0.0109102,-0.0072175,-0.012253,-0.0030213,-0.0152743
3845,1.7899138,0.0176242,0.0078889,-0.0271916,-0.0112459,-0.0065461,-0.0099031,-0.0031891,-0.0176242
3846,1.7903793,0.0179599,0.0099031,-0.0273594,-0.0104067,-0.0058747,-0.0095674,-0.0041962,-0.0203098
3847,1.7908448,0.0172885,0.0119173,-0.0260166,-0.0097353,-0.0082246,-0.0135958,-0.0050355,-0.0223239
3848,1.7913103,0.0179599,0.0112459,-0.0250095,-0.0105745,-0.0129244,-0.0186313,-0.0058747,-0.0260166
3849,1.7917759,0.0176242,0.0092317,-0.0258488,-0.0119173,-0.0213169,-0.0206455,-0.0062104,-0.0310521
3850,1.7922414,0.0172885,0.0075532,-0.0290379,-0.0127565,-0.0293736,-0.0193027,-0.0058747,-0.0337377
3851,1.7927069,0.0176242,0.0068818,-0.0310521,-0.0135958,-0.0344091,-0.0179599,-0.005539,-0.0340734
3852,1.7931724,0.0186313,0.0065461,-0.030045,-0.0129244,-0.0352483,-0.0182956,-0.0045319,-0.0303807
3853,1.7936379,0.0199741,0.0065461,-0.0273594,-0.012253,-0.0320592,-0.0209812,-0.0035248,-0.0263523
3854,1.7941034,0.0199741,0.0078889,-0.0263523,-0.0132601,-0.0240024,-0.0246738,-0.003357,-0.0258488
3855,1.794569,0.0196384,0.0082246,-0.0276951,-0.0149386,-0.0164492,-0.0250095,-0.0030213,-0.0263523
3856,1.7950345,0.0193027,0.0075532,-0.0273594,-0.01561,-0.0124208,-0.0191348,-0.0035248,-0.0273594
3857,1.7955,0.0196384,0.0072175,-0.0263523,-0.0162814,-0.0087282,-0.0146029,-0.0045319,-0.030045
3858,1.7959655,0.0206455,0.0070497,-0.0253452,-0.0172885,-0.0035248,-0.0166171,-0.005539,-0.0305486
3859,1.796431,0.0219883,0.0065461,-0.0253452,-0.0172885,0.0001678,-0.0213169,-0.0048676,-0.0276951
3860,1.7968966,0.0221561,0.0058747,-0.0268559,-0.0176242,-0.0008392,-0.0218204,-0.0036927,-0.0256809
3861,1.7973621,0.0213169,0.0052033,-0.0270237,-0.0179599,-0.0025177,-0.0206455,-0.0031891,-0.0263523
3862,1.7978276,0.0196384,0.0041962,-0.0270237,-0.0172885,-0.0028534,-0.0194705,-0.0025177,-0.0288701
3863,1.7982931,0.0193027,0.0038605,-0.0270237,-0.0162814,-0.0031891,-0.0182956,-0.002182,-0.0297093
3864,1.7987586,0.0196384,0.0031891,-0.0263523,-0.01561,-0.0038605,-0.0172885,-0.002182,-0.0273594
3865,1.7992241,0.0199741,0.0025177,-0.0256809,-0.0149386,-0.0045319,-0.0162814,-0.0028534,-0.0256809
3866,1.7996897,0.0199741,0.0018463,-0.024506,-0.0142672,-0.0015106,-0.0159457,-0.0028534,-0.0270237
3867,1.8001552,0.0199741,-0.0001678,-0.0231632,-0.0130922,0.0038605,-0.0172885,-0.002182,-0.0287022
3868,1.8006207,0.0196384,-0.0005035,-0.0234989,-0.0124208,0.0092317,-0.0172885,-0.0018463,-0.0283665
3869,1.8010862,0.0196384,0.0003357,-0.0250095,-0.0115816,0.0105745,-0.0166171,-0.002182,-0.0270237
3870,1.8015517,0.0194705,0.0018463,-0.0250095,-0.0099031,0.0062104,-0.0149386,-0.0028534,-0.0273594
3871,1.8020172,0.0196384,0.0018463,-0.0256809,-0.0097353,0.0038605,-0.0149386,-0.0028534,-0.0283665
3872,1.8024828,0.0186313,0.0023499,-0.0260166,-0.0099031,0.0050355,-0.0172885,-0.0026856,-0.0293736
3873,1.8029483,0.0172885,0.0031891,-0.0250095,-0.0102388,0.0048676,-0.0199741,-0.0015106,-0.0283665
3874,1.8034138,0.0179599,0.0035248,-0.0224918,-0.0105745,-0.0001678,-0.0216526,-0.0001678,-0.0271916
3875,1.8038793,0.0182956,0.0035248,-0.0216526,-0.0109102,-0.0041962,-0.0209812,-0.0010071,-0.0251774
3876,1.8043448,0.0172885,0.0038605,-0.0229953,-0.012253,-0.0041962,-0.0193027,-0.0028534,-0.0240024
3877,1.8048103,0.0159457,0.0035248,-0.024506,-0.0135958,-0.003357,-0.0142672,-0.0030213,-0.0246738
3878,1.8052759,0.0152743,0.0025177,-0.0250095,-0.014435,-0.0036927,-0.0092317,-0.0035248,-0.0273594
3879,1.8057414,0.0159457,0.0011749,-0.0251774,-0.0135958,-0.0050355,-0.0082246,-0.0041962,-0.0307164
3880,1.8062069,0.0162814,-0.002182,-0.0251774,-0.012253,-0.0062104,-0.0119173,-0.0068818,-0.0340734
3881,1.8066724,0.0159457,-0.005539,-0.0246738,-0.0115816,-0.0072175,-0.0169528,-0.0078889,-0.0364233
3882,1.8071379,0.0149386,-0.0063783,-0.0246738,-0.0109102,-0.0075532,-0.0226596,-0.0068818,-0.0381018
3883,1.8076034,0.0142672,-0.0058747,-0.0263523,-0.008896,-0.0075532,-0.0270237,-0.005539,-0.0381018
3884,1.808069,0.0139315,-0.0050355,-0.0283665,-0.0092317,-0.0078889,-0.0273594,-0.0041962,-0.0354162
3885,1.8085345,0.0146029,-0.0041962,-0.0275273,-0.0095674,-0.0085603,-0.0256809,-0.0045319,-0.0327306
3886,1.809,0.0142672,-0.0041962,-0.0276951,-0.0105745,-0.0109102,-0.0236667,-0.005539,-0.0305486
3887,1.8094655,0.0139315,-0.0028534,-0.0283665,-0.012253,-0.0135958,-0.0213169,-0.0035248,-0.0310521
3888,1.809931,0.0142672,-0.0018463,-0.0287022,-0.012253,-0.01561,-0.0176242,-0.0025177,-0.0310521
3889,1.8103966,0.01561,-0.002182,-0.0273594,-0.0112459,-0.0171206,-0.0157778,-0.0018463,-0.0283665
3890,1.8108621,0.0166171,-0.0023499,-0.0263523,-0.0109102,-0.0181277,-0.0179599,-0.0041962,-0.0250095
3891,1.8113276,0.0169528,-0.0018463,-0.0256809,-0.0112459,-0.0176242,-0.021149,-0.0068818,-0.0236667
3892,1.8117931,0.0182956,-0.002182,-0.0251774,-0.0105745,-0.0162814,-0.0231632,-0.0078889,-0.0243381
3893,1.8122586,0.0199741,-0.0035248,-0.0250095,-0.0090639,-0.0149386,-0.023331,-0.0068818,-0.0243381
3894,1.8127241,0.0209812,-0.0043641,-0.026688,-0.0077211,-0.0142672,-0.0218204,-0.0057069,-0.0229953
3895,1.8131897,0.0199741,-0.0062104,-0.0270237,-0.0068818,-0.0146029,-0.0196384,-0.005539,-0.0209812
