Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 10:42:02
Collection Length (seconds):, 4.995
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius right (85873), ,  Gastrocnemius left (85904), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
2.6041034, -0.0815747, 2.6041034, -0.0095674, 2.6041034, -0.0087282, 2.6041034, 0, 2.6041034, -0.0216526, 2.6041034, 0.0078889, 2.6041034, -0.1341115, 2.6041034, -0.0075532, , , , , , , , , , , , , , , , , , , , , , 
2.604569, -0.0955062, 2.604569, -0.0097353, 2.604569, -0.0083925, 2.604569, 0, 2.604569, -0.0209812, 2.604569, 0.0119173, 2.604569, -0.0619364, 2.604569, -0.0052033, , , , , , , , , , , , , , , , , , , , , , 
2.6050345, -0.090135, 2.6050345, -0.0092317, 2.6050345, -0.0082246, 2.6050345, 0, 2.6050345, -0.0223239, 2.6050345, 0.0062104, 2.6050345, -0.0142672, 2.6050345, -0.0092317, , , , , , , , , , , , , , , , , , , , , , 
2.6055, -0.0686503, 2.6055, -0.0092317, 2.6055, -0.0085603, 2.6055, 0.0179599, 2.6055, -0.0224918, 2.6055, 0.0035248, 2.6055, 0.0058747, 2.6055, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.6059655, -0.0417945, 2.6059655, -0.0102388, 2.6059655, -0.008896, 2.6059655, 0.0184634, 2.6059655, -0.0236667, 2.6059655, 0.0132601, 2.6059655, 0.0095674, 2.6059655, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
2.606431, -0.0216526, 2.606431, -0.012253, 2.606431, -0.0097353, 2.606431, 0.0186313, 2.606431, -0.0256809, 2.606431, 0.0327306, 2.606431, 0.0129244, 2.606431, -0.023331, , , , , , , , , , , , , , , , , , , , , , 
2.6068966, -0.0062104, 2.6068966, -0.0129244, 2.6068966, -0.0105745, 2.6068966, 0.0193027, 2.6068966, -0.0256809, 2.6068966, 0.0414588, 2.6068966, 0.0345769, 2.6068966, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
2.6073621, 0.0028534, 2.6073621, -0.0132601, 2.6073621, -0.0112459, 2.6073621, 0.0196384, 2.6073621, -0.024506, 2.6073621, 0.0213169, 2.6073621, 0.0750286, 2.6073621, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
2.6078276, 0.0062104, 2.6078276, -0.0142672, 2.6078276, -0.0119173, 2.6078276, 0.0176242, 2.6078276, -0.0236667, 2.6078276, -0.0045319, 2.6078276, 0.1240406, 2.6078276, -0.0251774, , , , , , , , , , , , , , , , , , , , , , 
2.6082931, 0.0058747, 2.6082931, -0.0149386, 2.6082931, -0.0115816, 2.6082931, 0.0159457, 2.6082931, -0.0240024, 2.6082931, -0.0114137, 2.6082931, 0.1846342, 2.6082931, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
2.6087586, 0.0078889, 2.6087586, -0.0142672, 2.6087586, -0.012253, 2.6087586, 0.0147707, 2.6087586, -0.0229953, 2.6087586, -0.0048676, 2.6087586, 0.2212253, 2.6087586, -0.0115816, , , , , , , , , , , , , , , , , , , , , , 
2.6092241, 0.0132601, 2.6092241, -0.0135958, 2.6092241, -0.0135958, 2.6092241, 0.01561, 2.6092241, -0.0223239, 2.6092241, -0.0058747, 2.6092241, 0.1905089, 2.6092241, -0.0099031, , , , , , , , , , , , , , , , , , , , , , 
2.6096897, 0.0196384, 2.6096897, -0.0129244, 2.6096897, -0.0129244, 2.6096897, 0.0159457, 2.6096897, -0.0216526, 2.6096897, -0.0229953, 2.6096897, 0.1028916, 2.6096897, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.6101552, 0.0219883, 2.6101552, -0.0149386, 2.6101552, -0.0112459, 2.6101552, 0.0159457, 2.6101552, -0.0219883, 2.6101552, -0.033402, 2.6101552, 0.0240024, 2.6101552, -0.0216526, , , , , , , , , , , , , , , , , , , , , , 
2.6106207, 0.0179599, 2.6106207, -0.0162814, 2.6106207, -0.0112459, 2.6106207, 0.0159457, 2.6106207, -0.0223239, 2.6106207, -0.0152743, 2.6106207, -0.0001678, 2.6106207, -0.0258488, , , , , , , , , , , , , , , , , , , , , , 
2.6110862, 0.0112459, 2.6110862, -0.01561, 2.6110862, -0.0112459, 2.6110862, 0.0166171, 2.6110862, -0.0238346, 2.6110862, 0.0142672, 2.6110862, -0.0052033, 2.6110862, -0.0276951, , , , , , , , , , , , , , , , , , , , , , 
2.6115517, 0.0045319, 2.6115517, -0.0159457, 2.6115517, -0.0095674, 2.6115517, 0.0159457, 2.6115517, -0.0253452, 2.6115517, 0.0280308, 2.6115517, -0.0250095, 2.6115517, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
2.6120172, 0.0005035, 2.6120172, -0.0169528, 2.6120172, -0.0085603, 2.6120172, 0.0146029, 2.6120172, -0.0250095, 2.6120172, 0.0263523, 2.6120172, -0.0404517, 2.6120172, -0.0216526, , , , , , , , , , , , , , , , , , , , , , 
2.6124828, -0.0005035, 2.6124828, -0.0194705, 2.6124828, -0.0085603, 2.6124828, 0.0129244, 2.6124828, -0.024506, 2.6124828, 0.0191348, 2.6124828, -0.0303807, 2.6124828, -0.0129244, , , , , , , , , , , , , , , , , , , , , , 
2.6129483, 0.0018463, 2.6129483, -0.0196384, 2.6129483, -0.0087282, 2.6129483, 0.0104067, 2.6129483, -0.0243381, 2.6129483, 0.0095674, 2.6129483, -0.0139315, 2.6129483, -0.005539, , , , , , , , , , , , , , , , , , , , , , 
2.6134138, 0.0065461, 2.6134138, -0.0194705, 2.6134138, -0.0078889, 2.6134138, 0.0085603, 2.6134138, -0.0234989, 2.6134138, 0.0043641, 2.6134138, -0.0115816, 2.6134138, -0.0025177, , , , , , , , , , , , , , , , , , , , , , 
2.6138793, 0.0078889, 2.6138793, -0.0196384, 2.6138793, -0.0075532, 2.6138793, 0.0085603, 2.6138793, -0.0219883, 2.6138793, 0.0102388, 2.6138793, -0.0209812, 2.6138793, -0.0052033, , , , , , , , , , , , , , , , , , , , , , 
2.6143448, 0.0058747, 2.6143448, -0.018967, 2.6143448, -0.0099031, 2.6143448, 0.0115816, 2.6143448, -0.0209812, 2.6143448, 0.0149386, 2.6143448, -0.0364233, 2.6143448, -0.0095674, , , , , , , , , , , , , , , , , , , , , , 
2.6148103, 0.002182, 2.6148103, -0.018967, 2.6148103, -0.0132601, 2.6148103, 0.01561, 2.6148103, -0.0209812, 2.6148103, 0.0025177, 2.6148103, -0.0505226, 2.6148103, -0.0082246, , , , , , , , , , , , , , , , , , , , , , 
2.6152759, -0.0048676, 2.6152759, -0.018967, 2.6152759, -0.0159457, 2.6152759, 0.0169528, 2.6152759, -0.0223239, 2.6152759, -0.0129244, 2.6152759, -0.0572366, 2.6152759, -0.0030213, , , , , , , , , , , , , , , , , , , , , , 
2.6157414, -0.0095674, 2.6157414, -0.0193027, 2.6157414, -0.0166171, 2.6157414, 0.0162814, 2.6157414, -0.0226596, 2.6157414, -0.0146029, 2.6157414, -0.064622, 2.6157414, -0.0005035, , , , , , , , , , , , , , , , , , , , , , 
2.6162069, -0.0077211, 2.6162069, -0.0203098, 2.6162069, -0.017792, 2.6162069, 0.0159457, 2.6162069, -0.0221561, 2.6162069, -0.0135958, 2.6162069, -0.072343, 2.6162069, -0.0020142, , , , , , , , , , , , , , , , , , , , , , 
2.6166724, -0.0031891, 2.6166724, -0.0213169, 2.6166724, -0.0186313, 2.6166724, 0.017792, 2.6166724, -0.023331, 2.6166724, -0.0229953, 2.6166724, -0.0683146, 2.6166724, -0.0041962, , , , , , , , , , , , , , , , , , , , , , 
2.6171379, -0.0008392, 2.6171379, -0.0203098, 2.6171379, -0.0171206, 2.6171379, 0.0199741, 2.6171379, -0.0246738, 2.6171379, -0.0404517, 2.6171379, -0.051194, 2.6171379, -0.0052033, , , , , , , , , , , , , , , , , , , , , , 
2.6176034, -0.0023499, 2.6176034, -0.0186313, 2.6176034, -0.0135958, 2.6176034, 0.0223239, 2.6176034, -0.0260166, 2.6176034, -0.0609293, 2.6176034, -0.0365911, 2.6176034, -0.0092317, , , , , , , , , , , , , , , , , , , , , , 
2.618069, -0.0117494, 2.618069, -0.0186313, 2.618069, -0.0082246, 2.618069, 0.0213169, 2.618069, -0.0273594, 2.618069, -0.0659648, 2.618069, -0.0340734, 2.618069, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
2.6185345, -0.0270237, 2.6185345, -0.0184634, 2.6185345, -0.0025177, 2.6185345, 0.0186313, 2.6185345, -0.0290379, 2.6185345, -0.0518654, 2.6185345, -0.0438087, 2.6185345, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.619, -0.0377661, 2.619, -0.0179599, 2.619, 0.0015106, 2.619, 0.0167849, 2.619, -0.0310521, 2.619, -0.0219883, 2.619, -0.0585794, 2.619, -0.0203098, , , , , , , , , , , , , , , , , , , , , , 
2.6194655, -0.0354162, 2.6194655, -0.0172885, 2.6194655, 0.0058747, 2.6194655, 0.0169528, 2.6194655, -0.0317235, 2.6194655, 0.0193027, 2.6194655, -0.0699931, 2.6194655, -0.0216526, , , , , , , , , , , , , , , , , , , , , , 
2.619931, -0.0196384, 2.619931, -0.01561, 2.619931, 0.0105745, 2.619931, 0.0172885, 2.619931, -0.0318914, 2.619931, 0.0495155, 2.619931, -0.0716716, 2.619931, -0.0209812, , , , , , , , , , , , , , , , , , , , , , 
2.6203966, -0.0048676, 2.6203966, -0.0149386, 2.6203966, 0.0137636, 2.6203966, 0.0182956, 2.6203966, -0.0313878, 2.6203966, 0.0441444, 2.6203966, -0.0558938, 2.6203966, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.6208621, -0.0003357, 2.6208621, -0.0162814, 2.6208621, 0.0132601, 2.6208621, 0.0196384, 2.6208621, -0.0303807, 2.6208621, 0.0199741, 2.6208621, -0.027863, 2.6208621, -0.012253, , , , , , , , , , , , , , , , , , , , , , 
2.6213276, -0.0008392, 2.6213276, -0.018967, 2.6213276, 0.0099031, 2.6213276, 0.0206455, 2.6213276, -0.0297093, 2.6213276, 0.0125887, 2.6213276, -0.0099031, 2.6213276, -0.008896, , , , , , , , , , , , , , , , , , , , , , 
2.6217931, -0.0028534, 2.6217931, -0.0216526, 2.6217931, 0.0082246, 2.6217931, 0.0223239, 2.6217931, -0.0303807, 2.6217931, 0.0199741, 2.6217931, -0.0082246, 2.6217931, -0.0078889, , , , , , , , , , , , , , , , , , , , , , 
2.6222586, -0.0048676, 2.6222586, -0.0209812, 2.6222586, 0.0062104, 2.6222586, 0.0246738, 2.6222586, -0.0320592, 2.6222586, 0.0182956, 2.6222586, -0.0112459, 2.6222586, -0.0063783, , , , , , , , , , , , , , , , , , , , , , 
2.6227241, -0.0065461, 2.6227241, -0.0182956, 2.6227241, 0.0048676, 2.6227241, 0.0231632, 2.6227241, -0.0330663, 2.6227241, 0.0075532, 2.6227241, -0.0041962, 2.6227241, -0.0068818, , , , , , , , , , , , , , , , , , , , , , 
2.6231897, -0.005539, 2.6231897, -0.01561, 2.6231897, 0.0035248, 2.6231897, 0.0213169, 2.6231897, -0.0332341, 2.6231897, 0.0031891, 2.6231897, 0.0085603, 2.6231897, -0.0095674, , , , , , , , , , , , , , , , , , , , , , 
2.6236552, -0.0001678, 2.6236552, -0.01561, 2.6236552, 0.002182, 2.6236552, 0.0213169, 2.6236552, -0.0347448, 2.6236552, 0.0063783, 2.6236552, 0.0115816, 2.6236552, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
2.6241207, 0.0085603, 2.6241207, -0.0176242, 2.6241207, 0.0028534, 2.6241207, 0.0223239, 2.6241207, -0.0352483, 2.6241207, 0.0105745, 2.6241207, 0.0025177, 2.6241207, -0.0229953, , , , , , , , , , , , , , , , , , , , , , 
2.6245862, 0.0164492, 2.6245862, -0.0182956, 2.6245862, 0.0045319, 2.6245862, 0.0219883, 2.6245862, -0.0339055, 2.6245862, 0.0218204, 2.6245862, -0.0115816, 2.6245862, -0.0273594, , , , , , , , , , , , , , , , , , , , , , 
2.6250517, 0.0219883, 2.6250517, -0.0182956, 2.6250517, 0.0035248, 2.6250517, 0.0223239, 2.6250517, -0.0337377, 2.6250517, 0.0280308, 2.6250517, -0.0292058, 2.6250517, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
2.6255172, 0.0253452, 2.6255172, -0.017792, 2.6255172, -0.0008392, 2.6255172, 0.0231632, 2.6255172, -0.0350805, 2.6255172, 0.0226596, 2.6255172, -0.0527047, 2.6255172, -0.0310521, , , , , , , , , , , , , , , , , , , , , , 
2.6259828, 0.0263523, 2.6259828, -0.0169528, 2.6259828, -0.0052033, 2.6259828, 0.0236667, 2.6259828, -0.0365911, 2.6259828, 0.0271916, 2.6259828, -0.0760357, 2.6259828, -0.0323949, , , , , , , , , , , , , , , , , , , , , , 
2.6264483, 0.0246738, 2.6264483, -0.0166171, 2.6264483, -0.0077211, 2.6264483, 0.0240024, 2.6264483, -0.0370947, 2.6264483, 0.0359197, 2.6264483, -0.096849, 2.6264483, -0.0323949, , , , , , , , , , , , , , , , , , , , , , 
2.6269138, 0.0186313, 2.6269138, -0.0182956, 2.6269138, -0.0087282, 2.6269138, 0.0236667, 2.6269138, -0.0364233, 2.6269138, 0.0198062, 2.6269138, -0.1044022, 2.6269138, -0.0310521, , , , , , , , , , , , , , , , , , , , , , 
2.6273793, 0.0045319, 2.6273793, -0.0206455, 2.6273793, -0.011078, 2.6273793, 0.0240024, 2.6273793, -0.0357519, 2.6273793, -0.0162814, 2.6273793, -0.0914778, 2.6273793, -0.0297093, , , , , , , , , , , , , , , , , , , , , , 
2.6278448, -0.0102388, 2.6278448, -0.0216526, 2.6278448, -0.012253, 2.6278448, 0.023331, 2.6278448, -0.0344091, 2.6278448, -0.0364233, 2.6278448, -0.0699931, 2.6278448, -0.0317235, , , , , , , , , , , , , , , , , , , , , , 
2.6283103, -0.0176242, 2.6283103, -0.0209812, 2.6283103, -0.0119173, 2.6283103, 0.0223239, 2.6283103, -0.0323949, 2.6283103, -0.030045, 2.6283103, -0.057908, 2.6283103, -0.0327306, , , , , , , , , , , , , , , , , , , , , , 
2.6287759, -0.012253, 2.6287759, -0.018967, 2.6287759, -0.012253, 2.6287759, 0.0223239, 2.6287759, -0.0305486, 2.6287759, -0.0149386, 2.6287759, -0.0533761, 2.6287759, -0.0297093, , , , , , , , , , , , , , , , , , , , , , 
2.6292414, -0.0011749, 2.6292414, -0.0166171, 2.6292414, -0.0132601, 2.6292414, 0.0226596, 2.6292414, -0.030045, 2.6292414, -0.0041962, 2.6292414, -0.0431373, 2.6292414, -0.0218204, , , , , , , , , , , , , , , , , , , , , , 
2.6297069, 0.0075532, 2.6297069, -0.0146029, 2.6297069, -0.0129244, 2.6297069, 0.0226596, 2.6297069, -0.0297093, 2.6297069, -0.0011749, 2.6297069, -0.0323949, 2.6297069, -0.0125887, , , , , , , , , , , , , , , , , , , , , , 
2.6301724, 0.0109102, 2.6301724, -0.0142672, 2.6301724, -0.0102388, 2.6301724, 0.0240024, 2.6301724, -0.0297093, 2.6301724, -0.0028534, 2.6301724, -0.0357519, 2.6301724, -0.0075532, , , , , , , , , , , , , , , , , , , , , , 
2.6306379, 0.012253, 2.6306379, -0.0152743, 2.6306379, -0.0070497, 2.6306379, 0.0256809, 2.6306379, -0.0293736, 2.6306379, -0.0036927, 2.6306379, -0.0485084, 2.6306379, -0.0075532, , , , , , , , , , , , , , , , , , , , , , 
2.6311034, 0.0132601, 2.6311034, -0.0169528, 2.6311034, -0.0030213, 2.6311034, 0.0256809, 2.6311034, -0.0290379, 2.6311034, -0.0031891, 2.6311034, -0.0632792, 2.6311034, -0.0095674, , , , , , , , , , , , , , , , , , , , , , 
2.631569, 0.0119173, 2.631569, -0.0166171, 2.631569, -0.0018463, 2.631569, 0.0250095, 2.631569, -0.0297093, 2.631569, -0.0035248, 2.631569, -0.0763714, 2.631569, -0.0115816, , , , , , , , , , , , , , , , , , , , , , 
2.6320345, 0.008896, 2.6320345, -0.0149386, 2.6320345, -0.0035248, 2.6320345, 0.0240024, 2.6320345, -0.0297093, 2.6320345, -0.0041962, 2.6320345, -0.0800641, 2.6320345, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
2.6325, 0.0065461, 2.6325, -0.0149386, 2.6325, -0.0068818, 2.6325, 0.0229953, 2.6325, -0.0290379, 2.6325, -0.0028534, 2.6325, -0.0767071, 2.6325, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
2.6329655, 0.0057069, 2.6329655, -0.0162814, 2.6329655, -0.0099031, 2.6329655, 0.023331, 2.6329655, -0.0280308, 2.6329655, -0.0023499, 2.6329655, -0.0767071, 2.6329655, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
2.633431, 0.0065461, 2.633431, -0.0167849, 2.633431, -0.0149386, 2.633431, 0.0236667, 2.633431, -0.0265202, 2.633431, -0.0038605, 2.633431, -0.082414, 2.633431, -0.0263523, , , , , , , , , , , , , , , , , , , , , , 
2.6338966, 0.0065461, 2.6338966, -0.0172885, 2.6338966, -0.0223239, 2.6338966, 0.0236667, 2.6338966, -0.0273594, 2.6338966, -0.0048676, 2.6338966, -0.0911421, 2.6338966, -0.0335698, , , , , , , , , , , , , , , , , , , , , , 
2.6343621, 0.0052033, 2.6343621, -0.0179599, 2.6343621, -0.03122, 2.6343621, 0.0236667, 2.6343621, -0.0290379, 2.6343621, -0.0052033, 2.6343621, -0.0854353, 2.6343621, -0.0386053, , , , , , , , , , , , , , , , , , , , , , 
2.6348276, 0.0038605, 2.6348276, -0.0166171, 2.6348276, -0.0411231, 2.6348276, 0.0223239, 2.6348276, -0.0290379, 2.6348276, -0.0063783, 2.6348276, -0.0740215, 2.6348276, -0.0372625, , , , , , , , , , , , , , , , , , , , , , 
2.6352931, -0.0001678, 2.6352931, -0.0135958, 2.6352931, -0.0506905, 2.6352931, 0.0208133, 2.6352931, -0.0283665, 2.6352931, -0.0070497, 2.6352931, -0.0666361, 2.6352931, -0.0340734, , , , , , , , , , , , , , , , , , , , , , 
2.6357586, -0.0090639, 2.6357586, -0.0115816, 2.6357586, -0.054551, 2.6357586, 0.0198062, 2.6357586, -0.0283665, 2.6357586, -0.0062104, 2.6357586, -0.0407874, 2.6357586, -0.0347448, , , , , , , , , , , , , , , , , , , , , , 
2.6362241, -0.0213169, 2.6362241, -0.011078, 2.6362241, -0.0532082, 2.6362241, 0.0186313, 2.6362241, -0.0283665, 2.6362241, -0.0052033, 2.6362241, -0.0008392, 2.6362241, -0.0360876, , , , , , , , , , , , , , , , , , , , , , 
2.6366897, -0.0344091, 2.6366897, -0.0124208, 2.6366897, -0.0495155, 2.6366897, 0.018967, 2.6366897, -0.0292058, 2.6366897, -0.005539, 2.6366897, 0.0271916, 2.6366897, -0.0327306, , , , , , , , , , , , , , , , , , , , , , 
2.6371552, -0.0438087, 2.6371552, -0.0129244, 2.6371552, -0.047837, 2.6371552, 0.0209812, 2.6371552, -0.0283665, 2.6371552, -0.0072175, 2.6371552, 0.033402, 2.6371552, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
2.6376207, -0.0488441, 2.6376207, -0.0124208, 2.6376207, -0.0471656, 2.6376207, 0.0223239, 2.6376207, -0.0260166, 2.6376207, -0.0082246, 2.6376207, 0.0261845, 2.6376207, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
2.6380862, -0.0505226, 2.6380862, -0.0109102, 2.6380862, -0.0471656, 2.6380862, 0.0223239, 2.6380862, -0.0260166, 2.6380862, -0.0070497, 2.6380862, 0.0065461, 2.6380862, -0.0347448, , , , , , , , , , , , , , , , , , , , , , 
2.6385517, -0.0501869, 2.6385517, -0.0112459, 2.6385517, -0.0471656, 2.6385517, 0.0219883, 2.6385517, -0.0261845, 2.6385517, -0.0068818, 2.6385517, -0.0129244, 2.6385517, -0.0424659, , , , , , , , , , , , , , , , , , , , , , 
2.6390172, -0.0501869, 2.6390172, -0.0119173, 2.6390172, -0.0466621, 2.6390172, 0.0213169, 2.6390172, -0.0258488, 2.6390172, -0.0082246, 2.6390172, -0.0297093, 2.6390172, -0.043473, , , , , , , , , , , , , , , , , , , , , , 
2.6394828, -0.0498512, 2.6394828, -0.0112459, 2.6394828, -0.04448, 2.6394828, 0.0199741, 2.6394828, -0.0256809, 2.6394828, -0.0095674, 2.6394828, -0.026688, 2.6394828, -0.0337377, , , , , , , , , , , , , , , , , , , , , , 
2.6399483, -0.047837, 2.6399483, -0.0117494, 2.6399483, -0.0397803, 2.6399483, 0.0186313, 2.6399483, -0.0243381, 2.6399483, -0.0099031, 2.6399483, -0.0075532, 2.6399483, -0.0151064, , , , , , , , , , , , , , , , , , , , , , 
2.6404138, -0.0468299, 2.6404138, -0.0146029, 2.6404138, -0.0303807, 2.6404138, 0.0172885, 2.6404138, -0.0229953, 2.6404138, -0.0109102, 2.6404138, 0.018967, 2.6404138, 0.0075532, , , , , , , , , , , , , , , , , , , , , , 
2.6408793, -0.0471656, 2.6408793, -0.01561, 2.6408793, -0.0169528, 2.6408793, 0.0182956, 2.6408793, -0.0213169, 2.6408793, -0.012253, 2.6408793, 0.0438087, 2.6408793, 0.0231632, , , , , , , , , , , , , , , , , , , , , , 
2.6413448, -0.0454871, 2.6413448, -0.0152743, 2.6413448, -0.0015106, 2.6413448, 0.018967, 2.6413448, -0.0203098, 2.6413448, -0.0124208, 2.6413448, 0.0428016, 2.6413448, 0.0219883, , , , , , , , , , , , , , , , , , , , , , 
2.6418103, -0.0411231, 2.6418103, -0.0130922, 2.6418103, 0.0102388, 2.6418103, 0.0179599, 2.6418103, -0.0191348, 2.6418103, -0.0112459, 2.6418103, 0.0109102, 2.6418103, 0.0095674, , , , , , , , , , , , , , , , , , , , , , 
2.6422759, -0.0370947, 2.6422759, -0.0117494, 2.6422759, 0.0179599, 2.6422759, 0.0166171, 2.6422759, -0.0193027, 2.6422759, -0.0109102, 2.6422759, -0.0317235, 2.6422759, -0.0038605, , , , , , , , , , , , , , , , , , , , , , 
2.6427414, -0.0337377, 2.6427414, -0.0115816, 2.6427414, 0.0199741, 2.6427414, 0.0152743, 2.6427414, -0.0196384, 2.6427414, -0.0095674, 2.6427414, -0.0686503, 2.6427414, -0.0075532, , , , , , , , , , , , , , , , , , , , , , 
2.6432069, -0.0265202, 2.6432069, -0.012253, 2.6432069, 0.018967, 2.6432069, 0.01561, 2.6432069, -0.0182956, 2.6432069, -0.0062104, 2.6432069, -0.0916457, 2.6432069, -0.0015106, , , , , , , , , , , , , , , , , , , , , , 
2.6436724, -0.0176242, 2.6436724, -0.0115816, 2.6436724, 0.0152743, 2.6436724, 0.0179599, 2.6436724, -0.0176242, 2.6436724, -0.0035248, 2.6436724, -0.0844282, 2.6436724, 0.0031891, , , , , , , , , , , , , , , , , , , , , , 
2.6441379, -0.0125887, 2.6441379, -0.0105745, 2.6441379, 0.0115816, 2.6441379, 0.018967, 2.6441379, -0.0186313, 2.6441379, -0.0011749, 2.6441379, -0.0587472, 2.6441379, 0.0011749, , , , , , , , , , , , , , , , , , , , , , 
2.6446034, -0.0115816, 2.6446034, -0.011078, 2.6446034, 0.0112459, 2.6446034, 0.0182956, 2.6446034, -0.0206455, 2.6446034, -0.002182, 2.6446034, -0.0409552, 2.6446034, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
2.645069, -0.008896, 2.645069, -0.0135958, 2.645069, 0.0115816, 2.645069, 0.0193027, 2.645069, -0.0224918, 2.645069, -0.0048676, 2.645069, -0.0381018, 2.645069, -0.0077211, , , , , , , , , , , , , , , , , , , , , , 
2.6455345, -0.0031891, 2.6455345, -0.0149386, 2.6455345, 0.0105745, 2.6455345, 0.0206455, 2.6455345, -0.0216526, 2.6455345, -0.0078889, 2.6455345, -0.0417945, 2.6455345, -0.0102388, , , , , , , , , , , , , , , , , , , , , , 
2.646, 0.0035248, 2.646, -0.0149386, 2.646, 0.0099031, 2.646, 0.0193027, 2.646, -0.0204776, 2.646, 0, 2.646, -0.0339055, 2.646, -0.0109102, , , , , , , , , , , , , , , , , , , , , , 
2.6464655, 0.0109102, 2.6464655, -0.0152743, 2.6464655, 0.0117494, 2.6464655, 0.0186313, 2.6464655, -0.0209812, 2.6464655, 0, 2.6464655, -0.0001678, 2.6464655, -0.0109102, , , , , , , , , , , , , , , , , , , , , , 
2.646931, 0.01561, 2.646931, -0.0162814, 2.646931, 0.0139315, 2.646931, 0.0186313, 2.646931, -0.0203098, 2.646931, 0, 2.646931, 0.0481727, 2.646931, -0.0075532, , , , , , , , , , , , , , , , , , , , , , 
2.6473966, 0.01561, 2.6473966, -0.0169528, 2.6473966, 0.0146029, 2.6473966, 0.0186313, 2.6473966, -0.0199741, 2.6473966, 0, 2.6473966, 0.0904707, 2.6473966, -0.0043641, , , , , , , , , , , , , , , , , , , , , , 
2.6478621, 0.0109102, 2.6478621, -0.0166171, 2.6478621, 0.0142672, 2.6478621, 0.0199741, 2.6478621, -0.0203098, 2.6478621, 0, 2.6478621, 0.1119554, 2.6478621, -0.008896, , , , , , , , , , , , , , , , , , , , , , 
2.6483276, 0.0025177, 2.6483276, -0.0149386, 2.6483276, 0.0124208, 2.6483276, 0.0206455, 2.6483276, -0.0206455, 2.6483276, 0, 2.6483276, 0.1082628, 2.6483276, -0.0191348, , , , , , , , , , , , , , , , , , , , , , 
2.6487931, -0.0048676, 2.6487931, -0.012253, 2.6487931, 0.0099031, 2.6487931, 0.0206455, 2.6487931, -0.018967, 2.6487931, 0, 2.6487931, 0.0958419, 2.6487931, -0.0298772, , , , , , , , , , , , , , , , , , , , , , 
2.6492586, -0.0129244, 2.6492586, -0.0083925, 2.6492586, 0.0078889, 2.6492586, 0.0196384, 2.6492586, -0.0179599, 2.6492586, 0, 2.6492586, 0.0919814, 2.6492586, -0.0374304, , , , , , , , , , , , , , , , , , , , , , 
2.6497241, -0.0216526, 2.6497241, -0.0058747, 2.6497241, 0.0078889, 2.6497241, 0.0193027, 2.6497241, -0.0172885, 2.6497241, 0, 2.6497241, 0.0829175, 2.6497241, -0.0407874, , , , , , , , , , , , , , , , , , , , , , 
2.6501897, -0.0271916, 2.6501897, -0.0062104, 2.6501897, 0.0090639, 2.6501897, 0.0199741, 2.6501897, -0.0171206, 2.6501897, 0, 2.6501897, 0.0622721, 2.6501897, -0.0384375, , , , , , , , , , , , , , , , , , , , , , 
